type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,GT4-ITP-015 - Container Farm Construction,itp,,,,Yes,GT4-ITP-015 - Container Farm Construction,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency: Prior to commencing any activity,,,,,,,
label,Acceptance Criteria: Ensure that all employees and subcontractors are:,,,,,,,
label,– using the correct and complete set of drawings ,,,,,,,
label,– all drawings are the latest revision,,,,,,,
label,Reference Documents: Drawings and drawing registers,,,,,,,
label,Inspection / Test Method: Visual inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency: Prior to commencing works,,,,,,,
label,"Acceptance Criteria: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP`",,,,,,,
label,"Reference Documents: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Plant and Equipment,,,,,,,
label,Frequency: Prior to commencing works,,,,,,,
label,Acceptance Criteria: Plant and equipment used in the Works are appropriate to achieve specification requirements and is inducted,,,,,,,
label,Reference Documents: N/A,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,IP,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.4 - Service Locating and Proving ,,,,,,,
label,Frequency: Prior to commencing works,,,,,,,
label,Acceptance Criteria: The Contractor should familiarize themselves and all personnel on site with the location of all existing services on and adjacent to the site and ensure that all services are fully verified and evaluated against the proposed works.,,,,,,,
label,"○ All due care shall be taken to protect existing services, structures, and works in and around the site and adjoining streets",,,,,,,
label,Reference Documents: Project Specification Section 1.2.1,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.5 - Protection and Remoal of Services,,,,,,,
label,Frequency: Prior to commencing works,,,,,,,
label,"Acceptance Criteria: Before demolishing and removing any part of the works with electrical wiring, gas or water pipes, conduit, telecommunications, or similar items, the Contractor shall notify the Superintendent and relevant authorities to ensure that these items are out of service and can be removed safely.",,,,,,,
label,Reference Documents: Project Specification Section 1.2.1,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,2 - Clear & Grubbing,,,,,,,
checkpoint,2.1 - Tree Removal ,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,"Acceptance Criteria: The clearing shall consist of removal from the area designated in the drawings of all trees, standing or fallen, and  other vegetation, boulders and rubbish and shall include the grubbing out of all stumps and tree roots to a depth of 600mm below the natural surface or 400mm below the finished cut surface, whichever is the lower, and disposing of all spoils resulting from the clearing and grubbing.",,,,,,,
label,○ Any holes left after grubbing shall be filled and compacted to the same density as that of the surrounding undisturbed soil. ,,,,,,,
label,Reference Documents: Project Specification Section 4.5,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Mulching and Chipping ,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,"Acceptance Criteria: All tree trunks, branches and stumps smaller than or equal to 400mm in diameter, including leafy material, shall be mulched (unless noted otherwise) and neatly stockpiled in a site to be determined by the Superintendent. ",,,,,,,
label,Reference Documents: Project Specification Section 4.6,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.3 - Stripping of topsoil,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,"Acceptance Criteria: The existing topsoil shall be stripped from all areas to be earthworked, prior to the commencement of the earthworks, and stockpiled on site.",,,,,,,
label,"○ Topsoil is defined as the layer of surface material containing humus, roots, plants and organic material exceeding one percent by weight. ",,,,,,,
label,Reference Documents: Project Specification Section 4.7,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site/Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,3 - Excavation,,,,,,,
checkpoint,3.1 - Earthworks ,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,"Acceptance Criteria: Excavation shall include the removal of all materials encountered below natural ground level, including all obstructions of any nature that interfere with the proper execution and completion of the work. ",,,,,,,
label,Reference Documents: Project Specification Section 4.2.1,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
