type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Pit Well ITP,,,,,,Pit Well ITP
checkpoint,Clearances and Run-by,,,,,,
checkpoint,Buffers,,,,,,
checkpoint,Protection in the Well,,,,,,
checkpoint,Lighting,,,,,,
checkpoint,Car and Counterweight Guide Rails,,,,,,
,,,,,,,
checklist-flat,Platform ITP,,,,,,Platform ITP
checkpoint,Platform,,,,,,
checkpoint,Uprights,,,,,,
checkpoint,Protection Ceiling,,,,,,
,,,,,,,
checklist-flat,Brackets ITP,,,,,,Brackets ITP
checkpoint,Brackets installed as per drawing,,,,,,
,,,,,,,
checklist-flat,Rails ITP,,,,,,Rails ITP
checkpoint,Rails installed as per drawing,,,,,,
,,,,,,,
checklist-flat,Doors ITP,,,,,,Doors ITP
checkpoint,Doors Installed as per drawing,,,,,,
,,,,,,,
checklist-flat,Top of Lift Shaft ITP,,,,,,Top of Lift Shaft ITP
checkpoint,Pockets and lifting beam installed as per drawings,,,,,,
checkpoint,Clearances and Run-by,,,,,,
checkpoint,Protection in the Well,,,,,,
checkpoint,Lighting,,,,,,
checkpoint,Car and Counterweight Guide Rails,,,,,,
,,,,,,,
checklist-flat,Builders lift ITP,,,,,,Builders lift ITP
checkpoint,Builders Lift commissioning complete,,,,,,
checkpoint,Protection complete to internal and external,,,,,,
checkpoint,Otis confirm safe to use,,,,,,
holdpoint,Otis sign off,,,,,,
