type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-01-015 - Kerb and Channel,,,,,,ITP-01-015 - Kerb and Channel REV2
section,1 Preliminary Works,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,
label,– using the correct and complete set of drawings ,,,,,,
label,– all drawings are the latest revision,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,DATE:,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,"REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,DATE:,,,,,,
section,2 Construction Works,,,,,,
checkpoint,2.1 Setting Out,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,ACCEPTANCE CRITERIA: Set out work in accordance with drawings. The superintendent will review and confirm set out. The alignment and survey/level pegs will be indicated to the Contractor on the Site by the Superintendent prior to the commencement of work. No survey/level pegs to be removed by any persons until completion of works.,,,,,,
label,REFERENCE DOCUMENTS: 703.17,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,HP,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
holdpoint,HOLD POINT AUTHORITY,,,,,,
checkpoint,2.2 Temporary Drainage Provisions,,,,,,
label,FREQUENCY: If Required,,,,,,
label,"ACCEPTANCE CRITERIA: If obstructing waterways, culverts or channels, temporary diversion of discharge of drainage and stormwater to be in place.",,,,,,
label,REFERENCE DOCUMENTS: 703.18,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,WP,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,CLIENT:,,,,,,
text,DATE:,,,,,,
checkpoint,2.3 Bedding,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: All bedding material shall conform with the requirements of sections 812 or 820 for crushed rock and crushed concrete respectively.,,,,,,
label,"• Unless otherwise stated, 20mm Class 3 or 4 bedding shall be used adn compacted to a thickness of not less than 100mm.",,,,,,
label,"• Bedding shall be trimmed to appropriate levels, moistened as necessary, and be firmly compacted.",,,,,,
label,REFERENCE DOCUMENTS: 703.21,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,WP,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
text,DATE:,,,,,,
checkpoint,2.4 Pre-concrete check,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Bedding shall be moist but shall have no free water on the surface.,,,,,,
label,• Concrete shall not be placed when the air temperature measured at the point of placement is >35°C or <5°C.,,,,,,
label,"• Temperature of concrete, measured immediately prior to placing, shall not be less than 10°C or greater than 32°C.",,,,,,
label,REFERENCE DOCUMENTS: 703.08,,,,,,
label,610.17(a)(b)(c),,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
text,Ambient Temperature..... °C,,,,,,
text,Concrete Temperature...... °C,,,,,,
label,HP* / WP ,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,
text,DATE:,,,,,,
checkpoint,2.5 Concrete Placement,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Concrete is to be fed to extrusion machine at a uniform rate. ,,,,,,
label,"• Concrete is to be satisfactorily compacted so that finished surfaces are free from surface pitting larger than 5mm diameter, honey combing or faulty patches",,,,,,
label,REFERENCE DOCUMENTS: VicRoads Spec 703.23,,,,,,
label,INSPECTION/TEST METHOD: Site Inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
checkpoint,2.6 Finish Surfaces,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,ACCEPTANCE CRITERIA: Edgings: rendered to a thickness not exceeding 3mm and trowel finished. ,,,,,,
label,• Concrete to have a neat appearance and uniform colour.,,,,,,
label,REFERENCE DOCUMENTS: 703.25,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,DATE:,,,,,,
checkpoint,2.7 Tolerances,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,"ACCEPTANCE CRITERIA: Match existing surfaces to within 5mm from dimensions shown on drawings. Section dimensions to be within 5mm and 15mm for width, for dimensions less than 25mm tolerance to be ± 3. ",,,,,,
label,"• Kerb and channel shall be constructed to the level of the adjoining pavement with a tolerance of 0 to +10 mm.  Except on curves or shaped areas, the deviation of the finished work from a 3 m straightedge shall not exceed 5 mm at any point.",,,,,,
label,REFERENCE DOCUMENTS: 703.15,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,SCP,,,,,,
label,RESPONSIBILITY: Site Engineer / Surveyor,,,,,,
text,DATE:,,,,,,
checkpoint,2.8 Joints,,,,,,
label,FREQUENCY: Each joint,,,,,,
label,ACCEPTANCE CRITERIA: Transverse joints constructed at intervals not exceeding 2.5m. ,,,,,,
label,"• Groove cut 20mm deep and > 5mm wide on exposed surfaces, with vertical cut made through the base of the groove (depth >50mm from surface of section).",,,,,,
label,• Prevent bonding between surfacing and edging either paint with bitumen or use a strip of bitumen ,,,,,,
label,REFERENCE DOCUMENTS: 703.26,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,DATE:,,,,,,
checkpoint,2.9 Backfilling,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,ACCEPTANCE CRITERIA: Not earlier than 3 days after casting.,,,,,,
label,"• Topsoil material free from perishable matter, lumps or balls of clay. Topsoil compacted behind the edging to a level of the top of the edging and to a width not less than 300mm unless otherwise specified.",,,,,,
label,• Layers shall not exceed 150mm compacted depth.,,,,,,
label,REFERENCE DOCUMENTS: 703.29,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
section,3 Completion,,,,,,
checkpoint,3.1 Survey data captured for as-built purposes,,,,,,
label,FREQUENCY: Completion of each lot,,,,,,
label,ACCEPTANCE CRITERIA: Survey to ensure and validate that all works meet level and location requirements. Review of existing survey control marks and any additional control marks providing verification of conformity of as constructed features with design. As built survey recorded to confirm installation within tolerances in the latest IFC drawings.,,,,,,
label,REFERENCE DOCUMENTS: IFC Drawings / survey records,,,,,,
label,INSPECTION/TEST METHOD: Document review,,,,,,
label,RECORD OF CONFORMITY: As-built survey records,,,,,,
label,SCP,,,,,,
label,RESPONSIBILITY: Project Engineer / Surveyor,,,,,,
text,DATE:,,,,,,
checkpoint,Final Inspection,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,
text,Print Name:,,,,,,
text,Position:,,,,,,
text,Date:,,,,,,
