Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Lot Information - Area 1,,,,,
,Scope,,,area 1 itp's,
,Rows,,,,
,,ITP-001 - Stripping Topsoil Clearing & Grubbing,dynamic,area 1 itp's,itp-001 - stripping topsoil clearing & grubbing
,,"ITP-006 - Excavation, Fill with Type B and Subgrade Prep",dynamic,area 1 itp's,"itp-006 - excavation, fill with type b and subgrade prep"
,,ITP-007 - Fill with Material Type A,dynamic,area 1 itp's,itp-007 - fill with material type a
,,ITP-009 - Unbound Pavement,dynamic,area 1 itp's,itp-009 - unbound pavement
,,ITP-010 - Subsoil Drainage,dynamic,area 1 itp's,itp-010 - subsoil drainage
,,ITP-013 - Structural Concrete,dynamic,area 1 itp's,itp-013 - structural concrete
,,ITP-017 - Underground Stormwater Drainage,dynamic,area 1 itp's,itp-017 - underground stormwater drainage
,,"ITP-054 - SUP, Traffic Island & Maintenance Strip",dynamic,area 1 itp's,"itp-054 - sup, traffic island & maintenance strip"
,,ITP-065 - Wire Rope Safety Barrier (WRSB),dynamic,area 1 itp's,itp-065 - wire rope safety barrier (wrsb)
,,ITP-075 - Asphalt Placement,dynamic,area 1 itp's,ITP-075 - Asphalt Placement
,,ITP-083 - Precast Concrete Install,dynamic,area 1 itp's,itp-083 - precast concrete install
,Columns,,,,
,,Lot Created On,Lot Created On,1.0 lot information,
,,Lot Opened On,Lot Opened On,1.0 lot information,
,,Work Commenced On,Work Commenced On,1.0 lot information,
,,Work Completed On,Work Completed On,final inspection,
,,Work Completed On,Work Completed On,final inspection - work completed on,
,,Lot Type,Lot Type,1.0 lot information,
,,From and To Chainage,From and To Chainage,1.0 lot information,
,,Construction Element,Construction Element,1.0 lot information,
,,Activity,Activity,1.0 lot information,
,,Design Package No,Design Package No,1.0 lot information,
,,Traffic Direction,Traffic Direction,1.0 lot information,
,,Engineer Responsible,Engineer Responsible,1.0 lot information,
,,comments,comments,1.0 lot information,
,,Final Inspection - Print Name,Print Name:,final inspection,
,,Final Inspection - Date:,Date:,final inspection,
,,Lot verified By:,Lot verified By,lot verification,
,,Is the relevant NCR attached to the Lot?,Is the relevant NCR attached to the Lot?,lot verification,
,,Lot Status:,Lot Status,lot verification,
,,Lot Closed On:,Lot Closed On,lot verification,
