type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-001 - Installation of Stormwater Drainage (Daily Checklist),,,,,,ITP-001 - Installation of Stormwater Drainage (Daily Checklist)
section,Pre-Construction,,,,,,
checkpoint,Section of works,,,,,,
textbox,Pit / Line Information:,,,,,,
textbox,Date Works Commenced:,,,,,,
checkpoint,All materials delivered to site have been inspected thoroughly and:,,,,,,
label,a) Are free of damage/cracks,,,,,,
label,"b) Pipe class, type and size matches plans. ",,,,,,
label,(upload images of any damaged materials here),,,,,,
holdpoint,HOLD POINT - Clients representative to acknowledge materials have been inspected and are free of damage/cracks.,,,,,,
section,Construction,,,,,,
checkpoint,Pits/Trenches set out clearly & accurately,,,,,,
checkpoint,Trenches excavated to depth and checked with grade laser (allowed for 100mm bedding),,,,,,
checkpoint,Trench bedding material installed as per specification,,,,,,
checkpoint,Pipe laid to grade (as per drawings) ensuring socket faces upstream and is free of foreign materials prior to installation of adjoining pipe,,,,,,
checkpoint,"Each joint visually inspected (rubber rings, witness marks, etc) and lifting holes plugged",,,,,,
checkpoint,Haunching installed and is compliant,,,,,,
holdpoint,HOLD POINT - Clients representative to acknowledge compliant Pipe/Pit/Haunching Installation,,,,,,
section,Backfill,,,,,,
checkpoint,Suitable material backfilled in compacted layers,,,,,,
checkpoint,Images of works,,,,,,
holdpoint,Signatures,,,,,,
