Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
fc758012-8af7-5a8e-941b-0763f2c58f5d,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Fit Off Checklist - Supply Evidence of 2No RoofSafe Cable Travellers,Installed as per PBI drawings supplied and manufacturer's requirements,,,
0e5266da-d3a3-5855-9ce3-8f0bdaa72a69,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Fit Off Checklist - Supply Evidence of 2No RoofSafe Rail Carriages,Installed as per PBI drawings supplied and manufacturer's requirements,,,
4c4f4b31-7c65-5612-8825-c1ca2384cc48,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 01,Installed as per PBI drawings supplied and manufacturer's requirements,
93627616-1e1c-5250-ada2-9b845a9adb5a,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 03,Installed as per PBI drawings supplied and manufacturer's requirements,
74c1412e-ea85-58e3-b42b-a4299d6488f2,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 04,Installed as per PBI drawings supplied and manufacturer's requirements,
776a6272-b82a-52b0-b13d-22387f2e7c67,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 05,Installed as per PBI drawings supplied and manufacturer's requirements,
6d781383-a9f4-591d-9b8a-0a852dfa74aa,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 06,Installed as per PBI drawings supplied and manufacturer's requirements,
609c4181-4bed-5cb1-a8db-77efef3128d0,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 07,Installed as per PBI drawings supplied and manufacturer's requirements,
83b23602-1868-5268-bca3-515f077fa7ee,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 09,Installed as per PBI drawings supplied and manufacturer's requirements,
6f48e0b3-8b5b-5ea1-b75e-0c760aee2c55,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 10,Installed as per PBI drawings supplied and manufacturer's requirements,
fda8add7-9880-5080-a90f-9ad244f290b9,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 11,Installed as per PBI drawings supplied and manufacturer's requirements,
5df7ddd1-feb9-5eb1-ba07-8efb27f6153f,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 12,Installed as per PBI drawings supplied and manufacturer's requirements,
62a59990-6bed-5b10-b251-0aece5c5dd1d,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 13,Installed as per PBI drawings supplied and manufacturer's requirements,
c6380ac4-a669-5353-8c7e-8c78923c0d31,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 14,Installed as per PBI drawings supplied and manufacturer's requirements,
6f0fb908-1dca-5365-9dbe-613af71630c4,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 15,Installed as per PBI drawings supplied and manufacturer's requirements,
b846ee38-994e-5930-98c9-8b64a6d19390,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 17,Installed as per PBI drawings supplied and manufacturer's requirements,
3999da57-d9dc-549c-bbf3-86d51400f65a,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 18,Installed as per PBI drawings supplied and manufacturer's requirements,
c01a3376-3922-59f1-8309-64238b6a7363,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Temple Building,27No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 19,Installed as per PBI drawings supplied and manufacturer's requirements,
