type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,ITR No. 05 - Rough in,,,,,,
checkpoint,"Area clear, tidy and accessible ",,,,,,
checkpoint,Rough in of all lighting circuits- inc Emg/Exits and sensors ,,,,,,
checkpoint,Rough in of all external lights ,,,,,,
checkpoint,Rough in of all power circuits ,,,,,,
checkpoint,Check for clashes with other services,,,,,,
checkpoint,Level fire caulked by contractor,,,,,,
checkpoint,Ensure area is left clean,,,,,,
,,,,,,,
checklist-flat,ITR No. 7  - Ground Fit Off,,,,,,
checkpoint,"Area clear, tidy and accessible ",,,,,,
checkpoint,Ensure danger tags have up to date contact & isolation details,,,,,,
checkpoint,LOCK OFF & TAG circuits that require isolation (Ensure key is with supervisor),,,,,,
checkpoint,Test circuits to ensure they are isolated,,,,,,
checkpoint,"Area clear, tidy and accessible ",,,,,,
checkpoint,Fit off all Lights,,,,,,
checkpoint,Fit off of 4 pin plug,,,,,,
checkpoint,Fit off all Sensors and SET TIME TO MINIMUM,,,,,,
checkpoint,Fit off all EX/EMG’s,,,,,,
checkpoint,Label all EX/EMG’s as per plan number,,,,,,
checkpoint,Fit off all GPOs,,,,,,
checkpoint,"Fit off of all isolators (signs, hand dryers, hws)",,,,,,
checkpoint,Ensure all fit off has been ticked off on plans once completed,,,,,,
checkpoint,Ensure area is left clean,,,,,,
,,,,,,,
checklist-flat,ITR No. 12 - Switchboard Commissioning,,,,,,
checkpoint,Prior To Energising All Personnel Involved To Be Inducted Into Energisation Procedure And All Steps Undertaken To Ensure compliance With This Procedure,,,,,,
checkpoint,Refer To As Installed Drawings,,,,,,
checkpoint,Obtain Copy Of Switchboard Schedule And Schematic Drawings,,,,,,
checkpoint,Mark Up Any Additions Or Deletions Found Whilst Commissioing,,,,,,
checkpoint,Complete Visual Checks,,,,,,
checkpoint,Refer To Mandatory Testing From As/Nzs 3000:2018 8.3.3 Below,,,,,,
checkpoint,"Complete Mandatory Tests Using Metrel Tester, Save And Log Results On Tester",,,,,,
checkpoint,Any Failed Results To Be Rectified Saved And Logged On Tester,,,,,,
checkpoint,Ensure Correct Opertation Of All Control/Equipment Installed In Switchboard,,,,,,
checkpoint,Ensure Vast Witness Test Has Been Completed,,,,,,
checkpoint,"Ensure Escutcheons, Pole Fillers, Fixing Screws Are Reinstated",,,,,,
checkpoint,Ensure No Access To Live Parts,,,,,,
checkpoint,"Complete Switchboard Schedules On Vast Template, Install And Fix To Allocated Postion In Switchboard",,,,,,
checkpoint,Download Test Results From Metrel Tester And Save To Project Folder,,,,,,
checkpoint,Complete Certificate Of Electrical Safety And Save To Project Folder,,,,,,
,,,,,,,
checklist-flat,ITR No. 02 - Cutout of Ceilings & Walls,,,,,,
checkpoint,Confirm sizes off all fittings prior to cut out,,,,,,
checkpoint,"Cut out for all sensors, light fittings",,,,,,
checkpoint,Cut out smoke detectors,,,,,,
checkpoint,Cut out kitchen to kitchen plan,,,,,,
checkpoint,"Cut out switches, GPO's ",,,,,,
checkpoint,Cut out Bathroom and Study Led Strips Fig 8,,,,,,
checkpoint,Ensure AC isolator is in correct position,,,,,,
checkpoint,Ensure Wall light is in correct position,,,,,,
checkpoint,Ensure kitchen outlets are in correct position (where applicable),,,,,,
checkpoint,Locate all cables ( including Smoke Detectors & Pendants ),,,,,,
checkpoint,Install Fire Boxes and hit all 4 tabs in,,,,,,
checkpoint,Fire caulk kitchen cables ( if applicable ),,,,,,
,,,,,,,
checklist-flat,ITP No. 20 - Decommission Temporary Power Board,,,,,,
checkpoint,Determine what the temporary board is controlling and confirm what action is required before board can be decommissioned.,,,,,,
label,"De-commission form issued to builder, 48 hours notice to be given",,,,,,
checkpoint,Sign off builders checklist,,,,,,
checkpoint,Safety Committee Inspection,,,,,,
checkpoint,Final approval to be given by builder,,,,,,
checkpoint,Perform voltage test to ensure power supply has been isolated,,,,,,
checkpoint,Disconnect supply cables,,,,,,
checkpoint,Fire sealing of penetrations,,,,,,
checkpoint,Remove temporary board,,,,,,
checkpoint,Update temporary power board register,,,,,,
,,,,,,,
checklist-flat,ITP No. 29 - Installion of Electrical & Communication Pits,,,,,,
checkpoint,Inspect pits for any damage on arrival to site,,,,,,
checkpoint,Mark out pit locations and alignment/arrangement,,,,,,
checkpoint,Check finished heights of pits against civil drawings/finished floor height,,,,,,
checkpoint,Erect pedestrian barricading ,,,,,,
checkpoint,Excavate ground around pits as required,,,,,,
checkpoint,Place bedding material as per pit installation requirements,,,,,,
checkpoint,Cut out pit entry as required,,,,,,
checkpoint,Install puts in ground (using correct lifting equipment),,,,,,
checkpoint,Check finished heights of pits against civil drawings,,,,,,
checkpoint,Install relevant conduits,,,,,,
checkpoint,Backfill and reinstatement of ground,,,,,,
checkpoint,"Check stabilised FCR backfill 200mm below proposed road level, compacted FCR above that",,,,,,
,,,,,,,
checklist-flat,ITP No. 19 - Installation of Temporary Power Board,,,,,,
checkpoint,Area accessible & ready,,,,,,
checkpoint,"Locate & fix into position, bolt temporary board down with at least 2 fixings",,,,,,
checkpoint,Install submains cabling as appropriate eg: glands/tray/duct,,,,,,
checkpoint,Install lugs and terminate,,,,,,
checkpoint,Any cables not terminated prior to energisation must be removed from cubicle at origin and have ends covered in heat shrink. At destination cables must be covered in heat shrink and be contrained in a junction box,,,,,,
checkpoint,Clearly identify services,,,,,,
checkpoint,When ready to energise proceed in accordance with energisation procedure,,,,,,
checkpoint,Energise & record results on Vast RCD test sheet,,,,,,
checkpoint,Install A3 laminated sign on face of temp board with floor plan and where the board is fed from,,,,,,
checkpoint,Update Temporary Power Board register & save to project folder/design control/temp const.,,,,,,
label,Lodge non prescribed certificate of electrical safety,,,,,,
