Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
OSD Tank,,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,OSD Tank,,osd tank,site qa,
,Columns,,,,,
,,Area accessible & ready,,Area accessible and ready (If failed please take a photo),,
,,Surface has been checked & confirmed acceptable,,Surface has been checked and confirmed acceptable,,
,,Ensure walls have been scuffed,,Ensure walls have been scuffed,,
,,ECO Prime grip to walls & floor walls junctions,,ECO Prime grip to walls & floor walls junctions,,
,,Joints treated in accordance with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,
,,Caulking Preparation,,Caulking Preparation,,
,,1st Coat,,1st Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (1st Coat),,Correct curing time allowed 12hr (1st Coat),,
,,2nd Coat,,2nd Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (2nd Coat),,Correct curing time allowed 12hr (2nd Coat),,
,,Application to correct DFT,,Application to correct DFT (Ensure photo is taken) DFT required for walls (1.0mm) and floor (1.5mm),,
,,All penetrations by others sealed to ensure works not compromised,,Ensure all penetrations by others are sealed to ensure works are not compromised.,,
,,Signed Manufacturer,,Signed Manufacturer,,
,,,,,,
Internal Liquid Waterproofing ITP,,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,Level 1,grouping,level 1,,
,,Unit 101,,level 1,unit 101,site qa
,,Unit 102,,level 1,unit 102,site qa
,,Unit 103,,unit 103,level 1,site qa
,,Unit 104,,unit 104,level 1,site qa
,,Unit 105,,level 1,unit 105,site qa
,,Unit 106,,level 1,unit 106,site qa
,,Unit 107,,unit 107,level 1,site qa
,,Unit 108,,unit 108,level 1,site qa
,,Unit 109,,level 1,unit 109,site qa
,,Level 2,grouping,level 2,,
,,Unit 201,,unit 201,level 2,site qa
,,Unit 202,,unit 202,level 2,site qa
,,Unit 203,,unit 203,level 2,site qa
,,Unit 204,,level 2,unit 204,site qa
,,Unit 205,,unit 205,level 2,site qa
,,Unit 206,,unit 206,level 2,site qa
,,Unit 207,,unit 207,level 2,site qa
,,Unit 208,,level 2,unit 208,site qa
,,Unit 209,,unit 209,level 2,site qa
,,Unit 210,,unit 210,level 2,site qa
,,Unit 211,,level 2,unit 211,site qa
,,Unit 212,,unit 212,level 2,site qa
,,Level 3,grouping,level 3,,
,,Unit 301,,unit 301,level 3,site qa
,,Unit 302,,unit 302,level 3,site qa
,,Unit 303,,unit 303,level 3,site qa
,,Unit 304,,unit 304,level 3,site qa
,,Unit 305,,unit 305,level 3,site qa
,,Unit 306,,unit 306,level 3,site qa
,,Unit 307,,unit 307,level 3,site qa
,,Unit 308,,unit 308,level 3,site qa
,,Unit 309,,unit 309,level 3,site qa
,,Unit 310,,unit 310,level 3,site qa
,,Unit 311,,unit 311,level 3,site qa
,,Unit 312,,unit 312,level 3,site qa
,,Level 4,grouping,level 4,,
,,Unit 401,,unit 401,level 4,site qa
,,Unit 402,,level 4,unit 402,site qa
,,Unit 403,,level 4,unit 403,site qa
,,Unit 404,,level 4,unit 404,site qa
,,Unit 405,,unit 405,level 4,site qa
,,Unit 406,,level 4,unit 406,site qa
,,Unit 407,,level 4,unit 407,site qa
,,Unit 408,,level 4,unit 408,site qa
,,Unit 409,,unit 409,level 4,site qa
,,Unit 410,,level 4,unit 410,site qa
,,Unit 411,,level 4,unit 411,site qa
,,Level 5,grouping,level 5,,
,,Unit 501,,level 5,unit 501,site qa
,,Unit 502,,level 5,unit 502,site qa
,,Unit 503,,unit 503,level 5,site qa
,,Unit 504,,unit 504,level 5,site qa
,,Unit 505,,level 5,unit 505,site qa
,,Unit 506,,level 5,unit 506,site qa
,,Unit 507,,unit 507,level 5,site qa
,,Unit 508,,unit 508,level 5,site qa
,,Unit 509,,level 5,unit 509,site qa
,,Unit 510,,unit 510,level 5,site qa
,Columns,,,,,
,,Area accessible & ready,,Area accessible and ready (If failed please take a photo),,
,,Surface checked & confirmed acceptable,,Surface has been checked and confirmed acceptable,,
,,Floors scraped/vaccum/puddle flanges exposed,,"Floors are scraped, vaccum and puddle flanges exposed (Ensure photo is taked)",,
,,Moisture content of slab under 4.5%,,Ensure moisture content of slab is under 4.5%(Ensure photo is taken),,
,,Primer - SILCOR Primer BS,,Primer (Ensure photo is taken) - SILCOR Primer BS,,
,,Correct curing time allowed 1hr (Primer),,Correct curing time allowed 1hr (Primer),,
,,Ensure angles are installed as per metre mark,,Ensure angles are installed as per metre mark,,
,,Caulking Preparation,,Caulking Preparation,,
,,1st Coat,,1st Coat (ensure upturn is 150mm minimum) (Minimum 1800mm AFL in showers)(membrane to lap over shower floor waterstop angle)(Ensure photo is taken),,
,,Correct curing time allowed 12hr (1st Coat),,Correct curing time allowed 12hr (1st Coat),,
,,2nd Coat,,2nd Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (2nd Coat),,Correct curing time allowed 12hr (2nd Coat),,
,,Application to correct DFT,,Application to correct DFT (Ensure photo is taken) - DFT required for walls (1 mm) and floor (1.5mm),,
,,Flood Test 24 hours,,Flood Test 24 hours (Ensure photo is taken),,
,,Signed Manufacturer,,Signed Manufacturer,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
External Area ITP,,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,Level 1,grouping,level 1,,
,,Planter Box,,level 1,planter box,site qa
,,Terraces,,level 1,terraces,site qa
,,Level 2,grouping,level 2,,
,,Planter Boxes,,level 2,planter boxes,site qa
,,Terraces,,level 2,terraces,site qa
,Columns,,,,,
,,Area accessible & ready,,Area accessible and ready (If failed please take a photo),,
,,Surface checked & confirmed acceptable,,Surface has been checked and confirmed acceptable,,
,,Floors scraped/vaccum/puddle flanges exposed,,"Floors are scraped, vaccum and puddle flanges exposed (Ensure photo is taked)",,
,,Primer,,Primer (Ensure photo is taken),,
,,Correct curing time allowed 1hr (Primer),,Correct curing time allowed 1hr (Primer),,
,,Joints treated in accordance with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,
,,Caulking Preparation,,Caulking Preparation,,
,,1st Coat,,1st Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (1st Coat),,Correct curing time allowed 12hr (1st Coat),,
,,2nd Coat,,2nd Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (2nd Coat),,Correct curing time allowed 12hr (2nd Coat),,
,,Application to correct DFT,,Application to correct DFT (Ensure photo is taken) 1.5mm,,
,,All penetrations by others sealed to ensure works not compromised,,Ensure all penetrations by others are sealed to ensure works are not compromised.,,
,,Signed Manufacturer,,Signed Manufacturer,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Roof Tops & Exposed Areas,,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,Roof Top,,roof top,site qa,
,Columns,,,,,
,,Area accessible & ready,,Area accessible & ready (If failed please take a photo),,
,,Surface checked & confirmed acceptable,,Surface has been checked and confirmed acceptable,,
,,Floors scraped/vaccum/puddle flanges exposed,,"Floors are scraped, vaccum and puddle flanges exposed (Ensure photo is taked)",,
,,Moisture content of slab is under 4.5%,,Ensure moisture content of slab is under 4.5%(Ensure photo is taken),,
,,Primer,,Primer (Ensure photo is taken),,
,,Correct curing time allowed 1hr (Primer),,Correct curing time allowed 1hr (Primer),,
,,Joints treated in accordance with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,
,,Caulking Preparation,,Caulking Preparation,,
,,1st Coat,,1st Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (1st Coat),,Correct curing time allowed 12hr (1st Coat),,
,,2nd Coat,,2nd Coat (Ensure photo is taken),,
,,Correct curing time allowed 12hr (2nd Coat),,Correct curing time allowed 12hr (2nd Coat),,
,,Application to correct DFT,,Application to correct DFT (Ensure photo is taken) 1.5mm,,
,,Correct curing time allowed 12hr (Silcor Top Coat 75),,Correct curing time allowed 12hr (Silcor Top Coat 75),,
,,UV Stabiliser Coating Applied,,UV Stabiliser Coating Applied,,
,,Signed Manufacturer,,Signed Manufacturer,,
