"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","ITP TC01 Pre-Pour Inspection","",,,83,"Yes","ITP TC01 Pre-Pour Inspection","e427a2f3-801e-490a-8275-16f2249dcd92"
"checkpoint-group",,"","section","Pre Pour / Post Pour"
"checkpoint-status",,"","checkpoint","Tendon installation as per approved drawings"
"checkpoint-status",,"","checkpoint","Anchor and dead-end setup"
"checkpoint-status",,"","checkpoint","Tendon chairing"
"checkpoint-status",,"","checkpoint","Grout hose installation"
"checkpoint-status",,"","checkpoint","Engineer inspection mark review and closeout"
"checkpoint-status",,"","checkpoint","Pour completed"
"checkpoint-status",,"","checkpoint","IR-01 (Interspan) Inspection Report (To be uploaded as reference)"
"checkpoint-status",,"","checkpoint","TC-01 (Interspan) Pre pour Inspection (To be uploaded as reference)"
"checkpoint-status",,"","checkpoint","TC-02 (Interspan) Watching Concrete Pour (To be uploaded as reference)"
"checkpoint-group",,"","section","Initial Stressing"
"checkpoint-status",,"","checkpoint","Safe access for initial stressing"
"checkpoint-status",,"","checkpoint","Concrete strength (should be more than 7 MPa)"
"checkpoint-status",,"","checkpoint","Anchorage and strands condition"
"checkpoint-status",,"","checkpoint","Jack Calibration, current"
"checkpoint-status",,"","checkpoint","Initial stressing completed"
"checkpoint-status",,"","checkpoint","Concrete test results (RCC) Attach report"
"checkpoint-group",,"","section","Final Stressing"
"checkpoint-status",,"","checkpoint","Safe access for final stressing"
"checkpoint-status",,"","checkpoint","Concrete strength (should be more than 22 MPa)"
"checkpoint-status",,"","checkpoint","Anchorage and strands condition"
"checkpoint-status",,"","checkpoint","Jack Calibration, current"
"checkpoint-status",,"","checkpoint","Final stressing completed"
"checkpoint-status",,"","checkpoint","Concrete test results (RCC)"
"checkpoint-status",,"","checkpoint","TC-03 (Interspan) Stressing Inspection (To be uploaded as reference)"
"checkpoint-group",,"","section","Grouting"
"checkpoint-status",,"","checkpoint","Safe access for grouting"
"checkpoint-status",,"","checkpoint","Anchor pockets cut and sealed"
"checkpoint-status",,"","checkpoint","Grout hoses condition"
"checkpoint-status",,"","checkpoint","Grouting completed"
"checkpoint-status",,"","checkpoint","TC-05 – (Interspan) Grouting (To be uploaded as reference)"

