type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1211-008 ITP Pavement Quality Concrete (PQC),itp,,,,,DN1211-008 ITP Pavement Quality Concrete (PQC) Rev 1,
section,SECTION 3 - PRE CONTRUCTION (P&G/ESTABLISHMENT),,,,,,,
checkpoint,3.1 - Mix Design,,,,,,,
label,"Acceptance / Conformance Criteria - Details of the proposed mix which include the following: Materials sources, test certificates and specified results, 7-day and 28-day compressive and flexural strength results for proposed mixes.",,,,,,,
label,○ PQC mix design requirements below or as approved: ,,,,,,,
label," — Nominal aggregate size 19mm, GP Portland cement as per NZS 3122 ",,,,,,,
label," — Target slump of 80mm +/‐20mm for truck mixes, 120mm +/‐30mm for pump mixes; ",,,,,,,
label, — Target flexural strength of 5.0MPa at 28 days (min 4.8MPa) and 4.5Mpa at 7 days; ,,,,,,,
label, — Entrained air content of 1.5‐2.0%; ,,,,,,,
label, — Black oxide and McCallum red chip aggregate % content to be confirmed by landscape architect following preparation of sample panels); ,,,,,,,
label, — Aggregate source properties as per spec; target aggregate particle size distribution (PSD) as specified in Table 11‐1 and supplied within production tolerances in Table 11‐2,,,,,,,
label,"Standard / Specification - Aurecon Civil Spec; Section 10.3 NZS 3121, NZS 3122",,,,,,,
label,Verifying Document - Mix Design Report Approval and Supplier QA (source properties),,,,,,,
label,Frequency - Each Mix prior to Use,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
label,Engineer Rep Signature (Blank as req.) - W,,,,,,,
label,MSQA (Blank as req.) - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,"SECTION 4 - MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,,,,,,
checkpoint,4.1 - Exposed Aggregate Concrete,,,,,,,
label,Acceptance / Conformance Criteria - Areas designated for exposed aggregate finish as per ITP Item 8.1 and subject to additional concrete mix design requirements: ,,,,,,,
label," — Crushed or pebble/round aggregates, gap graded (source properties as per NZS 3121). ",,,,,,,
label, — Colour and target exposure depth to be confirmed following preparation of sample panels (0.6mm minimum texture depth),,,,,,,
label,Standard / Specification - NZS 3114,,,,,,,
label,Verifying Document - Each Mix prior to Use,,,,,,,
label,Frequency - Mix Design Report and Trial,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
label,Engineer Rep Signature (Blank as req.) - W,,,,,,,
label,MSQA (Blank as req.) - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.2 - Concrete Joint Materials,,,,,,,
