Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Stage 11,dynamic,Stage 11,Site QA
,,Stage 13,dynamic,Stage 13,Site QA
,,Stage 15,dynamic,Stage 15,Site QA
,Columns,,,,
,,Authority Main to Meter Installation,,Authority Main to Meter Installation,
,,Drainage Installation (In-ground),,Drainage Installation (In-ground),
,,Water Service Installation (In-ground),,Water Service Installation (In-ground),
,,Gas Service Installation (In-ground),,Gas Service Installation (In-ground),
,,Waste & Vent Installation,,Waste & Vent Installation,
,,Water Service Installation (Rough-ins),,Water Service Installation (Rough-ins),
,,Gas Service Installation (Rough-ins),,Gas Service Installation (Rough-ins),
,,Toilet & Cistern Installation,,Toilet & Cistern Installation,
,,Wash Basin & Tapware Installation,,Wash Basin & Tapware Installation,
,,Shower & Tapware Installation,,Shower & Tapware Installation,
,,Bath & Tapware Installation,,Bath & Tapware Installation,
,,Kitchen Sink & Tapware Installation,,Kitchen Sink & Tapware Installation,
,,Dishwasher Installation,,Dishwasher Installation,
,,Laundry Trough & Tapware Installation,,Laundry Trough & Tapware Installation,
,,Washing Machine Stops Installation,,Washing Machine Stops Installation,
,,Tundish Installation,,Tundish Installation,
,,Hose Tap Installation,,Hose Tap Installation,
,,Gas Appliance Installation,,Gas Appliance Installation,
,,Hot Water Unit Installation,,Hot Water Unit Installation,
,,Testing Drainage Pipework (Hydrostatic Test),,Testing Drainage Pipework (Hydrostatic Test),
,,Testing Potable Water Pipework,,Testing Potable Water Pipework,
,,Testing Gas Service,,Testing Gas Service,
,,Commission Rain Water Pressure Pump Set,,Commission Rain Water Pressure Pump Set,
,,Commission Water Storage Tank,,Commission Water Storage Tank,
,,Commission Hot Water Generating Plant,,Commission Hot Water Generating Plant,
,,Commission Reduced Pressure Zone Device,,Commission Reduced Pressure Zone Device,
,,Commission Fixture Group,,Commission Fixture Group,
