type,name,values,prefix,postfix,usage count,user addable,template name
checklist,OSD,,,,,,OSD
section,Pre-Commencement,,,,,,
checkpoint,WorkSafe notification before trenching below 1.5m deep has been submitted,,,,,,
button,"If required, trench shields are on site & ready for use",,,,,,
button,Dig Permit completed by contractor & attached,,,,,,
button,Exclusion Zones have been erected as required (Attach photos below),,,,,,
checkpoint,Existing in-ground services located and verified before excavation,,,,,,
section,Detail excavation,,,,,,
checkpoint,Excavation depths & locations confirmed prior to detailed excavation commencing,,,,,,
checkpoint,Any services (overhead / below ground) considered & isolated where required before excavation commences,,,,,,
checkpoint,Approval given to contractor to commence detail excavation,,,,,,
checkpoint,Excavation measurements align with drawings,,,,,,
bool,"Depth, Width & Length correct",,,,,,
checkpoint,Excavation works - completed to specification/drawings & Area left clean/tidy,,,,,,
label,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,
section,Tanks/ Pumps / Chambers/ Grease arrestor Installation,,,,,,
checkpoint,"Bedding material- correct type, grade and depth installed to support service",,,,,,
checkpoint,Product delivered is in good condition and correct as per specifications,,,,,,
checkpoint,Tanks/Pumps/Chambers/Grease arrestor Installed in the correct location and required depth,,,,,,
bool,Items are correctly sealed,,,,,,
checkpoint,Conduits installed - Provide photos,,,,,,
bool,Cables pulled through conduit,,,,,,
checkpoint,"Installation 100% Completed - All final checks, documentation completed & attached - (Attach photos below)",,,,,,
label,FINAL - Pass when work(s) are completed (Any issues please comment below),,,,,,
section,Backfill,,,,,,
checkpoint,Tanks/ Pumps / Chambers/ Grease arrestor covered and made safe,,,,,,
bool,Trench suitably backfilled and compacted,,,,,,
checkpoint,Expansion lagging installed around pipes before concrete - If applicable,,,,,,
checkpoint,Rissers lagging has been installed - If applicable,,,,,,
checkpoint,HOLD POINT - Subcontractor QA Reviewed (Comment issues below),,,,,,
bool,Test completed by contractor and confirmed to Ryman,,,,,,
label,Once reviewed & approved - Please attach (if applicable),,,,,,
checkpoint,Works 100% completed to specification/drawings & Area left clean/tidy,,,,,,
label,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,
