type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Ground Beams,,,,,,Ground Beams
checkpoint,Any services (overhead/below ground) considered & isolated if required before excavation commences,,,,,,
checkpoint,Approval given to commence detailed excavation - depths and locations confirmed prior commencement,,,,,,
button,Footing RL Confirmed,"Yes, No, N/A",,,,,
button,Any services (overhead / below ground) considered and isolated where required before excavation commences,"Yes, No, N/A",,,,,
button,Approval given to commence detailed excavation,"Yes, No, N/A",,,,,
button,"Excavation checked, correct and approved","Yes, No, N/A",,,,,
button,Depth correct (allow for site concrete if required),"Yes, No, N/A",,,,,
button,Width correct (allow for boxing if required),"Yes, No, N/A",,,,,
checkpoint,Formwork correctly Installed,,,,,,
button,Set out - correct levels,"Yes, No, N/A",,,,,
button,"Inserts, pockets, fixings, rebates etc","Yes, No, N/A",,,,,
button,"Bracing, Fixing Propping & Supports","Yes, No, N/A",,,,,
checkpoint,Reinforcement installed as per plan including cover & chairs,,,,,,
button,Reo spacing & grade as per specifications,"Yes, No, N/A",,,,,
button,"Starter bars, dowel bars, & mesh installed as per specifications","Yes, No, N/A",,,,,
checkpoint,Concrete strength/ Slump confirmed,,,,,,
checkpoint,Any waterproofing elements have been correctly installed and checked,,,,,,
checkpoint,Concrete Pour completed - All final checks and documentation completed and attached,,,,,,
checkpoint,Final sign off - All ground beams completed as per the above ITP - Add general photos/comments below,,,,,,
label,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,
