type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Cold Water Pump Room,,,,,,Cold Water Pump Room
checkpoint,Ensure cold water pumps are installed as per plans,,,,,,
checkpoint,Pump isolation valves installed on all pumps,,,,,,
checkpoint,All pipe work tested to min 1200 kpa,,,,,,
checkpoint,Switchboards in place using suitable fixings to match mounting service No damage to external board has occurred during installation,,,,,,
button,Ensure adequate pathways exist within board to accommodate all circuits and allow for future expansion,"Yes, No",,,,,
button,Install and loom in all circuits into correct cabinets,"Yes, No",,,,,
button,Ensure cable labels match switchboard schedule and construction drawings,"Yes, No",,,,,
button,Cables are labelled as per specified requirements,"Yes, No",,,,,
button,Check all tightness of all terminals on all breakers and bars,"Yes, No",,,,,
button,Ensure safety signage is installed and visible as per plans,"Yes, No",,,,,
checkpoint,Final sign off - Cold water pumps installed as per the above ITP - Add general photos/comments below,,,,,,
label,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,
