type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Shotcrete,,,,,,Shotcrete
section,Pre - Spray,,,,,,
checkpoint,Ensure services/drainage correctly installed,,,,,,
checkpoint,Location of spray & heights checked and confirmed,,,,,,
checkpoint,Starter bars installed correctly,,,,,,
checkpoint,Correct mesh installed to meet required specification,,,,,,
checkpoint,Covers checked and acceptable for respective area,,,,,,
section,Shotcrete Spray,,,,,,
checkpoint,"Correct concrete delivered, attach delivery dockets",,,,,,
checkpoint,Spray application correct & spoil removed,,,,,,
checkpoint,Spray completed and required finish achieved - correct heights achieved,,,,,,
checkpoint,Final sign off - All shotcrete completed as per the above ITP - Add general photos/comments below,,,,,,
label,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,
