Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Cable Tray,,,,,
,Scope,,,Cable Tray,
,Rows,,,,
,,LEVEL 5 - RAPID ACCESS HUB,grouping,LEVEL 5 - RAPID ACCESS HUB,
,,Cable Tray,,Cable Tray,LEVEL 5 - RAPID ACCESS HUB
,Columns,,,,
,,Cable Tray Completed,,Cable Tray Completed,
,,Seismic Brackets Complete ,,Seismic Brackets Complete ,
,,Delays/issues,,Delays/issues,
,,,,,
Rough In & Fit Off Body Protected Areas,,,,,
,Scope,,,,
,Rows,,,,
,,LEVEL 5 - RAPID ACCESS HUB,grouping,LEVEL 5 - RAPID ACCESS HUB,
,,A14.51(2)_RLS - PROCEDURE RM,,A14.51(2)_RLS - PROCEDURE RM,LEVEL 5 - RAPID ACCESS HUB
,,A14.57(2)_RLS - PATIENT BAYS,,A14.57(2)_RLS - PATIENT BAYS,LEVEL 5 - RAPID ACCESS HUB
,,A14.58(3)_RLS - RESUS,,A14.58(3)_RLS - RESUS,LEVEL 5 - RAPID ACCESS HUB
,,A14.59(2)_RLS - STAFF STATION,,A14.59(2)_RLS - STAFF STATION,LEVEL 5 - RAPID ACCESS HUB
,Columns,,,,
,,Lighting roughed in,,Lighting roughed in,
,,Power roughed in,,Power roughed in,
,,Light feed installed,,Light feed installed,
,,Power feeds installed,,Power feeds installed,
,,RCD mechanical protection installed ,,RCD mechanical protection installed ,
,,Lighting fit off,,Lighting fit off,
,,Power fit off,,Power fit off,
,,Medical Service Panels fit off,,Medical Service Panels fit off,
,,BPA Sign installed ,,BPA Sign installed ,
,,Room complete,,Room complete,
,,Delays/issues,,Delays/issues,
,,,,,
Rough In & Fit Off General Areas,,,,,
,Scope,,,,
,Rows,,,,
,,LEVEL 5 - RAPID ACCESS HUB,grouping,LEVEL 5 - RAPID ACCESS HUB,
,,A14.52(2)_RLS - IVF LAB ,,A14.52(2)_RLS - IVF LAB ,LEVEL 5 - RAPID ACCESS HUB
,,A14.52(2)_RLS - EQUIP. STORE,,A14.52(2)_RLS - EQUIP. STORE,LEVEL 5 - RAPID ACCESS HUB
,,A14.53(2)_RLS - SET-UP RM ,,A14.53(2)_RLS - SET-UP RM ,LEVEL 5 - RAPID ACCESS HUB
,,A14.53(2)_RLS - DECON,,A14.53(2)_RLS - DECON,LEVEL 5 - RAPID ACCESS HUB
,,A14.54(2)_RLS - SCRUB ,,A14.54(2)_RLS - SCRUB ,LEVEL 5 - RAPID ACCESS HUB
,,A14.54(2)_RLS - CUPBOARD,,A14.54(2)_RLS - CUPBOARD,LEVEL 5 - RAPID ACCESS HUB
,,A14.55(2)_RLS - WRITE-UP ,,A14.55(2)_RLS - WRITE-UP ,LEVEL 5 - RAPID ACCESS HUB
,,A14.55(2)_RLS - CORRIDOR,,A14.55(2)_RLS - CORRIDOR,LEVEL 5 - RAPID ACCESS HUB
,,A14.56(3)_RLS - ACC. WC ,,A14.56(3)_RLS - ACC. WC ,LEVEL 5 - RAPID ACCESS HUB
,,A14.56(3)_RLS - SUB-DU,,A14.56(3)_RLS - SUB-DU,LEVEL 5 - RAPID ACCESS HUB
,,A14.58(3)_RLS - LINEN ,,A14.58(3)_RLS - LINEN ,LEVEL 5 - RAPID ACCESS HUB
,,A14.60(2)_RLS - UNISEX WC,,A14.60(2)_RLS - UNISEX WC,LEVEL 5 - RAPID ACCESS HUB
,,A14.61(3)_RLS - INTV01,,A14.61(3)_RLS - INTV01,LEVEL 5 - RAPID ACCESS HUB
,,A14.61(3)_RLS - INTV02,,A14.61(3)_RLS - INTV02,LEVEL 5 - RAPID ACCESS HUB
,,A14.62(3)_RLS - CH WAIT ,,A14.62(3)_RLS - CH WAIT ,LEVEL 5 - RAPID ACCESS HUB
,,A14.62(3)_RLS - CORRIDOR,,A14.62(3)_RLS - CORRIDOR,LEVEL 5 - RAPID ACCESS HUB
,,A14.81(2)_RLS - CLEAN STORE ,,A14.81(2)_RLS - CLEAN STORE ,LEVEL 5 - RAPID ACCESS HUB
