"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Earth Works"
,"Scope",,
,"Rows"
,,"Earth Works","dynamic","earth works"
,"Columns"
,,"Survey and set out was correct at time of survey",,"survey and set out was correct at time of survey 
surveyor to complete
(& reference set 
out info)"
,,"Permit to dig",,"permit to dig"
,,"Alignment correct width / depth suitability of base",,"alignment correct width / depth suitability of base"
,,"Ensure ITR 101 - Conduits has been completed",,"ensure itr 101 - conduits has been completed"
,,"Conduit Installation, correct spacers used",,"conduit installation, correct spacers used"
,,"Confirm adequate trench tape is installed",,"confirm adequate trench tape is installed"
,,"Ensure correct trench depth is as per specifications",,"ensure correct trench depth is as per specifications"
,,"Ensure conduit works has adequate bracing as per site specifications",,"ensure conduit works has adequate bracing as per site specifications"
,,"Ensure adequate spare conduits are installed as per site specifications",,"ensure adequate spare conduits are installed as per site specifications"
,,"Photograph, Trench Detail & Depth",,"photograph, trench detail & depth"
,,"GFIS detail for as build data base - Surveyor to complete",,"gfis detail for as build data base - surveyor to complete"
,,"Suitability of proposed backfill",,"suitability of proposed backfill"
,,"Confirm backfill is suitable - Check compaction & frequency requirements",,"confirm backfill is suitable - check compaction & frequency requirements"

"Conduits"
,"Scope",,
,"Rows"
,,"Conduits","dynamic","conduits"
,"Columns"
,,"Conduit Installation Size / Type / Quantity",,"conduit installation size / type / quantity"
,,"Coordination Complete",,"coordination complete"
,,"Setout Checked and Deck / Trench marked",,"setout checked and deck / trench marked"
,,"Conduit Installed",,"conduit installed"
,,"Conduit Accessories Installed",,"conduit accessories installed"
,,"Conduit Glued",,"conduit glued"
,,"Draw Wire Installed",,"draw wire installed"
,,"Inspected at concrete pour",,"inspected at concrete pour"
,,"Fixings and supports installed",,"fixings and supports installed"

"Tray Installation"
,"Scope",,
,"Rows"
,,"Tray Installation","dynamic","tray installation"
,"Columns"
,,"Verify Cable Ladder tagged correctly against drawings and project specifications",,"verify cable ladder tagged correctly against drawings and project specifications"
,,"Verify general arrangement of installation meets latest drawings and specifications.",,"verify general arrangement of installation meets latest drawings and specifications."
,,"Verify there are no sharp edges in ladders and trays (both internally and externally)",,"verify there are no sharp edges in ladders and trays (both internally and externally)"
,,"Verify Cable Ladder is correctly aligned, levelled, rigid and secured with correct fixings.",,"verify cable ladder is correctly aligned, levelled, rigid and secured with correct fixings."
,,"Verify Cable Ladder adequately supported against latest drawings and specifications.",,"verify cable ladder adequately supported against latest drawings and specifications."
,,"Verify earthing and bonding of Cable Ladder against latest drawings",,"verify earthing and bonding of cable ladder against latest drawings"
,,"Verify continuity test across joints has been completed and the results recorded.",,"verify continuity test across joints has been completed and the results recorded. ensure results are satisfactory as per design criteria. highest measured value"
,,"Verify cable segregation in accordance with latest drawings",,"verify cable segregation in accordance with latest drawings"
,,"Verify the capacity of cable tray/ ladder.",,"verify the capacity of cable tray/ ladder."
,,"Verify that spare capacity is within specification",,"verify that spare capacity is within specification"
,,"Verify insulation pads are adapted to stainless steel or aluminium cable tray /ladder.",,"verify insulation pads are adapted to stainless steel or aluminium cable tray /ladder."
,,"Verify cable tray/ ladder cleanness.",,"verify cable tray/ ladder cleanness."
,,"Verify lid installation (if any) against drawings.",,"verify lid installation (if any) against drawings."
,,"Verify all equipment is undamaged, installed in accordance with manufacturer’s instructions with enough clearance and accessibility for operation and maintenance.",,"verify all equipment is undamaged, installed in accordance with manufacturer’s instructions with enough clearance and accessibility for operation and maintenance."
,,"Verify manufacturer/ project documentation and drawings.",,"verify manufacturer/ project documentation and drawings. ensure any discrepancies between design drawings and installation are clearly recorded as per project procedure."
,,"Verify all equipotential Bonding. Record Results: Highest Measured Value",,"verify all equipotential bonding. record results: highest measured value"
