Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Seymour Whyte Prestressed Beam Planks,dynamic,Seymour Whyte Prestressed Beam Planks,Site QA
,Columns,,,,
,,Cast Number,Cast Number,Pre-Pour Checklist completed,Pre-Pour Checklist
,,Plank number,Plank number,Pre-Pour Checklist completed,Pre-Pour Checklist
,,Plank type,Plank type,Pre-Pour Checklist completed,Pre-Pour Checklist
,,Cast Date,Cast Date,Casting Information,Casting Checklist
,,Concrete Delivery Dockets,Concrete Delivery Dockets (list all),Concrete Delivery Dockets ,Casting Checklist
,,Concrete Test Report,Concrete Test Report,Concrete Strength Test Report Received,Concrete Strength Test Report
,,7 Day Strength,7 Day Strength (List all),Concrete Strength Test Report Received,Concrete Strength Test Report
,,28 Day Strength,28 Day Strength (List all),Concrete Strength Test Report Received,Concrete Strength Test Report
