Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Rough In Checklist,,,,,Yes,Rough In Checklist,22a0d6cf-d683-4a7a-a9d1-bf290542f086
checkpoint-status,,,checkpoint,"For apartments includes bathroom, bathroom ensuite, kitchen, laundry",,,,,,,
checkpoint-status,,,checkpoint,"For other areas includes female/male/DDA bathroom, kitchen",,,,,,,
checkpoint-status,,,checkpoint,High Level Rough In,,,,,,,
checkpoint-status,,,checkpoint,Wall Set Out,,,,,,,
checkpoint-status,,,checkpoint,Wall Rough In,,,,,,,
checkpoint-status,,,checkpoint,Waste Rollovers,,,,,,,
checkpoint-status,,,checkpoint,Gas,,,,,,,
checkpoint-status,,,checkpoint,Test Water,,,,,,,
checkpoint-status,,,checkpoint,Fire collar installed if necessary,,,,,,,
