Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITPS-019 Site Temp Asset Lists Extinguishers,itp,,,,Yes,ITPS-019 Site Temp Asset Lists Extinguishers,82f858aa-5531-4eb0-bffa-770746f3a5c5
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,1 - ASSETS 1 TO 10 - TAKE PHOTOS AND NUMBER IN COMMENT BOX,,,,,,,
date,25d92acf-212f-5c6f-a13a-c329962e1cd6,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,2 - ASSETS 11 TO 20 - TAKE PHOTOS AND NUMBER IN COMMENT BOX,,,,,,,
date,8b788147-3215-5c0f-ad9f-ba7f37cd3114,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,3 - ASSETS 21 TO 30 - TAKE PHOTOS AND NUMBER IN COMMENT BOX,,,,,,,
date,5a6f7887-412b-5fec-94df-7b41749d8195,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,4 - ASSETS 31 TO 40 - TAKE PHOTOS AND NUMBER IN COMMENT BOX,,,,,,,
date,affa1b79-3ad8-5b19-a210-fcd9b8cf3421,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,5 - ASSETS 41 TO 50 - TAKE PHOTOS AND NUMBER IN COMMENT BOX,,,,,,,
date,21fd1ffb-5322-5c12-9ba2-c2d65fb1c472,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,6 - ASSETS 51 TO 60 - TAKE PHOTOS AND NUMBER IN COMMENT BOX,,,,,,,
date,e4d2eec0-4fce-5ec3-a3d9-a6a0db936bf4,,date,DATE:,,,,,,,
text,f23a756b-6b84-559e-aa82-3561d3ad3eb9,,textbox,GM Sign Off - Name:,,,,,,,
text,daeb5533-5d94-5dd2-bbdc-73a4d2bf5136,,textbox,PC Sign Off - Name:,,,,,,,
text,eebcf352-97ad-50b7-ab9a-3eb411610a16,,textbox,CS Sign Off - Name:,,,,,,,
holdpoint,,,signoff,Signatures,,,,,,,
