"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"f2fde9e7-9c31-4b6a-b1b5-5c987f27409a","checklist-flat","Contract HoldPoint Checklist","","Contract HoldPoint Checklist",0,"47e3f28e-96d9-4351-92d9-383af79cfeb3"
"96a78813-95b0-48fa-9a93-357ec9a1b8cb","checkpoint","Holdpoint Release",,,,
"e37a2a86-d6e9-5a29-aadc-aad1b77ad6c5","textbox","Enter Name",,,,
"1a23eb1a-cd8f-5c38-b50b-5bc9b39bbe1b","textbox","Enter Description",,,,
"60a1eb35-e850-40c9-a4b9-af7b0196da59","signoff","Contract Holdpoint Release",,,,

"7f694258-afd9-4882-9923-f3d688de732a","checklist","ITP-000 - Client Pre-Construction Checklist Rev1","itp","ITP-000 - Client Pre-Construction Checklist",1,"cd26a12d-8c01-4375-b2e4-ba2b81fbffac"
"18c558c8-c92f-4d3c-9cfd-51f942e9ce95","section","1 - Pre - Construction Works",,,,
"c7f6031a-3745-4e38-959b-d053a3b8e4d5","checkpoint","1.1 Asphalt - submission of asphalt mix design",,,,
"c2594028-97cf-5fa2-acab-acd92cc39fdb","note","FREQUENCY: Prior to commencing asphalt",,,,
"bd24936f-bf8e-5b32-b288-0a638fc4b9d6","note","ACCEPTANCE CRITERIA: Ensure the mix design/s have been registered and are approved by Superintendent prior to laying mix.",,,,
"e8aa614f-89c0-5d87-8482-389f69f08164","note","REFERENCE DOCUMENTS: VicRoads Spec. Cl.407.09. RAP DoT letter from production plant",,,,
"7765a7af-0fd0-507e-a078-998e68d34ba1","note","INSPECTION/TEST METHOD: Correspondence of receipt of mix design from the RAP DoT Letter.",,,,
"c436bb80-b790-5812-b274-56df02ed9787","note","RECORD OF CONFORMITY: Superintendent approval via hold point release",,,,
"d889d90c-00e5-53a7-90bb-935b4faea868","note","HP",,,,
"a9aa9830-2293-5edc-9131-cb694914c38e","note","RESPONSIBILITY: Site Engineer/ Asphalt Supervisor / Superintendent",,,,
"1da9b33d-651c-5b62-80e0-14832bac8d98","textbox","DATE:",,,,
"44a5d687-1032-488b-8058-b12cb5e5b812","signoff","HOLD POINT AUTHORITY",,,,
"8b70a8b9-b974-47ae-a65a-88db30658f62","checkpoint","1.2 Concrete - submission & approval of concrete mix design prior to commencement of project",,,,
"b92324ec-58d2-54e5-b7d8-eefd0b988c1a","note","FREQUENCY: Prior to first concrete pour",,,,
"47dac52e-3d8c-50ce-9fd3-4a1f9b61493a","note","ACCEPTANCE CRITERIA: Concrete mix design submitted and approved at least 2 weeks prior to first pour. Mix shall contain minimum 460 kg/m3 cement content. Special 50 mPa mix is to be VS502B25MET1 with a suitably flowable design slump agreed prior to construction.",,,,
"3f0d0394-a7e2-547e-8f9d-e0d9109033c4","note","REFERENCE DOCUMENTS: CE-019-ST- 0033 VicRoads Spec. Cl. 503.04",,,,
"249206f0-88b9-54f6-ad50-b08a2179584a","note","INSPECTION/TEST METHOD: Correspondence of receipt of mix design from supplier",,,,
"196bde20-a4fb-5c4b-8a54-109c8d28c48e","note","RECORD OF CONFORMITY: Superintendent approval via hold point release",,,,
"ee0d4f79-3664-500c-bc6c-ca2fa9361154","note","HP",,,,
"ab13a186-472a-52f9-b6c3-661587f83c4d","note","RESPONSIBILITY: FH Engineer / Superintendent",,,,
"315e6ab5-664b-54d0-b097-f4d1d972d6fe","textbox","DATE:",,,,
"f92f8325-bc73-4e4a-8a2e-ac849b2a2f8f","signoff","HOLD POINT AUTHORITY",,,,
"2f20c85d-4394-40fa-ba3c-1107a5fb9276","checkpoint","1.3 Welders qualifications, competencies & work methodology",,,,
"a6151f76-188f-5695-a576-d22bbed71d1a","note","FREQUENCY: Prior to commencing works",,,,
"6c84e434-94d0-5a21-ad15-2679e2e6e643","note","ACCEPTANCE CRITERIA: Weld methodology to be submitted prior to commencement of works. Welders shall be trained and compliant in Australian aluminothermic welding competencies as outlined below;",,,,
"afee8c04-5835-5f88-a122-7cde90ddf15b","note","– TLIW2012 Grind Rails",,,,
"f1b75cde-cf05-5e3a-bf7e-acaf3d792278","note","– TLIW3015 Weld Rails using Aluminothermic welding process",,,,
"d9607035-89dc-5b81-aa39-c1838384a8c2","note","– TLIW3035 Heat & cut materials using oxy-LPG equipment for the rail industry",,,,
"0ae696c2-b9c5-523b-a1ab-1ac373fb3f04","note","REFERENCE DOCUMENTS: CE-019-ST- 0033 Appendix C",,,,
"c7d62929-6548-5df0-bfc7-925f9ba1b7ee","note","INSPECTION/TEST METHOD: Welding methodology",,,,
"5519079a-9e9d-582d-871f-0bc5d0a54fc2","note","RECORD OF CONFORMITY: Superintendent approval via hold point release",,,,
"6ec838d8-5398-55d5-ad99-7ac0945707ca","note","HP",,,,
"c01aa2a1-0954-536c-8686-12878dc639e1","note","RESPONSIBILITY: FH Engineer / Superintendent",,,,
"88a2ca52-b5ce-5dcf-b778-1503863c3268","textbox","DATE:",,,,
"37ed168d-9a63-44ac-946d-88b7878e4657","signoff","HOLD POINT AUTHORITY",,,,
"c4512c79-40ec-4c01-ac1c-8d8ee79958ba","checkpoint","Final Inspection",,,,
"cb680214-aa47-5ba5-bbde-67e7e449fedc","note","The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.",,,,
"7d5ea351-9ebc-5536-ac1a-11af7d34f8de","textbox","Print Name:",,,,
"6e498d8c-a293-5c9e-8c4b-d8488af39bcd","textbox","Position:",,,,
"b7a2db9a-6256-5f12-ad8f-9d843cc0b978","textbox","Date:",,,,

"f929064e-568a-44b8-9265-f24f2a8a1d28","checklist","ITP-001 - Subgrade Preparation Rev2","itp","ITP-001 - Subgrade Preparation",4,"01d0b1e8-62ae-4491-b66f-c59440725fbd"
"001dd911-d937-48b2-98d3-800d71131449","section","1 - Preliminary Works",,,,
"08e0024d-231b-4647-9a6e-d43302fb49fd","checkpoint","1.1 Prior to commencing any activity",,,,
"62f9d2a2-eb0f-5668-a613-e424ef6d3bfc","note","FREQUENCY:",,,,
"1f782522-4a00-5645-b973-e53782913847","note","– – – – – – – – –",,,,
"d1deab9c-1c5f-588a-bb14-8b70511a5ce7","note","ACCEPTANCE CRITERIA:",,,,
"1579c397-9798-5825-be1e-814e75f24c77","note","• Ensure that all employees and subcontractors are:",,,,
"106e3cdb-ff1c-54fb-9698-e73a571a32a1","note","– using the correct and complete set of drawings",,,,
"0734c511-b115-5d62-b9ac-44a90f4937f4","note","– all drawings are the latest revision",,,,
"fc584765-e697-59d8-b8ed-8de7cbc6525b","note","– – – – – – – – –",,,,
"0ddf6bb1-41dd-5e60-a227-f2fcb0938263","note","REFERENCE DOCUMENTS: Drawings and drawing registers",,,,
"70406ba7-3c2d-5414-a236-1ea587c13a29","note","– – – – – – – – –",,,,
"73a3f299-75e2-5df7-8a02-8f600426869a","note","INSPECTION/TEST METHOD: Visual inspection",,,,
"ed75cbda-f83b-538a-a167-2da1a478f8a5","note","– – – – – – – – –",,,,
"da8a8733-2ce8-5f1f-86ee-e504c77e76f8","note","RECORD OF CONFORMITY: This ITP signed off",,,,
"5f83cb23-8cfa-59e8-b787-053cfd076a84","note","– – – – – – – – –",,,,
"4e76c56b-50ee-5eaa-89cd-a866be104203","note","WP",,,,
"90e18748-fb3a-588d-8874-3ea2e378704e","note","– – – – – – – – –",,,,
"e4bc8fea-7824-5a24-a472-3acf23feaf9d","note","RESPONSIBILITY: Fulton Hogan",,,,
"a872a435-c580-517f-96db-4df5bd96d24e","note","– – – – – – – – –",,,,
"77e8f216-8afd-5162-9926-208f3cdabaca","textbox","DATE:",,,,
"e14f2d41-5934-4e94-b41a-356c38a4340d","checkpoint","1.2 Implementation of all measures and controls",,,,
"f122a68a-35cb-5b64-835c-26e7638f23d9","note","FREQUENCY: Prior to commencing any activity",,,,
"4e170b53-ba54-55ae-9b68-a67caf75f7aa","note","– – – – – – – – –",,,,
"b59eee26-c887-5111-abe8-cc1f482e5c2e","note","ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, JSEA, SWMS & WP",,,,
"ad0bd468-324b-5d2a-9c43-390d5828f4bd","note","– – – – – – – – –",,,,
"696a264e-24dc-5277-b46c-5dc95b4190fd","note","REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,
"91d9bdbf-a178-5eef-8453-0a89a0708c96","note","– – – – – – – – –",,,,
"e3c12262-f245-5553-b3c6-a36159b175f8","note","INSPECTION/TEST METHOD: Visual Inspection",,,,
"bf11d8f2-3c8f-5681-8835-022840c0f61f","note","– – – – – – – – –",,,,
"04fe345a-688b-56aa-ab33-7f70914e6bc5","note","RECORD OF CONFORMITY: This ITP signed off",,,,
"66139be7-fe13-5fff-950d-00e745b50805","note","– – – – – – – – –",,,,
"b5b255c7-1f7f-56ce-a8c9-3bffe07da55e","note","WP",,,,
"10b5adb8-31b1-5a54-a750-1d1f785bf167","note","– – – – – – – – –",,,,
"e4fa5ec5-eb0d-58e6-8d7e-30f8176caa7b","note","RESPONSIBILITY: Fulton Hogan",,,,
"29b46ab1-c4b8-5132-b73d-bd6cdc51e87d","note","– – – – – – – – –",,,,
"8ea1ef1d-bca5-51a3-85fb-e223293bb64c","textbox","DATE:",,,,
