Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,66981f66-86af-4353-8156-960b7c96ab60,,checklist,BOBCAT Tracked Skid Steer Loader T590 Prestart - Checklist,,,,,Yes,BOBCAT Tracked Skid Steer Loader T590 Prestart - Checklist,1127a039-3e02-460d-a7a0-c7e6d05cc4fe
checkpoint-group,30b9480c-04e5-457a-993b-08f6076b33c9,,section,Prestart,,,,,,,
checkpoint-status,6d51c1f8-436b-42ff-bb68-dc73d20a2d35,,checkpoint,Details - Pass once entered,,,,,,,
label,6538f4f6-9150-512c-b07d-d89bf641124b,,note,Bobcat Tracked Skid Steer Loader - Model T590,,,,,,,
label,be5dc6a7-6fd4-56ec-947f-b0885967d17d,,note,S/N B3ZA12599,,,,,,,
text,8525814f-407c-509b-931c-ed46d5f550af,,textbox,Prestart check completed on (DD/MM/YYYY),,,,,,,
text,10180b50-d13e-536f-a9d3-987d068568ef,,textbox,Odometer/Hours Reading,,,,,,,
text,d229138a-b925-5eba-984d-a5b05880cb2e,,textbox,Location/Site,,,,,,,
checkpoint-status,4fd98d26-0617-44e1-a259-58c0a59b81e3,,checkpoint,Operator declaration - Operator to check each item below and acknowledge checks have been made,,,,,,,
label,874a88e5-211b-51ac-bc13-e42a84044c8b,,note,Any issues/observations please add comments & photos below,,,,,,,
checkpoint-group,668deb47-3726-448e-bacc-8e8796ddbc34,,section,Visual Inspection,,,,,,,
checkpoint-status,88ffcd7a-8627-4b82-b59f-9ee7bb42449c,,checkpoint,Undertake Visual Inspection of each of the below,,,,,,,
label,69b0ddf1-9a49-5db7-8a05-1d0c29c55ecc,,note,Operator to check each item below & acknowledge checks have been made,,,,,,,
label,b8404658-201e-5e74-826d-91459901ec08,,note,Any issues/observations please add comments & photos below,,,,,,,
button,d8e7b9e0-4b25-5eed-ac70-553eb171019a,,button,Engine oil level checked and at appropriate levels - Attach photo below,"Pass, Fail",,,,,,
button,db57bb0d-2a75-5148-8081-bf262b2fc876,,button,Coolant levels checked and at appropriate levels - Attach photo below,"Pass, Fail",,,,,,
button,ee096595-93d2-5001-9d02-425896e4a5f2,,button,Hydraulic oil level checked and at appropriate levels - Attach photo below,"Pass, Fail",,,,,,
button,e855032b-858b-5da4-91b9-cc1d40be9968,,button,"No sign of any fuel, oil or hydraulic leaks","Pass, Fail",,,,,,
button,78318e63-fd43-5df1-b758-c7876345c9ce,,button,All required points greased,"Pass, Fail",,,,,,
button,17c3ec54-e4de-5fed-b42b-fac482c2b890,,button,Track tension checked and adjusted if required,"Pass, Fail",,,,,,
button,e927698f-0d73-599a-9d4b-ad9ead14e7cb,,button,Exterior checked and in good condition,"Pass, Fail",,,,,,
button,bbf49704-721c-5738-a17f-968d453b4e0c,,button,Interior clean & tidy - Attach photo below,"Pass, Fail",,,,,,
button,9b141952-39fc-5cbd-9a8d-c4b30b7fc34b,,button,Warning stickers displayed in and out of machine,"Pass, Fail",,,,,,
button,74f14c11-774a-5c2f-8df9-97c8c1df25fb,,button,No cracks in windscreen,"Pass, Fail",,,,,,
button,ca6e146e-1fa1-5b3c-b6a6-e56a53e6bf0c,,button,Flashing light working,"Pass, Fail",,,,,,
button,e638f041-bda3-5e83-bf4b-4eee591011f4,,button,Warning horn fully operational,"Pass, Fail",,,,,,
button,f13160f2-e475-5767-b5eb-fcf32558d77d,,button,Electrical system checked and all lamps in cab light up,"Pass, Fail",,,,,,
button,0dd77b0a-ff0e-5fda-b49f-ebb24787b5d8,,button,Reverse beepers/warning signals working,"Pass, Fail",,,,,,
button,1789610a-e396-5714-b5e4-83d21f71d17f,,button,Steering Operational,"Pass, Fail",,,,,,
button,5a14e044-e6e2-5a46-98c4-c2fe854c44f9,,button,4 in 1 bucket working as it should be,"Pass, Fail",,,,,,
checkpoint-status,0a833025-f17a-4606-a6c4-5ded97202c48,,checkpoint,Are there any faults to be identified (Pass-No/Fail-Yes),,,,,,,
text,e1166eee-70cb-5efe-a1b0-96019455c359,,textbox,Please detail identified fault(s) below - Attach Photos,,,,,,,
text,c52e6f1e-5086-5ecc-b844-6608f5a549fd,,textbox,"Who has the fault been reported to - At a minimum, must be reported to your Site Foreman",,,,,,,
text,b4591089-cfdb-5b47-bcf0-49ec93eeff08,,textbox,Date fault was reported,,,,,,,
checkpoint-group,644b6438-1801-4d60-a844-5b74af023d18,,section,Sign-Off,,,,,,,
checkpoint-status,97ef07c6-a2de-4661-a988-c55750ccf5d0,,checkpoint,Operator Sign-Off,,,,,,,
button,2c322ddc-12b0-5f4d-8b94-fe4af645f1b8,,button,Attachments buckets & breaker in a secure location on completion of days work - Attach photo below,"Yes, No, N/A",,,,,,
holdpoint,4fabe8ec-2324-4311-900a-5719b40f4ce3,,signoff,Click to Add Signature + Details,,,,,,,
,,,,,,,,,,,
checklist-sectioned,96d8a5b1-d12d-4971-8d7f-fe87c15623d1,,checklist,Commissioning Report for Tempering Valves,,,,,Yes,Commissioning Report for Tempering Valves,38cd4e2f-e6ea-40a8-85e1-544f4d2429ec
checkpoint-group,10aa0b36-2c31-44ba-9bcb-1e13ee6efd2e,,section,Location & Specifics,,,,,,,
checkpoint-status,da4d506b-bf8d-4bd8-b20d-48c6b6931827,,checkpoint,Report Details (Pass once Entered),,,,,,,
text,733b058f-06a4-5493-91c0-db5c3bb321dd,,textbox,Name of Establishment,,,,,,,
text,d8585a71-ee13-596e-8031-1846cb33ab9f,,textbox,Address of Establishment,,,,,,,
