type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Material Conformance,,,,,,Material Conformance,
section,1 - General Info,,,,,,,
checkpoint-no-status,General Info,,,,,,,
textbox,Project Name,,,,,,,
textbox,Project Location,,,,,,,
textbox,Principal Contractor,,,,,,,
textbox,MRTS Specification No.,,,,,,,
textbox,Material Type,,,,,,,
textbox,Lot Number,,,,,,,
date,Date of Sampling,,,,,,,
date,Date of Delivery,,,,,,,
textbox,Quantity Supplied,,,,,,,
section,2 - Supplier Info,,,,,,,
checkpoint-no-status,Supplier Info,,,,,,,
textbox,Supplier Name,,,,,,,
textbox,Contact Person,,,,,,,
textbox,Contact Phone / Email,,,,,,,
textbox,Source / Plant Location,,,,,,,
textbox,TMR Approved Source ID (if any),,,,,,,
section,3 - Test Summary,,,,,,,
checkpoint,Test Summary,,,,,,,
textbox,Test Parameter,,,,,,,
textbox,Test Method,,,,,,,
textbox,Specified Requirement,,,,,,,
textbox,Actual Result,,,,,,,
section,4 - Test Certificates,,,,,,,
checkpoint,Test Certificates,,,,,,,
textbox,Certificate Type,,,,,,,
textbox,Certificate Number,,,,,,,
textbox,Issuing Laboratory,,,,,,,
button,NATA Accredited?,"Yes,No",,,,,,
section,5 - Declaration,,,,,,,
checkpoint,Conformance Declaration,,,,,,,
textbox,I hereby declare that Lot ,,,,,,,
textbox,complies with all applicable requirements of ,,,as verified by testing and documentation provided above.,,,,
holdpoint,Signoff,,,,,,,
