type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,36.01 - Conduits,itp,,,,,36.01 - Conduits,
section,Pre-Construction,,,,,,,
checkpoint,1.1 - Construction procedure submitted to the Client.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.5.2,,,,,,,
checkpoint,1.2 - Asbestos presence assessment,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl 6.1,,,,,,,
checkpoint,1.3 - Material certifications submitted to the Client.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.7.1,,,,,,,
checkpoint,1.4 - Drawing versions correct.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - IFC,,,,,,,
checkpoint,1.5 - Certificate of Supply (Authority to Construct) received,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - WCS34,,,,,,,
checkpoint,1.6 - Form 15 for footing design completed,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - Clause 2.4.2 MUTCD,,,,,,,
checkpoint,"1.7 - Conduit, pit, footing and slab location and finished level surveyed and SI approved.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Hold Point,,,,,,,
label,Reference - Clause 2.4.3 MUTCD,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,Conduit Installation,,,,,,,
checkpoint,2.1 - Bottom of trench compacted to form a firm uniform surface free from loose material.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Witness Point,,,,,,,
label,Reference - MRTS91 Cl.9.1,,,,,,,
checkpoint,2.2 - Boring/Jacking Contractor and equipment approved by the SI and works are carried out by experienced operators.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Hold Point,,,,,,,
label,Reference - MRTS91 Cl.8.7,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"2.3 - Conduit installation approved by Superintendent and conduit will properly drain, contains no blockages and is not lower than pits that they are connected to.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.9.1,,,,,,,
checkpoint,2.4 - Conduits in roadway backfill: ,,,,,,,
label,○ TMR/GCCC/Energex - lean mix BCC – Unbound Pavement or Lean Mix to match existing permeability ,,,,,,,
label,○ Passing Test Result: TMR - 95% RDD,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.13.2,,,,,,,
checkpoint,"2.5 - Conduits in footpath backfilled with insitu material, else MRS11.05 Type 2 material where insitu cannot be compacted. ",,,,,,,
label,○ Passing Test Result: TMR - 90% RDD,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.13.2,,,,,,,
checkpoint,2.6 - Conduit and conduit fittings proved by drawing a mandrel of following size: ,,,,,,,
label,○ TMR – 95% of ID and 95% of ID in length,,,,,,,
label,○ Energex:- 6mm less than ID and 100mm in length,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Hold Point,,,,,,,
label,Reference - MRTS91 Cl 9.1,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.7 - Any joints made in the draw rope shall be capable of resisting the same tensile load as the draw rope without such a joint. The joint shall not appreciably increase the diameter of the rope.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Witness Point,,,,,,,
label,Reference - MRTS91 Cl 9.13,,,,,,,
checkpoint,2.8 - Vermin proofing of conduits with unspecified sealing system.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl 10.9,,,,,,,
section,Completion Works,,,,,,,
checkpoint,3.1 - Submission of certification package to Energex including: ,,,,,,,
label,○ Certificate of Test,,,,,,,
label,○ As-Con Drawings,,,,,,,
label,○ Product Audit,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
checkpoint,Final Verification,,,,,,,
note,Responsible Officer,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
note,Verifying Authority,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
signoff,Signature,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,
checkpoint,Agreed Quantities,,,,,,,
signoff,Agreed Quantities Sign Off,,,,,,,
checkpoint,Closure of Lot,,,,,,,
signoff,Closure of Lot Sign Off,,,,,,,
,,,,,,,,
checklist,36.02 - Pits,itp,,,,,36.02 - Pits,
section,Pre-Construction,,,,,,,
checkpoint,1.1 - Construction procedure submitted to the Client.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.5.2,,,,,,,
checkpoint,1.2 - Asbestos presence assessment,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl 6.1,,,,,,,
checkpoint,1.3 - Material certifications submitted to the Client.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.7.1,,,,,,,
checkpoint,1.4 - Drawing versions correct.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - IFC,,,,,,,
checkpoint,1.5 - Certificate of Supply (Authority to Construct) received,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - WCS34,,,,,,,
checkpoint,1.6 - Form 15 for footing design completed,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - Clause 2.4.2 MUTCD,,,,,,,
checkpoint,"1.7 - Conduit, pit, footing and slab location and finished level surveyed and SI approved.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Hold Point,,,,,,,
label,Reference - Clause 2.4.3 MUTCD,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,Pit Installation,,,,,,,
checkpoint,2.1 - Soil under pit compacted to 95% RDD,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Witness Point,,,,,,,
label,Reference - MRTS91 Cl.10.4,,,,,,,
checkpoint,2.2 - Compact bedding material to density index 60.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.10.4,,,,,,,
checkpoint,2.3 - Lowest open end of conduits installed in poles and other field equipment enclosures shall be at least 50 mm higher than the surrounding finished surface level,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Witness Point,,,,,,,
label,Reference - MRTS91 Cl.10.10,,,,,,,
section,Completion Works,,,,,,,
checkpoint,3.1 - Submission of certification package to Energex including: ,,,,,,,
label,○ Certificate of Test,,,,,,,
label,○ As-Con Drawings,,,,,,,
label,○ Product Audit,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
checkpoint,Final Verification,,,,,,,
note,Responsible Officer,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
note,Verifying Authority,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
signoff,Signature,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,
checkpoint,Agreed Quantities,,,,,,,
signoff,Agreed Quantities Sign Off,,,,,,,
checkpoint,Closure of Lot,,,,,,,
signoff,Closure of Lot Sign Off,,,,,,,
,,,,,,,,
checklist,36.03 - Footing and Slabs,itp,,,,,36.03 - Footing and Slabs,
section,Pre-Construction,,,,,,,
checkpoint,1.1 - Construction procedure submitted to the Client.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.5.2,,,,,,,
checkpoint,1.2 - Asbestos presence assessment,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl 6.1,,,,,,,
checkpoint,1.3 - Material certifications submitted to the Client.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS91 Cl.7.1,,,,,,,
checkpoint,1.4 - Drawing versions correct.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - IFC,,,,,,,
checkpoint,1.5 - Certificate of Supply (Authority to Construct) received,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - WCS34,,,,,,,
checkpoint,1.6 - Form 15 for footing design completed,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - Clause 2.4.2 MUTCD,,,,,,,
checkpoint,"1.7 - Conduit, pit, footing and slab location and finished level surveyed and SI approved.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Hold Point,,,,,,,
label,Reference - Clause 2.4.3 MUTCD,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,Footing and slab Installation,,,,,,,
checkpoint,"2.1 - Depth, base and sidewalls of footing’s and slab’s confirmed for each location",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Verify & Hold Point,,,,,,,
label,Check Item - Hold Point,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"2.2 - Ragbolt/reinforcement assembly inspected prior to concrete pour. Concrete poured in accordance with MRTS70. Concrete inspected to ensure correct vibration, monitor placing time and check that material is placed to avoid segregation. Check surface finish.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,"Reference - MRTS92 Cl.8.3.7, MRTS70",,,,,,,
checkpoint,2.3 - Concrete tested for slump and compressive strength by NATA laboratory,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS70,,,,,,,
checkpoint,2.4 - Form 16 provided to client verifying footing construction completed in accordance with drawings,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - Project Specific,,,,,,,
section,Completion Works,,,,,,,
checkpoint,3.1 - Submission of certification package to Energex including: ,,,,,,,
label,○ Certificate of Test,,,,,,,
label,○ As-Con Drawings,,,,,,,
label,○ Product Audit,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Check & Verify,,,,,,,
label,Check Item - Check Item,,,,,,,
checkpoint,Final Verification,,,,,,,
note,Responsible Officer,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
note,Verifying Authority,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
signoff,Signature,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,
checkpoint,Agreed Quantities,,,,,,,
signoff,Agreed Quantities Sign Off,,,,,,,
checkpoint,Closure of Lot,,,,,,,
signoff,Closure of Lot Sign Off,,,,,,,
