Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Deconstruction and Relocation,dynamic,Deconstruction and Relocation,,
,,Earthworks - Southern Wall Foundation - Backfill,dynamic,Earthworks,Southern Wall Foundation,Backfill
,,Earthworks - Northern Column Foundations - CF1,dynamic,Earthworks,Northern Column Foundations,CF1
,,Earthworks - Northern Column Foundations - CF2,dynamic,Earthworks,Northern Column Foundations,CF2
,,Earthworks - Northern Column Foundations - CF3-4,dynamic,Earthworks,Northern Column Foundations,CF3-4
,,Earthworks - Northern Column Foundations - CF5-15,dynamic,Earthworks,Northern Column Foundations,CF5-15
,,Earthworks - Site Earthworks,dynamic,Earthworks,Site Earthworks ,
,,Earthworks - Structural Bulkfill,dynamic,Earthworks,Structural Bulkfill,
,,Roading - Unbound Pavement Construction,dynamic,Roading,Unbound Pavement Construction,
,,Roading - Chipsealing,dynamic,Roading,Chipsealing,
,,Roading - Asphalt,dynamic,Roading,Asphalt,
,,Structures - Precast - Link Slab Precast - LS 1 - 20 & LS SW3,dynamic,Structures,Precast,Link Slab Precast - LS 1 - 20 & LS SW3
,,Structures - Precast - Typical Wall Unit - W 1 - 20,dynamic,Structures,Precast,Typical Wall Unit - W 1 - 20
,,"Structures - Precast - Shear Keys - CFSK 1 to 10, CFSK 15, WSK 1 to 20, SWSK 2 and 3,",dynamic,Structures,Precast,"Shear Keys - CFSK 1 to 10, CFSK 15, WSK 1 to 20, SWSK 2 and 3,"
,,"Structures - Precast - Standard Wall Units (SWF, SW1, SW2, SW3)",dynamic,Structures,Precast,"Standard Wall Units (SWF, SW1, SW2, SW3)"
,,"Structures - Precast - Wall Column Units (WC1F, WC1, WC2)",dynamic,Structures,Precast,"Wall Column Units (WC1F, WC1, WC2 )"
,,Structures - Precast - Column Footings (CF),dynamic,Structures,Precast,Column Footings (CF)
,,"Structures - Precast - Columns (C1-10, C15)",dynamic,Structures,Precast,"Columns (C1-10, C15)"
,,"Structures - Precast - Beams (B, LBRB, FB1, B1-4)",dynamic,Structures,Precast,"Beams (B, LBRB, FB1, B1-4)"
,,Structures - Precast - Torsion Beam,dynamic,Structures,Precast,Torsion Beam
,,Structures - Precast - Retaining Pannels,dynamic,Structures,Precast,Retaining Pannels
,,Structures - Precast - Fascia,dynamic,Structures,Precast,Fascia
,,Structures - Precast - Wall Footings,dynamic,Structures,Precast,Wall Footings
,,Structures - Precast - MSE units,dynamic,Structures,Precast,MSE units
,,Structures - Insitu - Southern Wall,dynamic,Structures,Insitu,Southern Wall
,,Structures - Insitu - Northern wall,dynamic,Structures,Insitu,Northern wall
,,Structures - Insitu - Roof Stitch,dynamic,Structures,Insitu,Roof Stitch
,,Temporary Works - Crane Pads,dynamic,Temporary Works,Crane Pads,
,,Temporary Works - Crane Pad - Rev 1,dynamic,Temporary Works,Crane Pad - Rev 1,
,,Temporary Works - Crane Pad v5,dynamic,Temporary Works,Crane Pad v5,
,,MSE Wall,dynamic,MSE Wall,,
,Columns,,,,,
,,SECTION 1 – DESIGN,,SECTION 1 – DESIGN,,
,,SECTION 2 – PERMIT TO LOAD,,SECTION 2 – PERMIT TO LOAD,,
,,SECTION 3 – PERMIT TO UNLOAD (IF REQUIRED),,SECTION 3 – PERMIT TO UNLOAD (IF REQUIRED),,
,,4.01 Concrete Materials & Approvals,,4.01 Concrete Materials and Approvals,,
,,4.01 Earthworks Materials,,4.01 Earthworks Materials,,
,,4.02 Methodology,,4.02 Methodology,,
,,4.02 Rip Rap Materials,,4.02 Rip Rap Materials,,
,,4.03 Geogrid / geofabric requirements Materials,,4.03 Geogrid / geofabric requirements Materials,,
,,4.03 Precast Test Pannels,,4.03 Precast Test Pannels,,
,,4.04 Precast Vapour Blasting Materials,,4.04 Precast Vapour Blasting Materials,,
,,4.04 Stormwater Drainage Materials,,4.04 Stormwater Drainage Materials,,
,,4.09 Insitu Mix Designs,,4.09 Insitu Mix Designs,,
