Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Zone 1 - West,dynamic,Zone 1 - West,
,,Zone 1 - East,dynamic,Zone 1 - East,
,,Mid Zone,dynamic,Mid Zone,
,,Zone 2,dynamic,Zone 2,
,,Tie In Hamilton,dynamic,Tie In Hamilton,
,,Tie in Tauranga,dynamic,Tie in Tauranga,
,,Tie in Tirau,dynamic,Tie in Tirau,
,Columns,,,,
,,3.01 General,,3.01 General,
,,"4.01 Type A1 Imported Structural Fill (Granular Bulk Fill, GAP40, GAP65)",,"4.01 Type A1 Imported Structural Fill (Granular Bulk Fill, GAP40, GAP65)",
,,4.02 16.35 CCTV Inspections,,4.02 16.35 CCTV Inspections,
,,4.02 As Built Records,,4.02 As Built Records,
,,4.02 Bioretention Soil Media,,4.02 Bioretention Soil Media,
,,4.02 Catchpits (Structure),,4.02 Catchpits (Structure),
,,4.02 Construct Wetlands,,4.02 Construct Wetlands,
,,4.02 Design and Construct Outfall Access Track,,4.02 Design and Construct Outfall Access Track,
,,4.02 Directional Drill HDPE Pipe,,4.02 Directional Drill HDPE Pipe,
,,4.02 Drainage Media,,4.02 Drainage Media,
,,4.02 Establish and Reinstatement of the Temporary Access Track,,4.02 Establish and Reinstatement of the Temporary Access Track,
,,4.02 Geofabric,,4.02 Geofabric,
,,4.02 GeoGrid,,4.02 GeoGrid,
,,4.02 Headwalls and Wingwalls (Structure),,4.02 Headwalls and Wingwalls (Structure),
,,4.02 Manholes (Structure),,4.02 Manholes (Structure),
,,4.02 Pipe Installation and Backfill,,4.02 Pipe Installation and Backfill,
,,4.02 Place D50 250mm Rip Rap,,4.02 Place D50 250mm Rip Rap,
,,4.02 Rip Rap Rock Flumes,,4.02 Rip Rap Rock Flumes,
,,4.02 Rock Riprap for Erosion Protection,,4.02 Rock Riprap for Erosion Protection,
,,4.02 Soakage Pits and Infiltration Trench,,4.02 Soakage Pits and Infiltration Trench,
,,4.02 Stormwater General,,4.02 Stormwater General,
,,4.02 Stormwater Structures General,,4.02 Stormwater Structures General,
,,4.02 Subsoil Drain,,4.02 Subsoil Drain,
,,4.02 Swales,,4.02 Swales,
,,4.02 Void Filled Riprap,,4.02 Void Filled Riprap,
,,4.02 Wetland and Bioretention Access Track,,4.02 Wetland and Bioretention Access Track,
,,4.04 Type A3 (Site Won Landscaping Fill),,4.04 Type A3 (Site Won Landscaping Fill),
,,4.05 Topsoil,,4.05 Topsoil,
,,4.06 Earthworks General,,4.06 Earthworks General,
,,4.09 Stormwater Aggregate Materials,,4.09 Stormwater Aggregate Materials,
,,4.10 Stormwater Pipe Materials,,4.10 Stormwater Pipe Materials,
,,4.18 Kerb and Channel Materials,,4.18 Kerb and Channel Materials,
,,4.19 Retaining Wall Materials,,4.19 Retaining Wall Materials,
,,4.20 Fall Protection Materials,,4.20 Fall Protection Materials,
,,4.21 Underpass Materials,,4.21 Underpass Materials,
,,4.22 Underpass Materials,,4.22 Underpass Materials,
,,4.23 General Pavement Materials,,4.23 General Pavement Materials,
,,"4.24 AP65 Subgrade Improvement Layer (SIL) - B/2 Materials (Pavement Type A,B,C)",,"4.24 AP65 Subgrade Improvement Layer (SIL) - B/2 Materials (Pavement Type A,B,C)",
,,4.25 WHAP65 Sub-Base - B/2 Materials (Pavement Type C),,4.25 WHAP65 Sub-Base - B/2 Materials (Pavement Type C),
,,4.26 GAP65 Subgrade Improvement Layer - B/2 Materials,,4.26 GAP65 Subgrade Improvement Layer - B/2 Materials,
,,"4.28 TNZ M/4 - AP40 Material Approval (Pavement Type C,D)",,"4.28 TNZ M/4 - AP40 Material Approval (Pavement Type C,D)",
,,4.29 NZTA M10 2020 - DENSE GRADED ASPHALTIC CONCRETE MATERIALS,,4.29 NZTA M10 2020 - DENSE GRADED ASPHALTIC CONCRETE MATERIALS,
,,4.30 NZTA M27 2020 - STONE MASTIC ASPHALT MATERIALS,,4.30 NZTA M27 2020 - STONE MASTIC ASPHALT MATERIALS,
