type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,CTN-ITP-002 - Stormwater Drainage,itp,,,,Yes,CTN-ITP-002 - Stormwater Drainage Rev2,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency: Prior to commencing any activity,,,,,,,
label,Acceptance Criteria: Ensure that all employees and subcontractors are:,,,,,,,
label,– using the correct and complete set of drawings ,,,,,,,
label,– all drawings are the latest revision,,,,,,,
label,– Conflicting documents: The project specific drawings to superceed the specification ,,,,,,,
label,Reference Documents: Drawings and drawing registers,,,,,,,
label,Inspection / Test Method: Visual inspection,,,,,,,
label,Record of conformity: This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency: Prior to commencing any activity,,,,,,,
label,"Acceptance Criteria: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,,,
label,"Reference Documents: OHSMP, EMP, TMS,  SWMS, WP",,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
label,Record of conformity: This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
section,2 - Procurement of Materials,,,,,,,
checkpoint,2.1 - Precast Reinforced Concrete Pipe Supply,,,,,,,
label,"Frequency: Prior to works commencing, 1 per delivery",,,,,,,
label,Acceptance Criteria: Pipe class and size and endwall type as per stormwater drainage details and pit schedule,,,,,,,
label,• All concrete pipes shall conform to AS 4058 and subsequent amendments ,,,,,,,
label,• All concrete pipes shall be spigot and socket rubber ring joint type ,,,,,,,
label,Reference Documents: Drawings C.4.2,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,"Record of conformity: This ITP Signed, Order acceptance certificate",,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,2.2 - Precast Reinforced Concrete Inlet and Outlet Structures supply ,,,,,,,
label,Frequency: Prior to works commencing,,,,,,,
label,Acceptance Criteria: The supply of precast inlet and outlet structures shall conform with stormwater drainage details and pit schedule ,,,,,,,
label,• Concrete shall conform to AS 3600 and shall be supplied by a concrete supplier conforming with AS 1379.,,,,,,,
label,• Concrete shall have a characteristic strength of 32 MPa and maximum aggregate size of 20mm.,,,,,,,
label,• Concrete strength shall be tested in accordance with Section 20.4 of AS 3600. ,,,,,,,
label,• Steel reinforcing shall comply with AS4671:2001,,,,,,,
label,• Structural steel shall comply with the requirements of AS 4100.,,,,,,,
label,Reference Documents: DWG EW-CE-DRW-526-001 C.4.6a C.4.6e,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,"Record of conformity: This ITP Signed, Recievable Inspection Checklist",,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,2.3 - Bedding and Backfill Material Specification ,,,,,,,
label,Frequency: 1 per drain line,,,,,,,
label,Acceptance Criteria: Bedding and Backfilling of trench to be in accordance with drawing EW-CE-DRW-526-001,,,,,,,
label,• Bedding shall be 75mm Class 3 FCR compacted to refusal using hand held mechanical equipment.,,,,,,,
label,• See section 4.3 for details ,,,,,,,
label,Reference Documents: 'DWG EW-CE-DRW-526-001 C.5.4 C.5.20,,,,,,,
label,Inspection / Test Method: Verify,,,,,,,
label,"Record of conformity: This ITP Signed, Quarry test report",,,,,,,
label,TP,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,2.4 - Setout of Works,,,,,,,
label,Frequency: 1 per drain line,,,,,,,
label,Acceptance Criteria: Position of culverts confirmed with the superintendent prior to commencement of excavation,,,,,,,
label,• Minimum 3 profiles access and headwall/endwall,,,,,,,
label,Reference Documents: Drawings,,,,,,,
label,Inspection / Test Method: Visual inspection ,,,,,,,
label,"Record of conformity: Survey records, pegs on ground & this ITP Signed",,,,,,,
label,HP*,,,,,,,
label,Responsibility: Site Engineer,,,,,,,
text,Date Completed:,,,,,,,
section,3 - Installation of Underground Stormwater Drainage,,,,,,,
checkpoint,3.1 - Excavation for pipe,,,,,,,
label,Frequency: Each Lot,,,,,,,
label,Acceptance Criteria: The line of cut for each side of the trench shall be marked out on the surface before excavation commences.,,,,,,,
label,"• Trenches shall be kept free from water, debris and falling earth.",,,,,,,
label,• The final trimming of the bottom 150mm of trench excavation must not be carried out until immediately prior to concreting or placing of pipe bedding. Excavation must be completed for a minimum of 10 metres length ahead of pipe laying.,,,,,,,
label,Reference Documents: Drawings C.4.8b,,,,,,,
label,Inspection / Test Method: Visual Inspection,,,,,,,
