type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,ITP01 - Steel Reinforcement - Slabs,,,,,,
checkpoint,Latest Drawing Check,,,,,,
checkpoint,Check Correct Lap,,,,,,
checkpoint,Check Correct Bar Size,,,,,,
checkpoint,Check Correct Spacing,,,,,,
checkpoint,Check Correct Lig Sizes,,,,,,
checkpoint,Check Correct Cover,,,,,,
checkpoint,Inspection by Builder/Engineer,,,,,,
checkpoint,Items Closed Out Prior to Pour,,,,,,
checkpoint,Ready for Concrete Placement,,,,,,
label,Titan pre-pour check sheet has been signed,,,,,,
,,,,,,,
checklist-flat,ITP03 - Steel Reinforcement - Columns,,,,,,
checkpoint,Correct Grid Reference on Column tag,,,,,,
checkpoint,Column orientation correct for hydraulic services install,,,,,,
checkpoint,Column Plumb,,,,,,
checkpoint,Reinforcement Installation Complete,,,,,,
label,Note any bars that have been cut.,,,,,,
checkpoint,Inspection by Builder/ Engineer,,,,,,
checkpoint,Items closed out Prior to Pour,,,,,,
checkpoint,Ready for Sleeve,,,,,,
checkpoint,Plumbed at deck level and chairs installed,,,,,,
