Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Site QA,dynamic,Site QA,
,Columns,,,,
,,Ground,,Ground,
,,Level 1,,Level 1,
,,Level 2,,Level 2,
,,Level 3,,Level 3,
,,Level 4,,Level 4,
,,Level 5,,Level 5,
,,,,,
Slab Progress,,,,,
,Scope,,,Site QA,Slab
,Rows,,,,
,,Slab,dynamic,Slab,Site QA
,Columns,,,,
,,Latest Drawing Check,,Latest Drawing Check,
,,Check Correct Lap,,Check Correct Lap,
,,Check Correct Bar Size,,Check Correct Bar Size,
,,Check Correct Spacing,,Check Correct Spacing,
,,Check Correct Lig Sizes,,Check Correct Lig Sizes,
,,Check Correct Cover,,Check Correct Cover,
,,Inspection by Builder/Engineer,,Inspection by Builder/Engineer,
,,Items Closed Out Prior to Pour,,Items Closed Out Prior to Pour,
,,Ready for Concrete Placement,,Ready for Concrete Placement,
,,,,,
Columns Progress,,,,,
,Scope,,,Site QA,Columns
,Rows,,,,
,,Columns,dynamic,Columns,Site QA
,Columns,,,,
,,Correct Grid Reference on Column tag,,Correct Grid Reference on Column tag,
,,Column orientation correct for hydraulic services install,,Column orientation correct for hydraulic services install,
,,Column Plumb,,Column Plumb,
,,Reinforcement Installation Complete,,Reinforcement Installation Complete,
,,Inspection by Builder/Engineer,,Inspection by Builder/ Engineer,
,,Items closed out Prior to Pour,,Items closed out Prior to Pour,
,,Ready for Sleeve,,Ready for Sleeve,
,,Plumbed at deck level & chairs installed,,Plumbed at deck level and chairs installed,
