type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Project Details,,,,,,
section,Details,,,,,,
checkpoint-no-status,Project Details: ,,,,,,
textbox,Project Number: ,,,,,,
textbox,Builder: ,,,,,,
textbox,Project Manager: ,,,,,,
,,,,,,,
checklist,SWMS,,,,,,
section,Details,,,,,,
checkpoint,SWMS & Safety Plan submitted,,,,,,
,,,,,,,
checklist,Toolbox Meetings (Site Meetings),,,,,,
section,Details,,,,,,
checkpoint,Site Meetings,,,,,,
,,,,,,,
checklist,Working Permits,,,,,,
section,Details,,,,,,
checkpoint,Please take a photo of work permit,,,,,,
textbox,Description of Permit,,,,,,
textbox,Work Area,,,,,,
,,,,,,,
checklist,Delivery Docket,,,,,,
section,Details,,,,,,
checkpoint,Please take photo of delivery docket,,,,,,
textbox,Date,,,,,,
textbox,Work Area,,,,,,
textbox,Material,,,,,,
textbox,Supplier/Subcontractor,,,,,,
,,,,,,,
checklist ,Installation Overview,,,,,,
section,Details,,,,,,
checkpoint,Installation progress - Weekly Photo's of highlighted plans required,,,,,,
,,,,,,,
checklist,Cassette Rough In,,,,,,
section,Rough In,,,,,,
checkpoint,Unit Model Number correct & Labelled with a clear photo of Both Model & Serial Numbers,,,,,,
checkpoint,vibration mounts installed ,,,,,,
checkpoint,Condensate drain installed including hose clamps ,,,,,,
checkpoint,Refrigeration pipework installed including insulation over flare nuts,,,,,,
checkpoint,(Fit-Off) Fascia fitted square and plugged loom connected,,,,,,
checklist,Cassette Commissioning,,,,,,
section,Commissioning.,,,,,,
checkpoint,check drain fitted of at tundish with air break,,,,,,
checkpoint,Check Operation of unit heat/cool & louvre operation,,,,,,
,,,,,,,
checklist,CHW FCU Rough In,,,,,,
section,Rough In.,,,,,,
checkpoint,Unit Model Number correct & Labelled with a clear photo of Both Model & Serial Numbers,,,,,,
checkpoint,vibration mounts installed,,,,,,
checkpoint,CHW pipework roughed in and connected to unit,,,,,,
checkpoint,Condensate drains installed to tundish/waste point provided and hose clamps fitted,,,,,,
checkpoint,"All solid ductwork installed as per drawings, including flexible connections",,,,,,
checkpoint,"Dampers installed (NRD, VC, FD, MVCD) and all fully opened",,,,,,
checkpoint,"All cushion heads installed, including flexible connections, and set out as per the drawing layout",,,,,,
checkpoint,(Fit-Off) Grilles/louvres installed,,,,,,
checkpoint,(Fit-Off) Filters installed and are removable,,,,,,
checkpoint,(Fit-Off) Check drain fitted off at tundish with air break,,,,,,
checklist,CHW FCU Commissioning,,,,,,
section,Commissioning.,,,,,,
checkpoint,Check Operation of unit,,,,,,
checkpoint,Check for noise and vibration,,,,,,
,,,,,,,
checklist,BulkHead Ducted Unit Rough In,,,,,,
section,Rough In.,,,,,,
checkpoint,Unit Model Number correct & Labelled with a clear photo of Both Model & Serial Numbers,,,,,,
checkpoint,Vibration mounts installed,,,,,,
checkpoint,Pipework roughed in,,,,,,
checkpoint,Condensate drains installed to tundish/waste point provided and hose clamps fitted,,,,,,
checkpoint,"All solid ductwork installed as per drawings, including flexible connections",,,,,,
checkpoint,"Dampers installed (NRD, VC, FD, MVCD) and all fully opened",,,,,,
checkpoint,(Fit-Off) Grilles/louvres installed,,,,,,
checkpoint,(Fit-Off) Filters installed and are removable,,,,,,
