Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,4cd17713-8a4f-4823-abd6-10088cca2f07,,checklist,0004 Lighting Install,,,,2,Yes,0004 Lighting Install (V3.1),dc8c0825-3668-4e8b-a525-111a8425b7e8
checkpoint-group,4e98e3be-0927-4132-a079-5dbbbc7149a0,,section,Lighting Install,,,,,,,
checkpoint-status,1abf3824-a12b-4078-b4ad-8ed639bc3c9d,,checkpoint,Drawings referenced. (3),,,,,,,
checkpoint-status,6bff9fe0-1ad0-4dae-9a43-00c9d666511c,,checkpoint,"The LOT is not defined by an area/zone, it is defined by the lights listed in the ITP Summary Report. (2)",,,,,,,
checkpoint-status,aaef0859-841c-49bb-8760-215ecd6388d9,,checkpoint,Installed as per AS/NZS 3000:2007. (6),,,,,,,
checkpoint-status,50e652a5-1646-4f54-88c3-1ef04266934e,,checkpoint,As required: Seismic Restraints installed. (6),,,,,,,
checkpoint-status,90e7ae7c-e91a-4723-bd2d-4996ce959860,,checkpoint,Photos to be taken of critical elements above as evidence of QA. (6),,,,,,,
checkpoint-group,446ead77-cf44-433f-a493-b92df949fe7a,,section,Completion Inspections and Tests,,,,,,,
checkpoint-status,41db3ef5-6824-425c-a32b-817da147c672,,checkpoint,Notice of Completion (8),,,,,,,
holdpoint,24290d78-9547-45b8-81ae-6ef25c3fdeea,,signoff,Nominated Authority Sign off,,,,,,,
