"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"63dff424-d237-46bc-b79a-0347cbcf7627","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"662b7a40-3e39-474f-b057-25961f575050","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","SOG B-1"
"a8c32d51-7f64-45d3-9673-8fcb4f02cbd3","","checklist-flat","work-in-progress","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","SOG B-1","Lift Over Run"
"78eac447-2861-50c0-8fad-1d0e91c5a365","","checkpoint-status","pass","Walls Checklist:47b9cb5a-0329-42bf-934a-a7838cf05d47","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Area accessible & ready"
"2f756be9-1877-549d-a96a-23f1bfd744cd","","checkpoint-status","pass","Walls Checklist:2f65ae39-0ec7-43b7-9c26-2ed00c4b5496","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Drawing references entered"
"a40e2568-e0d4-506f-87df-1e620000643b","","checkpoint-status","work-in-progress","Walls Checklist:a20d37b0-6ca9-4bf6-b3b3-023ffbffc98d","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Current plans in use"
"9f35756e-6f91-5278-a4ec-92564dbbd05b","","checkpoint-status","pass","Walls Checklist:b7b01c80-5735-4659-a05d-28afd216a64b","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Survey points given for 2 points"
"c5543633-155f-53ad-bf9f-312e02a8bff2","","checkpoint-status","work-in-progress","Walls Checklist:d4e41a7c-fd8c-4a7a-909c-ac3b24c9508d","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Land shutter bracing props secured plumb shutter"
"81245d24-3399-5be1-aa84-b5ef21e6089d","","checkpoint-status","work-in-progress","Walls Checklist:03665436-4fe7-4073-bfe5-b36ae7101d90","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Datum RL supplied by surveyor pour height marked"
"7812a67f-e11b-5ebb-866a-65218d76b5c3","","checkpoint-status","work-in-progress","Walls Checklist:15abab6d-418e-4526-9891-54444b474bd9","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Blockouts steps penetrations marked & installed"
"cdcddf49-3448-57cb-9154-375c6e0bcd0b","","checkpoint-status","work-in-progress","Walls Checklist:4e17fff7-98da-4ed6-95e2-b988ac621415","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Steel tied & clear from Z bar holes"
"9525c47f-936f-5ce6-9bdb-37a0bb4e0508","","checkpoint-status","work-in-progress","Walls Checklist:a24c07f6-0760-4863-b6a8-1b24495fbb29","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Couplers & rebate boards installed"
"e46a4727-04f2-5e48-81e3-7c96bd5680fc","","checkpoint-status","work-in-progress","Walls Checklist:ce126373-3040-460b-8102-ebc0cf2d9e3a","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Base of walls cleaned"
"2d5f9018-7a75-56ea-bed7-765725707c86","","holdpoint","work-in-progress","Walls Checklist:ce126373-3040-460b-8102-ebc0cf2d9e3a:913f8999-7bbb-4e81-b3a7-b4ca3691cd10","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Inspection by site engineer"
"8f15c569-1108-5fae-8a33-6f22a70fabd6","","checkpoint-status","pass","Walls Checklist:07a1f7c3-79c0-4588-b1d6-3fea191d6087","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Closing shutter installed"
"ac216688-d773-5cf4-ad77-4d4681b21608","","checkpoint-status","work-in-progress","Walls Checklist:3ed16d03-d212-489f-a129-4616656b73dd","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Z bars secured wall straight & plumbed"
"59d1032a-2439-597c-8f76-0e746b5724c0","","checkpoint-status","pass","Walls Checklist:7ed83f27-3540-4dce-aedf-6ddc1452dc8e","","TRUE","TRUE","Site QA","SOG B-1","Lift Over Run","Correct Class of Finish"
"942c7061-cc35-4266-8de1-4e8eb25fff36","","checklist-flat","not-started","S.O.G Checklist","checklist-flat","FALSE","FALSE","Site QA","SOG B-1","SOG Edge Boards"
"8223e3e9-9bf8-5d6f-ae94-38e4705c0790","","checkpoint-status","not-started","S.O.G Checklist:8175840d-ef07-467d-86ac-b8f91dad5647","","TRUE","TRUE","Site QA","SOG B-1","SOG Edge Boards","Area accessible & ready"
"a434e920-e73b-5338-967b-6d7868298fe1","","checkpoint-status","not-started","S.O.G Checklist:3c341dd8-c03a-4a45-a2a1-42a64f8922fe","","TRUE","TRUE","Site QA","SOG B-1","SOG Edge Boards","Drawing references entered"
"c0c06bbe-1ec9-5063-9276-4c487fed8a2b","","checkpoint-status","not-started","S.O.G Checklist:b555e0af-aecb-45d6-8fe6-c8bdf27dc1ca","","TRUE","TRUE","Site QA","SOG B-1","SOG Edge Boards","Current plans in use"
"a9e43a12-9050-5d90-882e-4cfa619c16f8","","checkpoint-status","not-started","S.O.G Checklist:9c7f51f3-8230-4e68-9e99-3dbc9ddd41db","","TRUE","TRUE","Site QA","SOG B-1","SOG Edge Boards","Survey points give for grids"
"440e34be-7c68-585b-8142-acf6c4303a38","","checkpoint-status","not-started","S.O.G Checklist:87fd6711-5697-493c-88bc-fcc5e4e3ff85","","TRUE","TRUE","Site QA","SOG B-1","SOG Edge Boards","Surveyors points given for edge boards"
