type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP048 - ALER 3 General Fitout & Finishes,itp,,,,,FH-ZU2-QU-ITP048 - ALER 3 General Fitout & Finishes - Rev 0,
section,1.0 - Preliminary Activities,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,"Acceptance Criteria - Current revision of drawings, technical specifications and any other construction documentation is being utilised by Fulton Hogan and subcontractors.",,,,,,,
label,○ Current revisions of these documents to be obtained via Aconex or ACC.,,,,,,,
label,Reference Documents - Current Revisions in Aconex or ACC,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,"Acceptance Criteria - All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WMS",,,,,,,
label,"Reference Documents - PSP, EMP, TMP, SWMS, WMS",,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Record of conformity - This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Check all materials & shop drawings have been approved for use,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Ensure all materials & shop drawings have been reviewed & approved by BECA.,,,,,,,
label,Reference Documents - Materials Schedule Drawing Package 030,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex Register,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.4 - Material inspections (off-site),,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - WITNESS POINT,,,,,,,
label,○ Give notice for inspection of fabricated window assemblies at the factory ready for delivery.,,,,,,,
label,"Reference Documents - ZULU- BECA-001- SPC-00005, 0451",,,,,,,
label,Inspection/Test Method - Visual inspection,,,,,,,
label,"Record of conformity - This ITP Signed, Inspection Report",,,,,,,
label,WP,,,,,,,
label,Responsibility - Project / Site Engineer / Principals Representative,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.5 - Material inspections (on-site),,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Complete a material inspection for deliveries of the following items:,,,,,,,
label,○ Roofing,,,,,,,
label,○ Light Steel Framing,,,,,,,
label,○ Glazing,,,,,,,
