Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Lot Information - Utilities,,,,,
,Scope,,,utilities itp's,
,Rows,,,,
,,ITP-040 - Gas Protection Works,dynamic,itp-040 - gas protection works,utilities itp's
,,ITP-041 - Water Protection Works,dynamic,itp-041 - water protection works,utilities itp's
,,ITP-042 - Comms Protection Works,dynamic,utilities itp's,itp-042 - comms protection works
,,ITP-043 - Electrical Protection Works,dynamic,itp-043 - electrical protection works,utilities itp's
,,ITP-045- Installation of Traffic Signals,dynamic,utilities itp's,itp-045- installation of traffic signals
,,ITP-060 - Installation of Unmetered VESI Public Lighting,dynamic,itp-060 - installation of unmetered vesi public lighting,utilities itp's
,,ITP-066 - Direction Drilling,dynamic,itp-066 - direction drilling,utilities itp's
,,ITP-077 - Electrical and Communications Conduit Installation,dynamic,ITP-077 - Electrical and Communications Conduit Installation,utilities itp's
,,ITP-079 - Watermain Construction,dynamic,utilities itp's,itp-079 - watermain construction
,Columns,,,,
,,Lot Created On,Lot Created On,1.0 lot information,
,,Lot Opened On,Lot Opened On,1.0 lot information,
,,Work Commenced On,Work Commenced On,1.0 lot information,
,,Work Completed On,Work Completed On,final inspection,
,,Work Completed On,Work Completed On,final inspection - work completed on,
,,Lot Type,Lot Type,1.0 lot information,
,,From and To Chainage,From and To Chainage,1.0 lot information,
,,Construction Element,Construction Element,1.0 lot information,
,,Activity,Activity,1.0 lot information,
,,Design Package No,Design Package No,1.0 lot information,
,,Traffic Direction,Traffic Direction,1.0 lot information,
,,Engineer Responsible,Engineer Responsible,1.0 lot information,
,,comments,comments,1.0 lot information,
,,Final Inspection - Print Name,Print Name:,final inspection,
,,Final Inspection - Date:,Date:,final inspection,
,,Lot verified By:,Lot verified By,lot verification.,
,,Is the relevant NCR attached to the Lot?,Is the relevant NCR attached to the Lot?,lot verification.,
,,Lot Status:,Lot Status,lot verification.,
,,Lot Closed On:,Lot Closed On,lot verification.,
