type,name,values,prefix,postfix,usage count,user addable,template name
checklist,558020-DOW-ITP-PC-0024_v1 Ducting (Open Trench),itp,,,,,558020-DOW-ITP-PC-0024_v1 Ducting (Open Trench)
section,Receiving Inspection,,,,,,
checkpoint,3.1 - Design,,,,,,
label,Inspection Point: Quality Control Activity - Pre-construction,,,,,,
label,Acceptance Criteria - Ensure that you are working with the latest IFC drawings.,,,,,,
label,Verifying Document - Drawings,,,,,,
label,Frequency - Continously,,,,,,
label,Inspection Type - Document review,,,,,,
label,Inspection: Key - H,,,,,,
label,Inspection: By - SE,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,3.2 - Permits,,,,,,
label,Inspection Point: Quality Control Activity - Prior to Construction,,,,,,
label,"Acceptance Criteria - Please ensure that the permit to work is the latest and approved, and that Existing Services have been positively identified.",,,,,,
label,Verifying Document - Permit Register,,,,,,
label,Frequency - Prior to works.,,,,,,
label,Inspection Type - Document review,,,,,,
label,Inspection: Key - H,,,,,,
label,Inspection: By - SE,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,3.3 - The survey set out of ducting alignment.,,,,,,
label,Inspection Point: Quality Control Activity - Prior to Construction,,,,,,
label,Acceptance Criteria - Consistent with the IFC construction drawings. ,,,,,,
label,Note: All positions to be confirmed on site prior to construction,,,,,,
label,"○ If trenching needs to intersect or traverse existing services, appropriate temporary protection must be implemented.",,,,,,
label,Verifying Document - Survey set out records,,,,,,
label,Frequency - Continuous,,,,,,
label,Inspection Type - Document review,,,,,,
label,Inspection: Key - H,,,,,,
label,Inspection: By - SV,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,3.4 - Marking out of existing services. Confirm there are no clashes with design and existing services,,,,,,
label,Inspection Point: Quality Control Activity - Prior to Construction,,,,,,
label,Acceptance Criteria - Consistent with the IFC construction drawings.,,,,,,
label,Verifying Document - Photos,,,,,,
label,Frequency - Continuous,,,,,,
label,Inspection Type - Document review,,,,,,
label,Inspection: Key - R,,,,,,
label,Inspection: By - SV,,,,,,
checkpoint,3.5 - Material Compliance - 50mm or 100mm or 150mm uPVC Ducts,,,,,,
label,Inspection Point: Quality Control Activity - Prior to Construction,,,,,,
label,"Acceptance Criteria - Ducts shall comply with AS/NZS 61386:2015 or AS/NZS 2053.2:2001. Orange for Power & Salmon for Fibre, green for telecom. Also required print marking details of the configuration",,,,,,
label,"Verifying Document - Product Technical Datasheet, Delivery Dockets",,,,,,
label,Frequency - Prior to work starting on site and upond delivery to site.,,,,,,
label,"Inspection Type - Visual, Document Review",,,,,,
label,Inspection: Key - H,,,,,,
label,Inspection: By - SE,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,3.6 - Warning Tape,,,,,,
label,Inspection Point: Quality Control Activity - Prior to construction.,,,,,,
label,Acceptance Criteria - Consistent with the ICF drawings,,,,,,
label,Verifying Document - Photos,,,,,,
label,Frequency - Prior to work starting on site,,,,,,
label,"Inspection Type - Visual, Document Review",,,,,,
label,"Inspection: Key - V, R",,,,,,
label,Inspection: By - PS,,,,,,
checkpoint,3.7 - Incoming Material Inspection for all products and good delivered onto the project site,,,,,,
label,Inspection Point: Quality Control Activity - Material Delivery,,,,,,
label,"Acceptance Criteria - Material inspected apon arrival for defects, material handling and storage is suitable and follows manufactures guidelines.",,,,,,
label,Verifying Document - DN-QUA-QC-10,,,,,,
label,Frequency - Prior to works.,,,,,,
label,"Inspection Type - Visual, Document Review",,,,,,
label,"Inspection: Key - R, V",,,,,,
label,Inspection: By - PS,,,,,,
section,4.1 Trench Works,,,,,,
checkpoint,4.1.1 - Ensure all sevice in conflict with placement of ducting area exposed,,,,,,
label,Inspection Point: Quality Control Activity - Potholing,,,,,,
label,"Acceptance Criteria - All existing services have been identified and confirmed. If trenching needs to intersect or traverse existing services, appropriate temporary protection must be implemented.",,,,,,
label,Verifying Document - Visual inspection and documented.,,,,,,
label,Frequency - Prior to the works starting,,,,,,
label,Inspection Type - Visual,,,,,,
label,Inspection: Key - V,,,,,,
label,Inspection: By - PS,,,,,,
checkpoint,4.1.2 - Excavations,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,"Acceptance Criteria - Alignment and elevation consistent with the IFC drawings. Where excavation depth exceeds 1.5m the trench shields will be used if the excavations exceed 1.5 meters in depth to Work Safe NZ requirements, All works will be undertaken using hydraulic excavators operated by a competent operator, and all waste material will be removed from the site, and taken to a clean fill site",,,,,,
label,Verifying Document - Photo Records.,,,,,,
label,Frequency - Continuous,,,,,,
label,"Inspection Type - Visual Inspections, Measure",,,,,,
label,"Inspection: Key - V, M",,,,,,
label,Inspection: By - SE,,,,,,
section,5.1 ITS Ducts Installation,,,,,,
checkpoint,5.1.1 - Placement of Bedding Material,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,Acceptance Criteria - 100mm thick or as shown in the IFC drawings,,,,,,
label,"Verifying Document - Delievry Dockets, Photos",,,,,,
label,Frequency - Continuous,,,,,,
label,"Inspection Type - Visual Inspections, Measure",,,,,,
label,"Inspection: Key - V, M",,,,,,
label,Inspection: By - PS,,,,,,
checkpoint,5.1.2 - Laying Ducts for Power and Fibre,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,Acceptance Criteria - As shown in the IFC drawings.,,,,,,
label,Verifying Document - Photos,,,,,,
label,Frequency - Continuous,,,,,,
label,"Inspection Type - Visual Inspections,",,,,,,
label,Inspection: Key - V,,,,,,
label,Inspection: By - SE,,,,,,
checkpoint,5.1.3 - Clearances,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,Acceptance Criteria - Check with the as-built data if any services coming close then work to the standard clearance to each services as detailed in project spec,,,,,,
label,Verifying Document - As-built,,,,,,
label,Frequency - Continuous,,,,,,
label,Inspection Type - Visual Inspection and verification,,,,,,
label,"Inspection: Key - V, M",,,,,,
label,Inspection: By - SE,,,,,,
checkpoint,5.1.4 - Placement of Sand Surround Material,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,Acceptance Criteria - Dimensions as shown in the IFC drawings,,,,,,
label,"Verifying Document - Ducting Installation Checksheet, Photos",,,,,,
label,Frequency - Continuous,,,,,,
label,"Inspection Type - Visual Inspections, Measure",,,,,,
label,"Inspection: Key - V, M",,,,,,
label,Inspection: By - SE,,,,,,
checkpoint,5.1.5 - As Built Survey of the laid ducts,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,Acceptance Criteria - Consistent with Issued For Construction drawings,,,,,,
label,Verifying Document - As Built Survey Records,,,,,,
label,Frequency - After ducts and chambers are installed,,,,,,
label,Inspection Type - Survey,,,,,,
label,Inspection: Key - C,,,,,,
label,Inspection: By - SV,,,,,,
checkpoint,5.1.6 - Backfill ducts with Sand Material or approved material.,,,,,,
label,Inspection Point: Quality Control Activity - During construction,,,,,,
label,Acceptance Criteria - Consistent with Issued For Construction drawings,,,,,,
label,"Verifying Document - Photos, Delivery Dockets",,,,,,
label,Frequency - After ducts are installed,,,,,,
label,"Inspection Type - Visual Inspections, Measure",,,,,,
label,"Inspection: Key - V, M",,,,,,
label,Inspection: By - SE,,,,,,
section,Final Inspection and Handover,,,,,,
checkpoint,7.1 - NCR/Defect/RFI Closed out,,,,,,
label,Inspection Point: Quality Control Activity - Upon completion of works,,,,,,
label,Acceptance Criteria - Construction within a tolerance of drawings & specifications,,,,,,
label,Verifying Document - Closed-out NCR/Defects,,,,,,
label,Frequency - Review,,,,,,
label,Inspection Type - Review,,,,,,
label,Inspection: Key - I/R,,,,,,
label,Inspection: By - SE,,,,,,
label,Customer Requirements Verification Records/Location- M-DNZ,,,,,,
checkpoint,7.1.1 - As-built Survey,,,,,,
label,Inspection Point: Quality Control Activity - Upon completion of works,,,,,,
label,Acceptance Criteria - Comply with the project specification and drawings,,,,,,
label,Verifying Document - As built survey record completed,,,,,,
label,Frequency - Review,,,,,,
label,Inspection Type - Review,,,,,,
label,Inspection: Key - R,,,,,,
label,Inspection: By - SE,,,,,,
label,Customer Requirements Verification Records/Location- M,,,,,,
checkpoint,7.1.2 - Red-line As-built Drawings,,,,,,
label,Inspection Point: Quality Control Activity - Upon completion of works,,,,,,
label,Acceptance Criteria - Consistent with the IFC drawings.,,,,,,
label,Verifying Document - Signed As-built Drawings,,,,,,
label,Frequency - Action,,,,,,
label,Inspection Type - Review,,,,,,
label,Inspection: Key - R,,,,,,
label,Inspection: By - SE/SV,,,,,,
checkpoint,7.1.3 - PS3 & Warranties Completed,,,,,,
label,Inspection Point: Quality Control Activity - Upon completion of works,,,,,,
label,Acceptance Criteria - Contractual requirement,,,,,,
label,Verifying Document - PS3 & Warranty,,,,,,
label,Frequency - Review,,,,,,
label,Inspection Type - Review,,,,,,
label,Inspection: Key - R,,,,,,
label,Inspection: By - PE,,,,,,
label,Customer Requirements Verification Records/Location- DNZ,,,,,,
checkpoint,7.1.4 - All QA documentation collated & signed-off,,,,,,
label,Inspection Point: Quality Control Activity - Upon completion of works,,,,,,
label,Acceptance Criteria - All signed and closed out,,,,,,
label,Verifying Document - Signed off Documents,,,,,,
label,Frequency - Final Internal Review,,,,,,
label,Inspection Type - Review,,,,,,
label,Inspection: Key - R,,,,,,
label,Inspection: By - QM,,,,,,
label,Customer Requirements Verification Records/Location- M-DNZ,,,,,,
