type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Prestart / Toolbox Meeting,,,,,Yes,Prestart / Toolbox Meeting
checkpoint-status,Transplumb Prestart / Toolbox Meeting,,,,,,
text,Site location and job number,,,,,,
text,Site foreman/supervisors name,,,,,,
text,Subject,,,,,,
checkpoint-status,Have all staff completed any required site inductions,,,,,,
checkpoint-status,"Are any high risk tasks involved (such as work at heights, forklift, confined space)? If so are relevant staff trained and ticketed for these works?",,,,,,
checkpoint-status,Have all staff signed into the relevant company swms,,,,,,
checkpoint-status,Comments and points raised,,,,,,
checkpoint-status,Corrective action required,,,,,,
text,"If yes, action by",,,,,,
checkpoint-status,Action complete,,,,,,
holdpoint,Transplumb Final Sign-off,,,,,,
