Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Slab Progress,,,,,,
,Scope,,,Slabs,,
,Rows,,,,,
,,B1,dynamic,B1,Slabs,Site QA
,,Ground,dynamic,Ground,Slabs,Site QA
,,Level 1,dynamic,Level 1,Slabs,Site QA
,,Level 2,dynamic,Level 2,Slabs,Site QA
,,Level 3,dynamic,Level 3,Slabs,Site QA
,,Level 4,dynamic,Level 4,Slabs,Site QA
,,Level 5,dynamic,Level 5,Slabs,Site QA
,Columns,,,,,
,,Concrete Pre-Pour,,Concrete Pre-Pour,,
,,Concrete Placement,,Concrete Placement,,
,,Concrete Post-Pour Sign-Off,,Concrete Post-Pour Sign-Off,,
,,,,,,
Slab Detailed Progress,,,,,,
,Scope,,,Slabs,,
,Rows,,,,,
,,B1,dynamic,B1,Slabs,Site QA
,,Ground,dynamic,Ground,Slabs,Site QA
,,Level 1,dynamic,Level 1,Slabs,Site QA
,,Level 2,dynamic,Level 2,Slabs,Site QA
,,Level 3,dynamic,Level 3,Slabs,Site QA
,,Level 4,dynamic,Level 4,Slabs,Site QA
,,Level 5,dynamic,Level 5,Slabs,Site QA
,Columns,,,,,
,,Reinforcement - Current drawings revision checked,,Reinforcement - Current drawings revision checked - Engineer Reinforcement sign off attached below,,
,,Formwork - Temprorary formwork sign off attached below,,Formwork - Temprorary formwork sign off attached below,,
,,Structural levels confirmed,,Structural levels confirmed,,
,,Pour area cleaned before pour,,"Pour area cleaned before pour - to ensure free of standing water, debris, oils etc",,
,,Barricades & safety signs are in placed,,Barricades and safety signs are in placed,,
,,Access requirements are met,,Access requirements are met,,
,,Delivered Concrete matches project requirements/booking,,Delivered Concrete matches project requirements / booking,,
,,Concrete is finished to all structural & architectural requirements,,Concrete is finished to all structural and architectural requirements,,
,,Concrete test results attached,,Concrete test results attached,,
,,Building surveyor sign off attached,,Building surveyor sign off attached,,
,,As Built attached,,As Built attached,,
,,,,,,
Core Progress,,,,,,
,Scope,,,Core,,
,Rows,,,,,
,,Core,dynamic,Core,Site QA,
,Columns,,,,,
,,Pre-Pour,,Pre-Pour,,
,,Concrete Post-Pour Sign-Off,,Concrete Post-Pour Sign-Off,,
