Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,,L5,,Hardware,L5,Wake Carpentry Site QA
,,L6,,Hardware,L6,Wake Carpentry Site QA
,,L7,,Hardware,L7,Wake Carpentry Site QA
,,L8,,Hardware,L8,Wake Carpentry Site QA
,,L9,,Hardware,L9,Wake Carpentry Site QA
,,L10,,Hardware,L10,Wake Carpentry Site QA
,,L11,,Hardware,L11,Wake Carpentry Site QA
,,L12,,Hardware,L12,Wake Carpentry Site QA
,,L13,,Hardware,L13,Wake Carpentry Site QA
,,L14,,Hardware,L14,Wake Carpentry Site QA
,,L15,,Hardware,L15,Wake Carpentry Site QA
,,L16,,Hardware,L16,Wake Carpentry Site QA
,,L17,,Hardware,L17,Wake Carpentry Site QA
,,L18,,Hardware,L18,Wake Carpentry Site QA
,,L19,,Hardware,L19,Wake Carpentry Site QA
,,L20,,Hardware,L20,Wake Carpentry Site QA
,,L21,,Hardware,L21,Wake Carpentry Site QA
,,L22,,Hardware,L22,Wake Carpentry Site QA
,,L23,,Hardware,L23,Wake Carpentry Site QA
,,L24,,Hardware,L24,Wake Carpentry Site QA
,,L25,,Hardware,L25,Wake Carpentry Site QA
,,L26,,Hardware,L26,Wake Carpentry Site QA
,,L27,,Hardware,L27,Wake Carpentry Site QA
,Columns,,,,,
,,Door latching correctly,,Door latching correctly,,
,,Locking mechanism working,,Locking mechanism working,,
,,Closer working at an optimum level of speed & force,,Closer working at an optimum level of speed & force,,
,,Seals are not impeding the closure/opening of the door while still maintaining a tight seal,,Seals are not impeding the closure/opening of the door while still maintaining a tight seal,,
,,,,,,
Wake Carpentry - Sundries Progress,,,,,,
,Scope,,,Sundries,,
,Rows,,,,,
,,B5,,Sundries,B5,Wake Carpentry Site QA
,,B4,,Sundries,B4,Wake Carpentry Site QA
,,B3,,Sundries,B3,Wake Carpentry Site QA
,,B2,,Sundries,B2,Wake Carpentry Site QA
,,B1,,Sundries,B1,Wake Carpentry Site QA
,,G,,Sundries,G,Wake Carpentry Site QA
,,L1,,Sundries,L1,Wake Carpentry Site QA
,,L2,,Sundries,L2,Wake Carpentry Site QA
,,L3,,Sundries,L3,Wake Carpentry Site QA
,,L4,,Sundries,L4,Wake Carpentry Site QA
,,L5,,Sundries,L5,Wake Carpentry Site QA
,,L6,,Sundries,L6,Wake Carpentry Site QA
,,L7,,Sundries,L7,Wake Carpentry Site QA
,,L8,,Sundries,L8,Wake Carpentry Site QA
,,L9,,Sundries,L9,Wake Carpentry Site QA
,,L10,,Sundries,L10,Wake Carpentry Site QA
,,L11,,Sundries,L11,Wake Carpentry Site QA
,,L12,,Sundries,L12,Wake Carpentry Site QA
,,L13,,Sundries,L13,Wake Carpentry Site QA
,,L14,,Sundries,L14,Wake Carpentry Site QA
,,L15,,Sundries,L15,Wake Carpentry Site QA
,,L16,,Sundries,L16,Wake Carpentry Site QA
,,L17,,Sundries,L17,Wake Carpentry Site QA
,,L18,,Sundries,L18,Wake Carpentry Site QA
,,L19,,Sundries,L19,Wake Carpentry Site QA
,,L20,,Sundries,L20,Wake Carpentry Site QA
,,L21,,Sundries,L21,Wake Carpentry Site QA
,,L22,,Sundries,L22,Wake Carpentry Site QA
,,L23,,Sundries,L23,Wake Carpentry Site QA
,,L24,,Sundries,L24,Wake Carpentry Site QA
,,L25,,Sundries,L25,Wake Carpentry Site QA
,,L26,,Sundries,L26,Wake Carpentry Site QA
,,L27,,Sundries,L27,Wake Carpentry Site QA
,Columns,,,,,
,,All sundries are at correct height,,All sundries are at correct height,,
,,All sundries are level,,All sundries are level,,
,,All sundries are fastened correctly,,All sundries are fastened correctly,,
,,All sundries are free of damage,,All sundries are free of damage,,
