type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Underslab,,,,,,Underslab
checkpoint,Area ready for works,,,,,,
checkpoint,Dimensioned Slab Set Out Drawings,,,,,,
checkpoint,Minimum Or More Fall Achieved on Slab Piping,,,,,,
checkpoint,Under Slab Piping In Slab,,,,,,
checkpoint,Called For Underslab Inspection To Be Booked,,,,,,
checkpoint,Mains Incoming Water Supply Installed and tested,,,,,,
checkpoint,Test Plug Removed From Pipe System or capped for drainlayer to remove?,,,,,,
checkpoint,25mm Protection Around Pipes Penetrating Slab,,,,,,
checkpoint,All Measurements Double Checked,,,,,,
checkpoint,Haunching & Bedding,,,,,,
checkpoint,Concrete Under Gully,,,,,,
checkpoint,Drawing Number And Revision,,,,,,
checkpoint,"As built drawing complete, attach copy",,,,,,
checkpoint,All upstands capped,,,,,,
checkpoint,Installers name & date works completed,,,,,,
text,Installers name,,,,,,
text,Date:,,,,,,
checkpoint,Tested by & date,,,,,,
text,Tested by:,,,,,,
text,Date tested:,,,,,,
checkpoint,Council inspector sign off and date,,,,,,
