type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Dermafil (Concrete Lid),,,,,,Dermafil (Concrete Lid),58e94a7f-a013-44ce-ad52-f08fb15444a8
checkpoint,Scope Description (from Bravada SOW) and item numbers,,,,,,,
text ,Enter SOW description,,,,,,,
checkpoint,Attach TDS for application (Download from Simpro),,,,,,,
checkpoint,Substrate Acceptance (as per manufacturer's technical data sheet and method statement),,,,,,,
button,Substrate to be washed / cleaned & assessed for surface uniformity - photos attached below,"Yes,No",,,,,,
button,Substrate temperature is not less then 10*C and no greater then 35*C ,"Yes,No",,,,,,
button,Substrate free from pooling or ponding water,"Yes,No",,,,,,
button,Moisture content is 4% or less (Moisture gauge photo attached below),"Yes,No",,,,,,
button,Adequate fall in substrate,"Yes,No",,,,,,
checkpoint,Priming,,,,,,,
label,Record batch numbers,,,,,,,
button,Dermaprimer installed to manufacturer's specification - photos attached below,"Yes,No",,,,,,
button,Primer given adequate time to cure as per manufacturers specification,"Yes,No",,,,,,
button,Area completed and suitable for membrane application - photos attached below,"Yes,No",,,,,,
checkpoint,Dermafil Installation,,,,,,,
label,Record batch numbers,,,,,,,
button,"Substrate clear of dust, debris and contaminants - photos attached below","Yes,No",,,,,,
button,Installation of base layer membrane (min. 100mm overlaps) - photos attached below,"Yes,No",,,,,,
button,Termination pressure bar installed where required - photos attached below,"Yes,No",,,,,,
checkpoint,ILD Testing,,,,,,,
button,ILD test requested,"Yes,No",,,,,,
button,ILD test performed,"Yes,No",,,,,,
text ,Any rectifications performed,,,,,,,
button,ILD test report issued,"Yes,No",,,,,,
checkpoint,Protection,,,,,,,
button,Casali Protector installed - photos attached below,"Yes,No",,,,,,
checkpoint,Area completed to manufacturer's specification - photos attached below,,,,,,,
label,Attach Client Signature Below ,,,,,,,
,,,,,,,,
checklist-flat,Eradix (Backfilled Downturns),,,,,,Eradix (Backfilled Downturns),a8b29387-84b7-46c2-bbbe-8fbd702ba49f
checkpoint,Scope Description (from Bravada SOW) and item numbers,,,,,,,
text ,Enter SOW description,,,,,,,
checkpoint,Attach TDS for application (Download from Simpro),,,,,,,
checkpoint,Diaphragm Wall Preparation,,,,,,,
button,Transition compound to D-Wall installed as per manufacturer's specification,"Yes,No",,,,,,
checkpoint,Substrate Acceptance (as per manufacturer's technical data sheet and method statement),,,,,,,
button,Substrate to be washed / cleaned & assessed for surface uniformity - photos attached below,"Yes,No",,,,,,
button,Substrate temperature is not less then 10*C and no greater then 35*C ,"Yes,No",,,,,,
button,Moisture content is 4% or less (Moisture gauge photo attached below),"Yes,No",,,,,,
checkpoint,Priming,,,,,,,
label,Record batch numbers,,,,,,,
button,Dermaprimer installed to manufacturer's specification - photos attached below,"Yes,No",,,,,,
button,Primer given adequate time to cure as per manufacturers specification,"Yes,No",,,,,,
button,Area completed and suitable for membrane application - photos attached below,"Yes,No",,,,,,
checkpoint,Eradix Installation,,,,,,,
label,Record batch numbers,,,,,,,
button,"Substrate clear of dust, debris and contaminants - photos attached below","Yes,No",,,,,,
button,Installation of base layer membrane (min. 100mm overlaps) - photos attached below,"Yes,No",,,,,,
button,Termination pressure bar installed where required- photos attached below,"Yes,No",,,,,,
checkpoint,ILD Testing,,,,,,,
button,ILD test requested,"Yes,No",,,,,,
button,ILD test performed,"Yes,No",,,,,,
text ,Any rectifications performed,,,,,,,
button,ILD test report issued,"Yes,No",,,,,,
checkpoint,Protection,,,,,,,
button,Casali Protector installed - photos attached below,"Yes,No",,,,,,
checkpoint,Area completed to manufacturer's specification - photos attached below,,,,,,,
label,Attach Client Signature Below ,,,,,,,
