type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - 497 - Anti Graffiti Protective Coatings,itp,,,,,ITP - 497 - Anti Graffiti Protective Coatings Rev 3,
section,Anti Graffiti & Protective Coatings,,,,,,,
checkpoint,1 - Permits,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Obtain Permits,,,,,,,
label,Frequency - As required,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,"Conformance Criteria - Permit to Work, PTW # 1 Fall Prevention, Notify Worksafe NZ if required. Permit to Work around services (Gas, Power etc) if required.",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Pre-construction sign offs (1),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Ensure that Sub-Contract and Supplier Agreements are signed,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,Records - Subcontract and Supplier Aggrements via email.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Pre-construction sign offs (2),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Ensure all Sub-Contractors and suppliers go through a Downer Induction,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Induction",,,,,,,
label,Conformance Criteria - Issued induction stickers and number,,,,,,,
label,Records - Hazard ID and Pre-starts to safety team,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Pre-construction sign offs (3),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Subcontractor to produce specification for the extent and frequency of testing for Design Engineer for approval,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document submission",,,,,,,
label,Records - Approved subcontractor testing schedule,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Pre-construction sign offs (4),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,"Detail - Visual inspection to ensure it is dust free, clean and repaired prior to application. ",,,,,,,
label,○ Any fairing coat/grout that is used to achieve the F5 finish will need the required curing time as per product specification.,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection and Document review",,,,,,,
label,Conformance Criteria - Ensure PCP and Snag List for the structure are both signed off,,,,,,,
label,○ BBO sign off for Pre paint inspection to ensure F5 finish has been achieved,,,,,,,
label,Records - Completed PCP & Snag List,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Pre-construction sign offs (5),,,,,,,
