type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Retaining Walls Checklist,,,,,,Retaining Walls Checklist,
section,Retaining Walls,,,,,,,
checkpoint,Substrate inspected and accepted,,,,,,,
label,"Substrate must be clean, smooth, dry and free from dust or contaminants. All sharp points and loose material to be removed",,,,,,,
checkpoint,Atmospheric conditions,,,,,,,
label,"Note ambient temp, Relative Humidity, Dew Point ",,,,,,,
checkpoint,Product Batch Numbers,,,,,,,
label,Note batch numbers for products used,,,,,,,
checkpoint,Equipment used,,,,,,,
label,Note equipment used like rollers etc.,,,,,,,
checkpoint,Apply Membrane,,,,,,,
label,"Apply Membrane by brush, roller",,,,,,,
