Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,PT Post-Pour ITP,,,,,Yes,PT Post-Pour ITP,9a8aa99b-75ff-4067-9b4a-132144c6ea47
checkpoint-status,,,checkpoint,Drawings and Revisions - uploaded below as necessary,,,,,,,
checkpoint-status,,,checkpoint,Are the anchor blocks and wedges installed?,,,,,,,
checkpoint-status,,,checkpoint,Has an initial stress (39kN) been carried out as per design requirements?,,,,,,,
checkpoint-status,,,checkpoint,Has TitanPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?,,,,,,,
checkpoint-status,,,checkpoint,Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point.,,,,,,,
checkpoint-status,,,checkpoint,Has a full stress (156kN) been carried out as per the design requirements?,,,,,,,
checkpoint-status,,,checkpoint,Have the extensions been recorded and submitted?,,,,,,,
checkpoint-status,,,checkpoint,Have the extensions been approved and received?,,,,,,,
checkpoint-status,,,checkpoint,Have the tendons been cut & sealed?,,,,,,,
checkpoint-status,,,checkpoint,Confirmation of Structural engineers’ acceptance of stressing record via to grouting,,,,,,,
holdpoint,,,signoff,HOLDPOINT - Click here to request Engineer signoff,,,,,,,
checkpoint-status,,,checkpoint,Have the tendons been grouted?,,,,,,,
checkpoint-status,,,checkpoint,Batch ID and expiration date for grout enterred below,,,,,,,
text,ec0945a6-f289-5a03-a9bd-cd45e83a3123,,textbox,Batch ID,,,,,,,
text,51971303-4f54-50ce-9528-f8270fcd5846,,textbox,Expiration Date,,,,,,,
