type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Basement 5 Checklist,,,,,,Basement 5 Checklist
checkpoint,"Duct installed, sealed up and levelled",,,,,,
checkpoint,Grilles and OBD’s installed,,,,,,
checkpoint,Volume control dampers installed,,,,,,
checkpoint,Fire dampers installed and tested,,,,,,
checkpoint,Fire penetrations and fire caulking completed,,,,,,
checkpoint,Fire penetrations labelled and documented,,,,,,
checkpoint,Lobby A/C correctly installed,,,,,,
checkpoint,A/C drain installed and tested,,,,,,
checkpoint,Linear grilles installed with foam on boxes to avoid leakage,,,,,,
checkpoint,Builders works completed,,,,,,
checkpoint,"Check approved drawings for approved conduit sizes, order correct conduit sizes and components.",,,,,,
checkpoint,Check conduits and components for any damage prior to installation.,,,,,,
checkpoint,Check approved drawings for approved conduit runs and locations,,,,,,
checkpoint,Install required junction boxes at required/approved locations.,,,,,,
checkpoint,Install conduit by securing to metal frame work to avoid conduit sitting on concrete frame work. Ensure there is some distance between the conduits.,,,,,,
checkpoint,Use adhesive that is used for joining PVC conduit. Ensure all joins are sealed correctly.,,,,,,
checkpoint,Where possible check conduits prior to concrete poor to check for any accidental damage by other trades,,,,,,
,,,,,,,
checklist-flat,Basement 2 Checklist,,,,,,Basement 2 Checklist
checkpoint,"Duct installed, sealed up and levelled",,,,,,
checkpoint,Grilles and OBD’s installed,,,,,,
checkpoint,Volume control dampers installed,,,,,,
checkpoint,Fire dampers installed and tested,,,,,,
checkpoint,Fire penetrations and fire caulking completed,,,,,,
checkpoint,Fire penetrations labelled and documented,,,,,,
checkpoint,Lobby A/C correctly installed,,,,,,
checkpoint,A/C drain installed and tested,,,,,,
checkpoint,Linear grilles installed with foam on boxes to avoid leakage,,,,,,
checkpoint,Fans installed correctly,,,,,,
checkpoint,Fan direction is correct,,,,,,
checkpoint,Builders works completed,,,,,,
checkpoint,"Check approved drawings for approved conduit sizes, order correct conduit sizes and components.",,,,,,
checkpoint,Check conduits and components for any damage prior to installation.,,,,,,
checkpoint,Check approved drawings for approved conduit runs and locations,,,,,,
checkpoint,Install required junction boxes at required/approved locations.,,,,,,
checkpoint,Install conduit by securing to metal frame work to avoid conduit sitting on concrete frame work. Ensure there is some distance between the conduits.,,,,,,
checkpoint,Use adhesive that is used for joining PVC conduit. Ensure all joins are sealed correctly.,,,,,,
checkpoint,Where possible check conduits prior to concrete poor to check for any accidental damage by other trades,,,,,,
,,,,,,,
checklist-flat,Ground Floor Checklist,,,,,,Ground Floor Checklist
checkpoint,"Duct installed, sealed up and levelled",,,,,,
checkpoint,Grilles and OBD’s installed,,,,,,
checkpoint,Volume control dampers installed,,,,,,
checkpoint,Fire dampers installed and tested,,,,,,
checkpoint,Fire penetrations and fire caulking completed,,,,,,
checkpoint,Fire penetrations labelled and documented,,,,,,
checkpoint,All A/C correctly installed,,,,,,
checkpoint,A/C drains installed and tested,,,,,,
checkpoint,"Condenser water pipes installed, and pressure tested",,,,,,
checkpoint,Linear grilles installed with foam on boxes to avoid leakage,,,,,,
checkpoint,Fans installed correctly,,,,,,
checkpoint,Fan direction is correct,,,,,,
checkpoint,MSSB installed,,,,,,
checkpoint,Builders works completed,,,,,,
checkpoint,"Check approved drawings for approved conduit sizes, order correct conduit sizes and components.",,,,,,
checkpoint,Check conduits and components for any damage prior to installation.,,,,,,
checkpoint,Check approved drawings for approved conduit runs and locations,,,,,,
checkpoint,Install required junction boxes at required/approved locations.,,,,,,
checkpoint,Install conduit by securing to metal frame work to avoid conduit sitting on concrete frame work. Ensure there is some distance between the conduits.,,,,,,
checkpoint,Use adhesive that is used for joining PVC conduit. Ensure all joins are sealed correctly.,,,,,,
checkpoint,Where possible check conduits prior to concrete poor to check for any accidental damage by other trades,,,,,,
,,,,,,,
checklist-flat,Basement 4 Checklist,,,,,,Basement 4 Checklist
checkpoint,"Duct installed, sealed up and levelled",,,,,,
checkpoint,Grilles and OBD’s installed,,,,,,
checkpoint,Volume control dampers installed,,,,,,
checkpoint,Fire dampers installed and tested,,,,,,
checkpoint,Fire penetrations and fire caulking completed,,,,,,
checkpoint,Fire penetrations labelled and documented,,,,,,
checkpoint,Lobby A/C correctly installed,,,,,,
checkpoint,A/C drain installed and tested,,,,,,
checkpoint,Linear grilles installed with foam on boxes to avoid leakage,,,,,,
checkpoint,Fans installed correctly,,,,,,
checkpoint,Fan direction is correct,,,,,,
checkpoint,MSSB installed,,,,,,
checkpoint,Builders works completed,,,,,,
checkpoint,"Check approved drawings for approved conduit sizes, order correct conduit sizes and components.",,,,,,
checkpoint,Check conduits and components for any damage prior to installation.,,,,,,
checkpoint,Check approved drawings for approved conduit runs and locations,,,,,,
checkpoint,Install required junction boxes at required/approved locations.,,,,,,
checkpoint,Install conduit by securing to metal frame work to avoid conduit sitting on concrete frame work. Ensure there is some distance between the conduits.,,,,,,
checkpoint,Use adhesive that is used for joining PVC conduit. Ensure all joins are sealed correctly.,,,,,,
checkpoint,Where possible check conduits prior to concrete poor to check for any accidental damage by other trades,,,,,,
,,,,,,,
checklist-flat,Basement 3 Checklist,,,,,,Basement 3 Checklist
checkpoint,"Duct installed, sealed up and levelled",,,,,,
checkpoint,Grilles and OBD’s installed,,,,,,
checkpoint,Volume control dampers installed,,,,,,
checkpoint,Fire dampers installed and tested,,,,,,
checkpoint,Fire penetrations and fire caulking completed,,,,,,
checkpoint,Fire penetrations labelled and documented,,,,,,
checkpoint,Lobby A/C correctly installed,,,,,,
checkpoint,A/C drain installed and tested,,,,,,
checkpoint,Linear grilles installed with foam on boxes to avoid leakage,,,,,,
checkpoint,Fans installed correctly,,,,,,
checkpoint,Fan direction is correct,,,,,,
checkpoint,Builders works completed,,,,,,
checkpoint,"Check approved drawings for approved conduit sizes, order correct conduit sizes and components.",,,,,,
checkpoint,Check conduits and components for any damage prior to installation.,,,,,,
checkpoint,Check approved drawings for approved conduit runs and locations,,,,,,
checkpoint,Install required junction boxes at required/approved locations.,,,,,,
checkpoint,Install conduit by securing to metal frame work to avoid conduit sitting on concrete frame work. Ensure there is some distance between the conduits.,,,,,,
checkpoint,Use adhesive that is used for joining PVC conduit. Ensure all joins are sealed correctly.,,,,,,
checkpoint,Where possible check conduits prior to concrete poor to check for any accidental damage by other trades,,,,,,
,,,,,,,
checklist-flat,Basement 1 Checklist,,,,,,Basement 1 Checklist
checkpoint,"Duct installed, sealed up and levelled",,,,,,
checkpoint,Grilles and OBD’s installed,,,,,,
checkpoint,Volume control dampers installed,,,,,,
checkpoint,Fire dampers installed and tested,,,,,,
checkpoint,Fire penetrations and fire caulking completed,,,,,,
checkpoint,Fire penetrations labelled and documented,,,,,,
checkpoint,Lobby A/C correctly installed,,,,,,
checkpoint,A/C drain installed and tested,,,,,,
checkpoint,Linear grilles installed with foam on boxes to avoid leakage,,,,,,
checkpoint,Fans installed correctly,,,,,,
checkpoint,Fan direction is correct,,,,,,
checkpoint,Builders works completed,,,,,,
checkpoint,"Check approved drawings for approved conduit sizes, order correct conduit sizes and components.",,,,,,
checkpoint,Check conduits and components for any damage prior to installation.,,,,,,
checkpoint,Check approved drawings for approved conduit runs and locations,,,,,,
checkpoint,Install required junction boxes at required/approved locations.,,,,,,
checkpoint,Install conduit by securing to metal frame work to avoid conduit sitting on concrete frame work. Ensure there is some distance between the conduits.,,,,,,
checkpoint,Use adhesive that is used for joining PVC conduit. Ensure all joins are sealed correctly.,,,,,,
checkpoint,Where possible check conduits prior to concrete poor to check for any accidental damage by other trades,,,,,,
