"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"36e8009d-321a-4e56-8db2-1b28b0ffa4cb","","work-in-progress","","folder","TRUE","FALSE","Inspection Test Plan / Checklist"
"775f099a-5225-4d89-aef9-8b6bb0fb04b1","","work-in-progress","Precast Components ITP","checklist","FALSE","FALSE","Inspection Test Plan / Checklist","Panel No. SP-01"
"90056764-3949-57ac-9c4d-41bc4826fa78","","work-in-progress","Precast Components ITP:6cd7eeb6-6eaa-576a-ba51-6df4cda0fddf","section","FALSE","FALSE","Inspection Test Plan / Checklist","Panel No. SP-01","Manufacturing Documents"
"036d9933-ad28-549c-8ede-39a7cce06b2d","","work-in-progress","Precast Components ITP:6cd7eeb6-6eaa-576a-ba51-6df4cda0fddf:e96fec78-8ab7-5430-b7d8-cef12e74735e","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Manufacturing Documents","Shop drawings reviewed and updated. Issued ""As For Construction"""
"f8dba435-5142-5e5d-aaa6-24e8597d519f","","not-started","Precast Components ITP:99f02884-0fc1-5dff-bb6a-45eb18afc632","section","FALSE","FALSE","Inspection Test Plan / Checklist","Panel No. SP-01","Pre-Pour Checks"
"f8c064cf-6034-54cc-aac8-a73e81eb72b8","","not-started","Precast Components ITP:99f02884-0fc1-5dff-bb6a-45eb18afc632:49165423-2f41-5149-b81e-cbde87e49388","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Pre-Pour Checks","Final Inspection - all placed in accordance with approved shop drawings"
"0a9b5bc6-8573-5a28-a4cf-806b01d58054","","not-started","Precast Components ITP:99f02884-0fc1-5dff-bb6a-45eb18afc632:1163715e-029e-58e9-abb1-0d7c465feeae","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Pre-Pour Checks","Upload sufficient number of photos pre pour"
"d7338f77-fc96-5300-a656-0927f0ae9f2d","","not-started","Precast Components ITP:a614158b-31b9-5b16-a0ef-c7887449a5c9","section","FALSE","FALSE","Inspection Test Plan / Checklist","Panel No. SP-01","Concrete Pour Checks"
"a7b8cdb5-cd68-5816-988c-7f621d149c40","","not-started","Precast Components ITP:a614158b-31b9-5b16-a0ef-c7887449a5c9:ffb80e0b-4502-5f63-80b4-aeb30f63940f","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Concrete Pour Checks","Concrete Strength correct as per Construction Sciences Concrete Compressive Strength Report"
"cbc29136-659e-5a58-99ad-2d7992582dd9","","not-started","Precast Components ITP:e8adbc84-b448-5119-bc35-7edd8200d05f","section","FALSE","FALSE","Inspection Test Plan / Checklist","Panel No. SP-01","Installation"
"65e3b709-8f83-5459-b496-6f1d16168752","","not-started","Precast Components ITP:e8adbc84-b448-5119-bc35-7edd8200d05f:8a65ca4c-14f0-57a0-b78a-e60252fa0ba4","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Installation","All PPE and safety requirements in place. Machinery inspections complete."
"22778294-2cbe-5956-a08b-14ec84dcefa3","","not-started","Precast Components ITP:e8adbc84-b448-5119-bc35-7edd8200d05f:9939c6bd-e771-5fc8-bb82-40e867acf0f9","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Installation","Notification of Inspection - all in accordance with approved shop drawings, correct size and location"
"5fd5a513-4ab7-5b8b-8662-07d47127b057","","not-started","Precast Components ITP:e8adbc84-b448-5119-bc35-7edd8200d05f:35962be0-c2f1-5298-ad20-b4dc89a5a6fd","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Installation","Installation of precast panels including backpropping. Correct location, connections, finish confirmed against shop drawings."
"9176a722-333f-5dff-a591-7b972943274c","","not-started","Precast Components ITP:e8adbc84-b448-5119-bc35-7edd8200d05f:f4245d08-5a41-52a0-82fd-3dc1f2509f8b","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Installation","Grouting and sealing"
"aecf491f-6113-5c1c-8cf1-8783f83c338f","","not-started","Precast Components ITP:e8adbc84-b448-5119-bc35-7edd8200d05f:f790cc3b-083a-5b9d-b491-f78676fc718e","checkpoint","TRUE","TRUE","Inspection Test Plan / Checklist","Panel No. SP-01","Installation","Remove backpropping when instructed by consulting Engineers."
