Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,027145cd-7da2-44f2-8775-5db072d6dc90,,checklist,Flat Slab Placement,,,,,Yes,Flat Slab Placement,0914d3f0-7ee6-4739-9d52-e2668a4603d1
checkpoint-status,1593db49-203a-4c4e-88a9-f206d7674b88,,checkpoint,Check RL of landing place,,,,,,,
checkpoint-status,20b90139-b1c8-4408-8012-60161b788291,,checkpoint,Mark out flat slab layout on site,,,,,,,
checkpoint-status,0698c2bb-0f17-4af1-ba2e-fa38f98256c2,,checkpoint,Install bearing strip,,,,,,,
checkpoint-status,b4f668bd-2b13-4076-828f-e620b4e3efab,,checkpoint,Set heights for midspan,,,,,,,
checkpoint-status,227ecf3e-19d0-4b7c-944d-59c6dbc93b27,,checkpoint,Check dimensions of the flat slab - on delivery,,,,,,,
button,c839d374-3e67-5d7b-96e0-4d08a38961af,,button,If applicable cut flat slab,"Yes,No",,,,,,
checkpoint-status,5fe489d7-b04c-413e-98e2-5974f1fa0c55,,checkpoint,Place flat slab,,,,,,,
checkpoint-status,fdf6db46-6887-4fbb-87ad-a95b13a6d8e2,,checkpoint,Photos and observations,,,,,,,
holdpoint,7570f326-0340-40f5-9831-632baaed3988,,signoff,Request Review,,,,,,,
