type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP053 - IWDI Install & Commissioning,itp,,,,,FH-ZU2-QU-ITP053 - IWDI Install & Commissioning - Rev 0,
section,1.0 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for Correct Documentation,,,,,,,
label,Frequency - Prior to start,,,,,,,
label,Acceptance Criteria - Ensure that all employees and subcontractors are:,,,,,,,
label,– using the correct and complete set of drawings.,,,,,,,
label,– all drawings are the latest revision.,,,,,,,
label,Reference Documents - Drawings / Aconex Register,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Drawings and drawing registers,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency - Prior to start,,,,,,,
label,"Acceptance Criteria - All necessary measures and controls being implemented, that is PSP, EMP, TMP, SWMS & WP",,,,,,,
label,"Reference Documents - PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Pre-lift preparation,,,,,,,
label,Frequency - Prior to start,,,,,,,
label,"Acceptance Criteria - Prior to Franna lift, the below shall be completed:",,,,,,,
label,○ APAM Crane Permit,,,,,,,
label,○ Mobile Crane Checklist,,,,,,,
label,○ Lift Study (if required),,,,,,,
label,○ Certification of any lifting lugs/beams/spreaders (if required),,,,,,,
label,○ Pre lift checklist,,,,,,,
label,"Reference Documents - PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.4 - Material Submissions and Shop Drawings,,,,,,,
label,Frequency - Prior to start,,,,,,,
label,Acceptance Criteria - Submission and approval of the following:,,,,,,,
label,○ Pole Structure,,,,,,,
label,○ Windsock (white),,,,,,,
label,○ Bird Spikes,,,,,,,
label,○ LED Lamps,,,,,,,
label,○ Isolating Switch,,,,,,,
label,○ Surge Arrestor,,,,,,,
label,Reference Documents - Drawing 07503,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - This ITP signed Aconex Reference,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,2.0 - Installation,,,,,,,
checkpoint,2.1 - Pole Install,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Acceptance Criteria - Pole installed level as per manufacturers specification and design drawings.,,,,,,,
label,○ Rag bolt nuts secured firmly and torqued as per manufacturers specification.,,,,,,,
