type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP008 - Lime Stabilisation Works,itp,,,,,ITP008 - Lime Stabilisation Works - Rev A,
section,"1.0 - Preliminary Activities – Permits, Documentation, Approvals, Materials and Trials",,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Current revision drawing is being used including the subcontractors copy. Current Revision to be obtained via Aconex,,,,,,,
label,Reference Documents - Aconex,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Record of conformity - This signed ITP,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project/Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,"Acceptance Criteria - All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,,,
label,"Reference Documents - PSP, EMP, TMP, WP, SWMS",,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Record of conformity - This signed ITP,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project/Site Site Supervisor,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Current excavation permit,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - An Excavation Permit and an Isolation permit issued by Melbourne Airport. Fulton Hogan Excavation permit issued to plant operators.,,,,,,,
label,Reference Documents - Excavation Permit,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Record of conformity - Permits,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project/Site Foreman,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.4 - Preceding Lots Satisfactory,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Review ITP004 (Select Fill placement) and ITP003 (Stripping and bulk out) has been completed to a satisfactory level,,,,,,,
label,"Reference Documents - ITP004, ITP003",,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
