Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Building A,dynamic,Building A,
,,Building B,dynamic,Building B,
,,Building E,dynamic,Building E,
,Columns,,,,
,,Installation,,Installation,
,,Final Checks,,Final Checks,
,,,,,
Detailed Progress - Building A,,,,,
,Scope,,,Building A,
,Rows,,,,
,,Building A,dynamic,Building A,
,Columns,,,,
,,No visible damage/dents/scratches,,"No visible damage, dents, or scratches",Installation
,,Item quantity matches purchase order,,Item quantity matches purchase order,Installation
,,All components operate smoothly without issues,,All components operate smoothly without issues,Installation
,,No deformation/damage/instability,,"No deformation, damage, or instability",Installation
,,Meets approved material specs.,,Meets approved material specifications,Installation
,,Proper placement as per approved layout,,Proper placement as per approved layout,Installation
,,"Clean, defect-free & operational",,"Clean, defect-free, and operational",Final Checks
,,,,,
Detailed Progress - Building B,,,,,
,Scope,,,Building B,
,Rows,,,,
,,Building B,dynamic,Building B,
,Columns,,,,
,,No visible damage/dents/scratches,,"No visible damage, dents, or scratches",Installation
,,Item quantity matches purchase order,,Item quantity matches purchase order,Installation
,,All components operate smoothly without issues,,All components operate smoothly without issues,Installation
,,No deformation/damage/instability,,"No deformation, damage, or instability",Installation
,,Meets approved material specs.,,Meets approved material specifications,Installation
,,Proper placement as per approved layout,,Proper placement as per approved layout,Installation
,,"Clean, defect-free & operational",,"Clean, defect-free, and operational",Final Checks
,,,,,
Detailed Progress - Building E,,,,,
,Scope,,,Building E,
,Rows,,,,
,,Building E,dynamic,Building E,
,Columns,,,,
,,No visible damage/dents/scratches,,"No visible damage, dents, or scratches",Installation
,,Item quantity matches purchase order,,Item quantity matches purchase order,Installation
,,All components operate smoothly without issues,,All components operate smoothly without issues,Installation
,,No deformation/damage/instability,,"No deformation, damage, or instability",Installation
,,Meets approved material specs.,,Meets approved material specifications,Installation
,,Proper placement as per approved layout,,Proper placement as per approved layout,Installation
,,"Clean, defect-free & operational",,"Clean, defect-free, and operational",Final Checks
