type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Plastering & Internal Hebel,,,,,,Plastering & Internal Hebel
section,Framing,,,,,,
checkpoint,All frames/studs set out correctly,,,,,,
checkpoint,All frames plumb and square,,,,,,
checkpoint,Fix to structural members,,,,,,
checkpoint,All window and sliding door openings are as per plan and line up with above elements.,,,,,,
checkpoint,Nogging all installed correctly,,,,,,
checkpoint,Plywood installed to all wet areas to adaptable units,,,,,,
checkpoint,Door frames fixing,,,,,,
checkpoint,Studco/Rondo Supplier inspection (Provide report to builder),,,,,,
section,Internal Hebel wall and external hebel wall,,,,,,
checkpoint,Angle/sarking/top hats in place,,,,,,
checkpoint,Hebel panels Alignment,,,,,,
checkpoint,Ensure hebel installed plumb and level with adjoining surfaces,,,,,,
checkpoint,Ensure hebel panels are in full and not cracked,,,,,,
checkpoint,Enure control joints have been installed in accordance with manufacturers specifications and installation guide,,,,,,
checkpoint,Hebel expansion joints have been installed and are consistent including slab junctions,,,,,,
checkpoint,Window seal cuts to be neat & consistent,,,,,,
checkpoint,Ensure hebel panels are in full and not cracked,,,,,,
checkpoint,Weep holes have been installed correctly and at correct heights and spacings,,,,,,
checkpoint,Insulation installed as per AS/BCA (party walls + external),,,,,,
checkpoint,Panels finish(patches done),,,,,,
checkpoint,Fire-rated caulking and sealing,,,,,,
checkpoint,Satisfaction and sign off from CSR inspection (Provide report to builder),,,,,,
section,Plasterboard for Walls,,,,,,
checkpoint,Ply nogging,,,,,,
checkpoint,Rough-in sign off,,,,,,
checkpoint,Insulation installed as per AS/BCA,,,,,,
checkpoint,"Correct type of plasterboards and thickness installed as per wall details, project drawings and BCA requirements",,,,,,
checkpoint,Plasterboard Lining to be installed as wall set out plan,,,,,,
section,Plasterboard for Ceiling,,,,,,
checkpoint,Confirm Ceiling height,,,,,,
checkpoint,Confirm Access panel location,,,,,,
checkpoint,Ceiling frame work,,,,,,
checkpoint,Ceiling bulkheads where required,,,,,,
checkpoint,Pelmets ,,,,,,
checkpoint,Ceiling insulation as per AS/BCA,,,,,,
checkpoint,"Correct type of plasterboards and thickness installed as per wall details, project drawings and BCA requirements",,,,,,
checkpoint,Ceiling plasterboard Lining,,,,,,
section,Setting & Sanding ,,,,,,
checkpoint,Angle /LB/P50 install,,,,,,
checkpoint,First coat setting,,,,,,
checkpoint,Second coat setting,,,,,,
checkpoint,Final coat setting,,,,,,
checkpoint,Sanding,,,,,,
checkpoint,patching,,,,,,
checkpoint,Defects,,,,,,
checkpoint,Final Inspection,,,,,,
