"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Unit No","",,,0,"Yes","Add Site Measurement","4173f123-3fa6-4a90-b19d-060baf872a1b"
"checkpoint-status",,"","checkpoint","Measurements"
"label","3786cb5b-0f88-4351-839a-ed1952f1dc57","","note","Attach Photos of Plumbing & Ducting",,,
"text","a504b406-6830-43a1-b2c7-668909200a3c","","textbox","Back Wall LH",,,
"text","9877d124-a01d-45af-98a6-cb932034203d","","textbox","Back Wall RH",,,
"text","ed06fd86-c55d-4384-896b-fed4e084b908","","textbox","Depth",,,
"text","fd0fc2b2-1a5a-4b07-bac8-8589a4970d5c","","textbox","Height LH",,,
"text","1564182c-4e0b-46aa-8ed6-916872a66e66","","textbox","Heigth RH",,,

"checklist-flat",,"","checklist","Delivery","",,,0,"Yes","Add Delivery Docket","4dbe7efc-df74-4c16-839f-e5bc3ac26b92"
"checkpoint-status",,"","checkpoint","All Units Ready as per Delivery Notes"
"checkpoint-status",,"","checkpoint","All Units Delivered to the Correct Rooms"
"checkpoint-status",,"","checkpoint","No Damage"
"label","eb1c89bd-766c-42aa-aae5-002b15fe4e77","","note","Attach photos of any damage",,,

"checklist-sectioned","70f93c78-7dc7-4761-8d8c-c91b979d1401","","checklist","Bathroom 2 Vanity QA","",,,30,"Yes","Bathroom 2 Vanity QA","67cbe802-96de-44c8-a003-90febd63f05f"
"checkpoint-group","b9f32e02-ec03-4f78-a325-7313797e1ae8","","section","Joinery install"
"checkpoint-status","d38e6f52-ce98-4ec7-8616-5391dadee790","","checkpoint","Area ready for joinery install"
"checkpoint-status","9f96d7f9-8571-45ad-9a66-d9515a3b26b4","","checkpoint","Vanity onsite and free from damage"
"checkpoint-status","7e964d8f-edb6-4f50-af5b-e6431a9d5449","","checkpoint","Vanity install - Area left tidy - Photos"
"boolean","23ba6064-7e1b-5bbf-8843-ee890bbac131","","tickbox","Vanity installed",,,
"boolean","b26d91c9-2441-5af7-ba9e-d55654cc1687","","tickbox","No delivery or install damage",,,
"checkpoint-status","66f6038d-c186-410a-8b17-14e652955c8e","","checkpoint","Silicone complete"
"checkpoint-group","c7d63583-f70a-48b6-9add-9eb9692228f8","","section","Handover"
"checkpoint-status","d22967cd-6c0c-4b3c-ad49-09d5ec318da9","","checkpoint","Final Handover"
"holdpoint","bf3e4ee3-ebfa-4005-8292-a811e54fd2fb","","signoff","Final Handover - Request Signoff"

"checklist-flat",,"","checklist","Area","",,,0,"Yes","Joinery Install QA","783bb832-5eb5-43f9-b8d7-a3c0f2290965"
"checkpoint-status",,"","checkpoint","Area Accessible and substrate ok to begin work"
"checkpoint-status",,"","checkpoint","Correct dimensions"
"checkpoint-status",,"","checkpoint","Structure/Service locations/Joinery Service locations Joinery"
"checkpoint-status",,"","checkpoint","Is the joinery damaged prior to install?"
"checkpoint-status",,"","checkpoint","Joinery adjusted and functioning it for purpose"
"checkpoint-status",,"","checkpoint","Joinery cleaned, capped, bump ons applied and caulked where needed"
"checkpoint-status",,"","checkpoint","Protection fitted"
"checkpoint-status",,"","checkpoint","Joinery adjusted and functioning it for purpose"
"checkpoint-status",,"","checkpoint","Joinery cleaned, capped, bump ons applied and caulked where needed"
"checkpoint-status",,"","checkpoint","Protection fitted"
"checkpoint-status",,"","checkpoint","Area left clean for hand over"
"checkpoint-status",,"","checkpoint","Work completed as required and photos attached"
"holdpoint",,"","signoff","Request Signoff"

"checklist-flat",,"","checklist","Variation Details -  ","",,,0,"Yes","Add Variation","9f43b497-943d-4169-9a93-053fe55d1159"
"checkpoint-status",,"","checkpoint","Variation Details Approved"
"text","28d26279-c304-4689-8317-1deb797dc8fe","","textbox","Reference/Drawing/Instruction Number",,,
"text","2247155b-6de8-434c-a1e1-058d724a6a62","","textbox","Variation Area",,,
"text","ae7fc046-dca9-4fab-98f8-374caeb044ec","","textbox","Materials & labour breakdown",,,
"holdpoint",,"Invalid dependant","signoff","Request Variation Acknowledgement"
"checkpoint-status",,"","checkpoint","Variation Completed"
"holdpoint",,"Invalid dependant","signoff","Request Variation Signoff"

"checklist-flat",,"","checklist","Kitchen Install Checks","",,,0,"Yes","Add Kitchen","c4259789-85eb-4a46-aa6a-dc33cd6c717e"
"checkpoint-status",,"","checkpoint","Area complete and ready for joinery install - rangehood duct fitted"
"checkpoint-status",,"","checkpoint","All units & scribers in apartment"
"checkpoint-status",,"","checkpoint","Joinery free from damage pre install - Photos"
"checkpoint-status",,"","checkpoint","First stage install - area left tidy - Photos"
"checkpoint-status",,"","checkpoint","Bench Top Templated"
"checkpoint-status",,"","checkpoint","Bench Top Fitted - Photos"
"holdpoint",,"","signoff","First Stage Handover - Request Signoff"
"checkpoint-status",,"","checkpoint","Joinery free from defect and Damage"
"checkpoint-status",,"","checkpoint","Second stage install - work complete and photos attached"
"holdpoint",,"","signoff","Final Handover - Request Signoff"
"checkpoint-status",,"","checkpoint","Silicone complete"

"checklist-sectioned","8e37c259-7c16-48c3-9820-914c4b3c1cab","","checklist","Hot Water Cupboard DoorQA","",,,42,"Yes","Hot Water Cupboard DoorQA","d45860c7-e574-495f-a576-8c18d348338c"
"checkpoint-group","17706deb-dc99-45f0-b254-7bd3f4078775","","section","Joinery install"
"checkpoint-status","c257bb42-c582-4530-b819-92036c39dbdb","","checkpoint","Area ready for joinery install"
"checkpoint-status","d39be6bc-5a3e-4181-80b2-1d226e619c60","","checkpoint","HWC Door onsite and free from damage"
"checkpoint-status","b8af033c-b5c5-4098-9a7b-cb3ea76540b5","","checkpoint","HWC Door install - Area left tidy - Photos"
"boolean","4575716d-a203-523d-8b02-19551a08db4f","","tickbox","HWC Door installed",,,
"boolean","ae9fd349-d608-5a3e-9de2-3bb47e7fabc2","","tickbox","No delivery or install damage",,,
"checkpoint-status","094f78a2-5e5f-45d1-ba56-5c7f9039e95d","","checkpoint","Silicone complete"
"checkpoint-group","ca8e8771-d0d2-462b-8ff3-93d92d76d99e","","section","Handover"
"checkpoint-status","17f71130-5426-4efe-a02a-dacc7a49a1f4","","checkpoint","Final Handover"
"holdpoint","b4c6a954-3135-4bf1-966a-958584d30691","","signoff","Final Handover - Request Signoff"

"checklist-flat",,"","checklist","Variation Details -  ","",,,0,"Yes","Add Variation","d86a8854-cc6e-492e-955f-2ed097a19cc3"
"checkpoint-status",,"","checkpoint","Variation Details Approved"
"text","28d26279-c304-4689-8317-1deb797dc8fe","","textbox","Reference/Drawing/Instruction Number",,,
"text","2247155b-6de8-434c-a1e1-058d724a6a62","","textbox","Variation Area",,,
"text","ae7fc046-dca9-4fab-98f8-374caeb044ec","","textbox","Materials & labour breakdown",,,
"holdpoint",,"Invalid dependant","signoff","Request Variation Acknowledgement"
"checkpoint-status",,"","checkpoint","Variation Completed"
"holdpoint",,"Invalid dependant","signoff","Request Variation Signoff"

