"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Pipe Flushing & Cleaning - Floors, Plant, Risers","",,,0,"Yes","NFH-ITP-04 - Pipe Flushing & Cleaning - Floors, Plant, Risers","4d001938-f25a-49b3-9f2b-02305c583a32"
"checkpoint-status",,"","checkpoint","Paper ITP Uploaded below"

"checklist-flat",,"","checklist","HVCA DW143/DW144 Duct Leakage Test","",,,0,"Yes","NFH-ITP-05 - HVCA DW143/DW144 Duct Leakage Test","61467c7c-9dfa-4f13-9802-8073a05b3a98"
"checkpoint-status",,"","checkpoint","Paper ITP Uploaded below"

"checklist-flat",,"","checklist","Piping Pressure Test","",,,0,"Yes","NFH-ITP-02 - Piping Pressure Test","79cca176-3498-4b02-9cc9-929fad95c499"
"checkpoint-status",,"","checkpoint","Copper pipe used meets AS1432"
"label","5e8b45aa-2a38-5fba-8ba1-155fc18b1b5c","","note","(Type A, B and C Copper Tube from DN15 to DN100)",,,
"checkpoint-status",,"","checkpoint","All Viega Press fittings have been marked and crimped"
"checkpoint-status",,"","checkpoint","All welded/brazed joints [steel or copper] have been visually inspected"
"checkpoint-status",,"","checkpoint","Details"
"text","7813ef98-d57b-5391-82af-f3c62dc50fe8","","textbox","Test Date",,,
"text","18d012ad-ec44-5707-a616-c6577861be80","","textbox","Test No.",,,
"text","9fe521b0-98c7-5d1e-9121-1acc24bcb4ef","","textbox","Pipe system under test",,,
"text","fee766ed-ab4f-5e80-89d2-9c9a788c8360","","textbox","Area/Section under test",,,
"text","47dd69ce-c2b6-51c4-b50a-e39e942c1470","","textbox","From",,,
"text","cc7cec26-a3f5-521c-b92f-6b292d10dc36","","textbox","To",,,
"text","be7a13e4-94eb-5165-82dc-d441b623a226","","textbox","System Working Pressure",,,
"text","eff25227-b369-5f69-980f-2f87c03beb08","","textbox","System Test pressure (as per Specifications)",,,
"checkpoint-status",,"","checkpoint","First Reading"
"text","7d3ddc14-5dfd-5ffb-a71a-13697ab9b323","","textbox","Pressure (KPa)",,,
"text","c8bc9f3a-30fa-5b0e-929b-a09d8316dffe","","textbox","Time",,,
"text","436b53c8-785a-5428-a6da-913c798a8d6b","","textbox","Ambient Temp (Deg Cels.)",,,
"checkpoint-status",,"","checkpoint","Second Reading"
"text","247deb09-34ca-56cc-b00a-4f94aaa33831","","textbox","Pressure (KPa)",,,
"text","5ed58343-2e40-5cfa-a191-2e4634f8f97b","","textbox","Time",,,
"text","3b9e22a4-1481-5b91-8e7c-cc8edb9c08a5","","textbox","Ambient Temp (Deg Cels.)",,,

"checklist-sectioned",,"","checklist","Mechanical Installation Rough In & Fit Off","",,,1,"Yes","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","b570f47b-2bd3-4f7e-afb0-92e7a8cbd6f4"
"checkpoint-group",,"","section","Rough In"
"checkpoint-status",,"","checkpoint","Equipment"
"label","fd734c87-4335-5a0f-9a48-ad667768ba0c","","note","Ductwork and Pipework installed in accordance with approved IFC Drawings",,,
"label","3d1c8e81-7598-5f54-87de-8bb9f1873804","","note","Photos of all title block/(s) required",,,
"checkpoint-status",,"","checkpoint","Equipment Installed"
"label","1b71c90c-9f91-53fe-9bb8-789ebe5a639f","","note","Photo of equipment schedule on drawing required",,,
"checkpoint-status",,"","checkpoint","Duct Pressure Tested (Refer NFH-ITP-05)"
"checkpoint-status",,"","checkpoint","Pipework Pressure Tested (Refer NFH-ITP-04)"
"checkpoint-group",,"","section","Fit Off"
"checkpoint-status",,"","checkpoint","Registers installed in accordance with approved IFC drawings"
"checkpoint-group",,"","section","Subcontractors"
"checkpoint-status",,"","checkpoint","Subcontractor ITPs submitted"
"label","96199b07-7376-5742-b69f-63232de541f3","","note","DO NOT PASS UNTIL ALL SUBCONTRACTOR ITPs SUBMITTED",,,
"label","db62e2b8-ceba-5138-a853-42b367d6892b","","note","Comment subcontractor names below as checked ITPs submitted",,,
"label","ef056ebe-b917-5975-b33a-80082b374043","","note","Pass once all subcontractor ITPs submitted",,,

