type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP - Mangakootukutuku ST Rev 3,itp,,,,,ITP - Mangakootukutuku ST Rev 3
section,A. Pre-Construction,,,,,,
checkpoint,1 - Shop Drawing Approval,,,,,,
label,"ACTION (Hold, Monitor, Witness) - Hold",,,,,,
label,Detail - Shop drawings to be submitted for approval.,,,,,,
label,Reference - Structural drawings,,,,,,
label,Frequency - Prior to casting,,,,,,
label,"Inspection / Test Method (submission, visual inspection, testing, measure, review) - Document Review",,,,,,
label,Conformance Criteria - Approved IFC Shop Drawings,,,,,,
label,Records - Client approval,,,,,,
label,Responsibility - Project Manager,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,2 - Concrete Mix Design Approval,,,,,,
label,"ACTION (Hold, Monitor, Witness) - Hold",,,,,,
label,Detail - Concrete mix design to be submitted for approval prior to concrete being supplied to site.,,,,,,
label,Frequency - Prior to casting,,,,,,
label,"Inspection / Test Method (submission, visual inspection, testing, measure, review) - Document Review",,,,,,
label,Conformance Criteria - Minimum compressive strength at 28 days 60MPa. The mix design to comply with aspects of the contract specification.,,,,,,
label,Records - Client approval,,,,,,
label,Responsibility - Project Manager,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,3 - Lift Design,,,,,,
label,"ACTION (Hold, Monitor, Witness) - Hold",,,,,,
label,"Detail - Lift design provided for units demoulding, storage and transportation.",,,,,,
label,Frequency - Prior to casting,,,,,,
label,"Inspection / Test Method (submission, visual inspection, testing, measure, review) - Document Review",,,,,,
label,Conformance Criteria - Specific Lift design (Lifting eyes and position) produced and followed,,,,,,
label,Records - Lift design Shop Drawings,,,,,,
label,Responsibility - Project Manager,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,4 - Steel Reinforcement compliance,,,,,,
label,"ACTION (Hold, Monitor, Witness) - Hold",,,,,,
label,Detail - Mill certificates for steel reinforcing to be provided,,,,,,
label,Reference - AS/NZS 4671,,,,,,
label,Frequency - Prior to casting,,,,,,
label,"Inspection / Test Method (submission, visual inspection, testing, measure, review) - Document Review",,,,,,
label,Conformance Criteria - Steel to be manufactured with ACRS certificate details and verification,,,,,,
label,○ Mill certificates to match ACRS certificates.,,,,,,
label,Records - Mill Certificates Detail sheets Test Certificates,,,,,,
label,Responsibility - Production / Quality Coordinator,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,5 - Steel pre-stressing material (Strands) compliance,,,,,,
label,"ACTION (Hold, Monitor, Witness) - Hold",,,,,,
label,Detail - Mill certificates for prestressing strand coils to be provided,,,,,,
