Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Bathroom Checklist,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Block A,grouping,Block A,,,
,,Unit 1,,Unit 1,Block A,Unit Types,Site QA
,,Unit 2,,Unit 2,Block A,Unit Types,Site QA
,,Unit 2.1,,Unit 2.1,Block A,Unit Types,Site QA
,,Unit 3,,Unit 3,Block A,Unit Types,Site QA
,,Unit 4,,Unit 4,Block A,Unit Types,Site QA
,,Unit 5,,Unit 5,Block A,Unit Types,Site QA
,,Unit 6,,Unit 6,Block A,Unit Types,Site QA
,,Unit 7,,Unit 7,Block A,Unit Types,Site QA
,,Unit 8,,Unit 8,Block A,Unit Types,Site QA
,,Unit 9,,Unit 9,Block A,Unit Types,Site QA
,,Unit 10,,Unit 10,Block A,Unit Types,Site QA
,,Unit 11,,Unit 11,Block A,Unit Types,Site QA
,,Unit 12,,Unit 12,Block A,Unit Types,Site QA
,,Block B,grouping,Block B,,,
,,Unit 13,,Unit 13,Block B,Unit Types,Site QA
,,Unit 14,,Unit 14,Block B,Unit Types,Site QA
,,Unit 14.1,,Unit 14.1,Block B,Unit Types,Site QA
,,Unit 15,,Unit 15,Block B,Unit Types,Site QA
,,Unit 16,,Unit 16,Block B,Unit Types,Site QA
,,Unit 17,,Unit 17,Block B,Unit Types,Site QA
,,Unit 18,,Unit 18,Block B,Unit Types,Site QA
,,Unit 19,,Unit 19,Block B,Unit Types,Site QA
,,Block C,grouping,Block C,,,
,,Unit 20,,Unit 20,Block C,Unit Types,Site QA
,,Unit 20.1,,Unit 20.1,Block C,Unit Types,Site QA
,,Unit 21,,Unit 21,Block C,Unit Types,Site QA
,,Unit 21.1,,Unit 21.1,Block C,Unit Types,Site QA
,,Unit 22,,Unit 22,Block C,Unit Types,Site QA
,,Unit 23,,Unit 23,Block C,Unit Types,Site QA
,,Unit 24,,Unit 24,Block C,Unit Types,Site QA
,,Unit 25,,Unit 25,Block C,Unit Types,Site QA
,,Unit 26,,Unit 26,Block C,Unit Types,Site QA
,,Unit 27,,Unit 27,Block C,Unit Types,Site QA
,,Unit 28,,Unit 28,Block C,Unit Types,Site QA
,,Unit 29,,Unit 29,Block C,Unit Types,Site QA
,,Unit 30,,Unit 30,Block C,Unit Types,Site QA
,,Unit 31,,Unit 31,Block C,Unit Types,Site QA
,,Block D,grouping,Block D,,,
,,Unit 32,,Unit 32,Block D,Unit Types,Site QA
,,Unit 33,,Unit 33,Block D,Unit Types,Site QA
,,Unit 34,,Unit 34,Block D,Unit Types,Site QA
,,Unit 35,,Unit 35,Block D,Unit Types,Site QA
,,Unit 35.1,,Unit 35.1,Block D,Unit Types,Site QA
,,Unit 36,,Unit 36,Block D,Unit Types,Site QA
,,Unit 36.1,,Unit 36.1,Block D,Unit Types,Site QA
,,Unit 37,,Unit 37,Block D,Unit Types,Site QA
,,Unit 37.1,,Unit 37.1,Block D,Unit Types,Site QA
,,Unit 38,,Unit 38,Block D,Unit Types,Site QA
,,Unit 38.1,,Unit 38.1,Block D,Unit Types,Site QA
,,Unit 39,,Unit 39,Block D,Unit Types,Site QA
,,Unit 39.1,,Unit 39.1,Block D,Unit Types,Site QA
,,Unit 40,,Unit 40,Block D,Unit Types,Site QA
,,Block E,grouping,Block E,,,
,,Unit 41,,Unit 41,Block E,Unit Types,Site QA
,,Unit 42,,Unit 42,Block E,Unit Types,Site QA
,,Unit 42.1,,Unit 42.1,Block E,Unit Types,Site QA
,,Unit 43,,Unit 43,Block E,Unit Types,Site QA
,,Unit 44,,Unit 44,Block E,Unit Types,Site QA
,,Unit 45,,Unit 45,Block E,Unit Types,Site QA
,,Unit 46,,Unit 46,Block E,Unit Types,Site QA
,,Unit 47,,Unit 47,Block E,Unit Types,Site QA
,,Unit 47.1,,Unit 47.1,Block E,Unit Types,Site QA
,,Unit 48,,Unit 48,Block E,Unit Types,Site QA
,,Unit 48.1,,Unit 48.1,Block E,Unit Types,Site QA
,,Unit 49,,Unit 49,Block E,Unit Types,Site QA
,,Unit 50,,Unit 50,Block E,Unit Types,Site QA
,,Unit 51,,Unit 51,Block E,Unit Types,Site QA
,Columns,,,,,,
,,Substrate inspection,,Substrate inspection,,,
,,Showerbase screed,,Showerbase screed,,,
,,Waterproofing,,Waterproofing,,,
,,Tiling,, Tiling,,,
,,Grout and silicone,,Grout and silicone,,,
,,Completion,, Completion,,,
