Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Quality - Light Pole Footings,,,,,,
,Scope,,,Site QA,Light Pole Footings,
,Rows,,,,,
,,Area 1,dynamic,Area 1,Light Pole Footings,Site QA
,,Area 2,dynamic,Area 2,Light Pole Footings,Site QA
,,Area 3,dynamic,Area 3,Light Pole Footings,Site QA
,,Area 4,dynamic,Area 4,Light Pole Footings,Site QA
,,Area 5,dynamic,Area 5,Light Pole Footings,Site QA
,,Area 6,dynamic,Area 6,Light Pole Footings,Site QA
,,Area 7,dynamic,Area 7,Light Pole Footings,Site QA
,Columns,,,,,
,,Receipt of foundation cages delivery to site & storage,,Receipt of foundation cages delivery to site & storage. (ITP Reference Item 1),,
,,Set out (Correct pier locations as per approved shop drawings),,Set out (Correct pier locations as per approved shop drawings). (ITP Reference Item 2),,
,,Correct trenching alignment & depth with excavator & auger,,Correct trenching alignment & depth with excavator and auger. (ITP Reference Item 3),,
,,Install cage & rag bolts to correct finish level,,Install cage and rag bolts to correct finish level. (ITP Reference Item 4),,
,,Install conduits & formatube,,Install conduits and formatube. (ITP Reference Item 5) ,,
,,Inspection prior to concrete,,HOLD POINT inspection prior to concrete,,
,,Concrete installation with tremie pipe,,Concrete installation with tremie pipe. (ITP Reference Item 6),,
,,Photo evidence captured for cable containment install,,Photo evidence captured for cable containment install. (ITP Reference Item 7),,
,,Signoff from Heyday & Multiplex,,Signoff Required from Heyday & Multiplex,,
