type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,EVAMP001-THS-4000-QA-ITP-008 - Embankment Construction,itp,,,,,EVAMP001-THS-4000-QA-ITP-008 - Embankment Construction - Rev 0,
section,1 - Pre-Construction,,,,,,,
checkpoint,1 - Drawings supplied most current IFC,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Visual,,,,,,,
label,Conformance Criteria - Reviewed drawing register,,,,,,,
label,Specification Clause - Reviewed drawing register,,,,,,,
label,Frequency - Prior to works,,,,,,,
label,Verification: THIESS (Initial) - HP,,,,,,,
label,Verification: Client (Initial) - W,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2 - Define Lot dimensions,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Visual,,,,,,,
label,Conformance Criteria - Allocate Lot No to ITP and update Lot register,,,,,,,
label,Specification Clause - Lot register.,,,,,,,
label, — EVAMP001-THS-CV-SPE-0001,,,,,,,
label, — EVAMP001-THS-CV-SPE-0002,,,,,,,
label,Frequency - Prior to works,,,,,,,
label,Verification: THIESS (Initial) - HP,,,,,,,
label,Verification: Client (Initial) - W,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3 - Lot Register/ WBS submitted and approved,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Visual,,,,,,,
label,Conformance Criteria - Approved WBS,,,,,,,
label,Specification Clause - Approved WBS,,,,,,,
label,Frequency - Prior to works,,,,,,,
label,Verification: THIESS (Initial) - WP,,,,,,,
label,Verification: Client (Initial) - W,,,,,,,
checkpoint,4 - Underlying lot & ITP signed off and conforming ,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Visual,,,,,,,
label,Conformance Criteria - Topsoil stripping ITP signed off,,,,,,,
label,Specification Clause - Approved QMP. Approved ITP ,,,,,,,
label,Frequency - Prior to works,,,,,,,
label,Verification: THIESS (Initial) - HP,,,,,,,
label,Verification: Client (Initial) - W,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,2 - Construction,,,,,,,
checkpoint,5 - Ensure Embankment Construction materials have been approved for use and within specification,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Visual,,,,,,,
label,Conformance Criteria - Embankments (general fill material),,,,,,,
label,○ Less than 30% passing 0.075mm sieve,,,,,,,
label,○ Liquid limit 20% to 60%,,,,,,,
label,"○ Soaked CBR = or >3% (STD compaction @ OMC), 1 test per 5,000 m3",,,,,,,
label,Specification Clause - EVAMP001-THS-CV-SPE-0001,,,,,,,
label,Frequency - As required,,,,,,,
label,Verification: THIESS (Initial) - HP,,,,,,,
label,Verification: Client (Initial) - W,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,6 - Construction Layer Thickness (300mm),,,,,,,
label,Responsibility - SV,,,,,,,
label,Method - Visual,,,,,,,
label,Conformance Criteria - Depths of such layers shall not exceed the capability of the proposed plant and in any case shall not exceed 300 mm uncompacted.,,,,,,,
label,Specification Clause - EVAMP001-THS-CV-SPE-0001 clause 4.17,,,,,,,
label,Frequency - As required,,,,,,,
label,Verification: THIESS (Initial) - HP,,,,,,,
label,Verification: Client (Initial) - HP,,,,,,,
label,Records or Comments - On site verification sheet and survey,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7 - Place and compact general fill layer – Subgrade ,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Field Test,,,,,,,
label,Conformance Criteria - Material containing a high proportion of large particles may be used in embankments using the Mechanical interlock method of construction. ,,,,,,,
label,"○ Field density standard minimum Dry density test to be 95%, OMC -1%, +2% with a minimum layer thickness of 150mm and maximum 300mm. Material greater than 600mm may be allowed to be used in the Embankment.",,,,,,,
label,Specification Clause - EVAMP001-THS-CV-SPE-0001 clause 4.17,,,,,,,
label,Frequency - As required,,,,,,,
label,Verification: THIESS (Initial) - HP,,,,,,,
label,Verification: Client (Initial) - W,,,,,,,
label,"Records or Comments - On site verification sheet, NATA Test report",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,8 - Subgrade in cut,,,,,,,
label,Responsibility - ENG,,,,,,,
label,Method - Survey/ Field test,,,,,,,
label,"Conformance Criteria - For subgrades under road/rail pavements and buildings/structures, the materials exposed at the subgrade level of cuttings is to have a minimum CBR of 3.",,,,,,,
