Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Unit D,dynamic,Unit E,
,,Unit E,dynamic,Unit E,
,,Unit F,dynamic,Unit F,
,Columns,,,,
,,"Is the area clean, & cleared, ready for necessary preparation",,"Is the area clean, and cleared, ready for necessary preparation",
,,Are flanges installed at correct depth in accordance with specified wastes,,Are flanges installed at correct depth in accordance with specified wastes,
,,Has screeding been completed to shower at correct height & falls with correct product,,Has screeding been completed to shower at correct height and falls with correct product,
,,"All falls to shower base, or outside shower are correct & signed off by TAL Tiling manager",,"All falls to shower base, or outside shower are correct and signed off by TAL Tiling manager",
,,"Grinding, if required, completed before works after works",,"Grinding, if required, completed before works (photo required) after works (photo required)",
,,Floor levelling completed & applied as per requirements (m2 rate),,Floor levelling completed and applied as per requirements. (m2 rate) - if required,
,,Floor levelling completed - hours & bags used to be recorded (if per bag/labour rate),,Floor levelling completed - hours and bags used to be recorded (if per bag/labour rate) - If required,
,,Supply & Fit Coraltread mat to the above area - if required,,Supply & Fit Coraltread mat to the above area - if required,
,,Substrate to receive waterproofing has slimline installed to any corners & has been gib stopped,,Substrate to receive waterproofing has slimline installed to any corners and has been gib stopped,
,,Gaskets have been installed to floor flange & wall plumbing fittings,,Gaskets have been installed to floor flange and wall plumbing fittings ,
,,Correct waterproofing is supplied as per project spec.,,Correct waterproofing is supplied as per project specification. ,
,,Waterproofing coat # 1 applied to floors & skirting - Mapelastic Smart,,Waterproofing coat # 1 applied to floors and skirting (take photos) - Mapelastic Smart,
,,Waterproofing coat # 2 applied 90 degrees to 1st coat,,Waterproofing coat # 2 applied 90 degrees to 1st coat (take photos),
,,"Flood tests, if required, undertaken & photos provided",,"Flood tests, if required, undertaken and photos provided. ",
,,Tiles set out according to latest drawing - always check revisions on site,,Tiles set out according to latest drawing - always check revisions on site,
,,Specified product used with notched trowel or required product,,Specified product used with notched trowel or required product,
,,Correct spacer size used for spacing as per specs & tile lipping within BRANZ tolerances,,Correct spacer size used for spacing as per specs and tile lipping within BRANZ tolerances,
,,"Floor/Wall substrate straight, signed off by MC, & ready for installation",,"Floor/Wall substrate straight, signed off by MC, and ready for installation. (insert notes for remediation if required)",
,,Install tiles to floors as per drawings,,Install tiles to floors as per drawings ,
,,Install skirting tiles as per drawings,,Install skirting tiles as per drawings,
,,Wall tiles set out to match floor grout lines or as per drawings,,Wall tiles set out to match floor grout lines or as per drawings. (Provide explanation if changed),
,,Install tiles to walls as per drawings,,Install tiles to walls as per drawings,
,,Grout nominated is the correct colour & applied evenly & correctly,,Grout nominated is the correct colour and applied evenly and correctly,
,,Grout is consistent throughout & no missing grout,,Grout is consistent throughout and no missing grout. ,
,,"Tiling completed, checked & Supervisor sign off",,"Tiling completed, checked and Supervisor sign off",
,,Silicone is completed to all tile junctions where required,,Silicone is completed to all tile junctions where required,
,,Area left clean & tidy,,Area left clean & tidy,
,,Builders clean completed,,Builders clean completed,
,,Variations or extra works added into folder - all works & materials noted,,Variations or extra works added into folder - all works and materials noted. Use ISSUES tab.,
,,change of details & or instructions,,change of details and or instructions ,
,,Site specific details to be added,,Site specific details to be added ,
,,Material Details - Notes to be added of materials used on site,,Material Details - Notes to be added of materials used on site,
,,SSSP/TA forms attached,,SSSP/TA forms attached ,
,,Uplift & place in bin existing lobby tiles,,Uplift and place in bin existing lobby tiles,
