type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-004a - Class 2 Base Course Placement,itp,,,,,ITP-004a - Class 2 Base Course Placement Rev2
section,1 - Preliminary Works,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,
note,– – – – – – – – –,,,,,,
note,ACCEPTANCE CRITERIA: Ensure that employees and sub contractors are using the most current and complete set of construction drawings. ,,,,,,
note,– – – – – – – – –,,,,,,
note,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
note,– – – – – – – – –,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,
note,– – – – – – – – –,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,
note,– – – – – – – – –,,,,,,
note,HP*,,,,,,
note,– – – – – – – – –,,,,,,
note,RESPONSIBILITY: FH Engineer,,,,,,
note,– – – – – – – – –,,,,,,
textbox,DATE:,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,
note,– – – – – – – – –,,,,,,
note,"ACCEPTANCE CRITERIA: All necessary project measures and controls are being implemented, that is: EMP, TMP, SWMS & WP",,,,,,
note,– – – – – – – – –,,,,,,
note,"REFERENCE DOCUMENTS: EMP, TMP, JSEA, SWMS, WP",,,,,,
note,– – – – – – – – –,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,
note,– – – – – – – – –,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,
note,– – – – – – – – –,,,,,,
note,HP*,,,,,,
note,– – – – – – – – –,,,,,,
note,RESPONSIBILITY: FH Engineer,,,,,,
note,– – – – – – – – –,,,,,,
textbox,DATE:,,,,,,
checkpoint,1.3 Material Compliance,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,
note,– – – – – – – – –,,,,,,
note,ACCEPTANCE CRITERIA: Ensure that the base course material complies with the requirements of VicRoads Standard Specification Section 820.,,,,,,
note,– – – – – – – – –,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033,,,,,,
note,– – – – – – – – –,,,,,,
note,INSPECTION/TEST METHOD: Document Review,,,,,,
note,– – – – – – – – –,,,,,,
note,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
note,– – – – – – – – –,,,,,,
note,HP*,,,,,,
note,– – – – – – – – –,,,,,,
note,RESPONSIBILITY: FH Engineer,,,,,,
note,– – – – – – – – –,,,,,,
textbox,DATE:,,,,,,
section,2 - Construction Works,,,,,,
checkpoint,2.1 Sub Base,,,,,,
note,FREQUENCY: Each Lot,,,,,,
note,– – – – – – – – –,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,
note,"• Sub grade has been inspected, no visible ponding, springing presence, or visible deformation.",,,,,,
note,• ITP-001 HP for subgrade inspection signed off,,,,,,
note,– – – – – – – – –,,,,,,
note,REFERENCE DOCUMENTS: VicRoads 173.03,,,,,,
note,– – – – – – – – –,,,,,,
note,INSPECTION/TEST METHOD: Inspection / Test Method,,,,,,
note,– – – – – – – – –,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,
note,– – – – – – – – –,,,,,,
note,HP*,,,,,,
note,– – – – – – – – –,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,
note,– – – – – – – – –,,,,,,
textbox,DATE:,,,,,,
checkpoint,2.2 Spreading material,,,,,,
note,FREQUENCY: Each lot,,,,,,
note,– – – – – – – – –,,,,,,
note,ACCEPTANCE CRITERIA: Material shall be spread in such a manner as to minimise segregation of the material into fine and coarse components. The pavement material shall be spread in even and equal layers more than 60 mm but not exceeding 120 mm in compacted thickness,,,,,,
note,– – – – – – – – –,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 CL4.2.7.2.,,,,,,
note,– – – – – – – – –,,,,,,
note,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
note,– – – – – – – – –,,,,,,
note,RECORD OF CONFORMITY: This ITP signed off,,,,,,
note,– – – – – – – – –,,,,,,
note,IP,,,,,,
note,– – – – – – – – –,,,,,,
note,RESPONSIBILITY: FH Engineer    ,,,,,,
note,– – – – – – – – –,,,,,,
textbox,DATE:,,,,,,
checkpoint,2.3 Compaction,,,,,,
note,FREQUENCY: Each lot,,,,,,
note,– – – – – – – – –,,,,,,
