"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Windows Manufacturing","",,,4,"Yes","Windows Manufacturing (with Stiffeners fitted)","1aefd0af-82f7-44f3-9a5b-9012927e5c2f"
"checkpoint-status",,"","checkpoint","WANZ notes applied"
"checkpoint-status",,"","checkpoint","Surface finish is compliant to standards"
"checkpoint-status",,"","checkpoint","Small Joint and back sealing correct"
"checkpoint-status",,"","checkpoint","Hardware is correct and correctly fitted"
"checkpoint-status",,"","checkpoint","01003 Liner adaptor fitted to specified centres"
"checkpoint-status",,"","checkpoint","Item number & description written on adaptor"
"checkpoint-status",,"","checkpoint","Sizes are correct against job sheets"
"checkpoint-status",,"","checkpoint","Drainage correct as per APL manufacturing pack"
"checkpoint-status",,"","checkpoint","Sashes are fitted square and operating correctly"
"checkpoint-status",,"","checkpoint","Restrictor stays fitted where required"
"checkpoint-status",,"","checkpoint","Correct beads supplied for site glazing"
"checkpoint-status",,"","checkpoint","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"

"checklist-flat",,"","checklist","Windows","",,,0,"Yes","Windows","21b34bc3-8353-4bba-8643-fdce53b62224"
"checkpoint-status",,"","checkpoint","Have sill bars been installed"
"checkpoint-status",,"","checkpoint","Sash handles all tight and not missing wedge or caps"
"checkpoint-status",,"","checkpoint","Restrictor stays not catching"
"checkpoint-status",,"","checkpoint","Backing seal not folded over"
"checkpoint-status",,"","checkpoint","Aluminium in good condition"
"holdpoint",,"","signoff","Request Sign Off/ Raise Remedial"

"checklist-flat",,"","checklist","Delivery","",,,0,"Yes","Delivery","3615d07b-dc97-4e37-a188-bc0e6bcca0fd"
"checkpoint-status",,"","checkpoint","Have items been delivered to site with no damage - Please take a photo & attach delivery docket"

"checklist-flat",,"","checklist","Sliding Doors -","",,,0,"Yes","Sliding Doors","5de56f4e-a256-448e-9edb-881a4960d708"
"checkpoint-status",,"","checkpoint","Have sill bars been installed"
