"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9252138d-3bad-4ba9-a5bb-0dd7a86e62fb","","checklist-flat","work-in-progress","SYS - PT - Overall Pre-start","checklist-flat","FALSE","FALSE","Overall Pre-start"
"9e0a50b7-949a-5306-b1ce-6bdb45ec4723","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Overall Pre-start","Overall Pre-start"
"03f43ea1-753b-5ce9-9508-f81c8e0472b1","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-start","System information:"
"b37c683b-f2cd-54f1-88b1-64d572d95cd1","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","SSP Attached"
"81bbfdee-5524-53b0-9870-c5727aabcb11","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Task Analysis Attached"
"f4bfc145-1abf-55ff-b8b7-a01a112d46b4","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Relevant Drawings Attached"
"464e3160-bf52-57d1-983d-03df16ae5b28","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Pre-Start Photos"
"93963e7e-a0c9-4f38-87e6-aaf2e5e4727b","","folder-normal","not-started","","step","TRUE","FALSE","QA"
"f8910db5-7709-4f11-a539-5c17ca41846d","","folder-normal","not-started","","step","TRUE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 "
"6f71f0b3-ea4e-4865-b1cb-7b019ecf7944","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Pre-Fit Off Checklist"
"bfa58e03-4295-524a-8af3-3273b64c5a61","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"5766fc2e-3e23-5fdc-be58-74f1cdd4b840","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Pre-Fit Off Checklist","EMAIL PM"
"1df35866-5c2a-56f6-9e96-438a6780f6ad","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"ed822c01-fb81-5d83-b903-b48d432e6a5a","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Pre-Fit Off Checklist","Photos taken"
"6dbdba5f-07a0-4562-a164-c431644b5494","","checklist-flat","not-started","Fit Off Checklist - Line (250m or less)","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01"
"246d176f-86af-5346-baf6-fd846342042a","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","Confirm the structure is in accordance with the details supplied by PBI"
"be776207-6355-5ac7-aa40-d020a50791de","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","EMAIL PM"
"73b5a8c2-e422-5ed7-887b-7eaf0a96bd4e","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","Photo taken of line pull test - 4 photos required"
"029ee759-0fad-5ac9-a8da-22b8245211f2","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","Photo taken of Swages - 12 photos required"
"20b0df7b-94b1-5fa9-a581-a8d440b779d4","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","Photo taken of Engraved Line Plate / ID Tag"
"40c02650-ef84-5196-8076-87cc39e5ca2e","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","Video taken of system"
"b8d2d334-1154-5e10-b59d-bfd35e75aa00","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 25m - RSRail 01 ","Fit Off Checklist - RSRail 01","Installed as per PBI drawings supplied and manufacturer's requirements"
"0299938d-82f1-4a5a-b90c-789b08013d2d","","folder-normal","not-started","","step","TRUE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 "
"e8a6b29c-a39d-47cd-bf11-7248a71183d8","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Pre-Fit Off Checklist"
"1c3c8453-d6b3-5781-915e-f8b971dc3281","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"c2f0fd80-3d45-5b64-8824-6994eb1e17b9","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Pre-Fit Off Checklist","EMAIL PM"
"50416de9-ffcb-579f-aba8-dbf6e088ba55","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"06a7f417-da9f-58b9-8d67-594c14fefe4b","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Pre-Fit Off Checklist","Photos taken"
"fa3b551a-40bf-4fe0-ad26-b547858e9804","","checklist-flat","not-started","Fit Off Checklist - Line (250m or less)","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02"
"62faeea7-933c-56b0-aa44-14ae98b4e969","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","Confirm the structure is in accordance with the details supplied by PBI"
"5387cd60-bef9-52d5-91ab-10eac2c1e782","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","EMAIL PM"
"bc5df27b-b8b4-56c7-b72f-da69fc1d0634","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","Photo taken of line pull test - 4 photos required"
"82ddf38b-8a8e-5492-a225-ba4304f5c042","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","Photo taken of Swages - 12 photos required"
"38f2de35-be9e-5e09-9bc8-62125ed90313","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","Photo taken of Engraved Line Plate / ID Tag"
"7396bf91-25f4-590c-a857-341ac1f28f98","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","Video taken of system"
"e69203dd-93e6-5629-868d-fe94c641c8be","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 9m - RSRail 02 ","Fit Off Checklist - RSRail 02","Installed as per PBI drawings supplied and manufacturer's requirements"
"4a3fcc6d-4470-40bf-bcb4-b17bb5e46dbd","","folder-normal","not-started","","step","TRUE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03"
"3a560e7b-1017-416d-bec4-255f26d5aba7","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Pre-Fit Off Checklist"
"e5263896-bf93-5f93-bb5c-4cd794f41725","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"1b7dc07e-d1f5-5c82-90e5-eea8b9c88645","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Pre-Fit Off Checklist","EMAIL PM"
"4a60cf1c-99a8-54f8-b0f2-108b4a16b5f9","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"2aa3bc2e-d5f3-5f9b-89c9-fa4f3b12ab21","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Pre-Fit Off Checklist","Photos taken"
"d7999b0e-02b0-4e90-a977-5685be819242","","checklist-flat","not-started","Fit Off Checklist - Line (250m or less)","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03"
"62d31512-b3fb-5638-bc68-46a0f5b8b740","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","Confirm the structure is in accordance with the details supplied by PBI"
"f4798808-0539-5335-8643-dfc534acc676","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","EMAIL PM"
"279aab0f-1319-5752-b33f-19c26fb7edf0","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","Photo taken of line pull test - 4 photos required"
"954b9194-5316-5b21-a69b-942c92734c0d","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","Photo taken of Swages - 12 photos required"
"ff3e2019-01d8-5d6a-8d26-078ce5c3a213","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","Photo taken of Engraved Line Plate / ID Tag"
"5111a9a0-7297-541d-a193-241da0f7af78","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","Video taken of system"
"91573024-a6f4-58f0-819a-361867affe6e","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Rail Fall Arrest & Abseil System @ 13m - RSRail 03","Fit Off Checklist - RSRail 03","Installed as per PBI drawings supplied and manufacturer's requirements"
