type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DS2681-SH58-ITP-C-034 Subsoil Drain Installation,itp,,,,,DS2681-SH58-ITP-C-034 Subsoil Drain Installation,
section,SECTION 4 – IN-PROCESS INSPECTIONS,,,,,,,
checkpoint,3.1 - Material Acceptance - 110mm Subsoil with sock,,,,,,,
label,Inspection Point: Quality Control Activity - Approval of subsoil drainpipe and filter sock,,,,,,,
label,Acceptance Criteria - Subsoils to be 110mm OD twin wall perforated HDPE subsoil pipe (smooth inner wall and corrugated outer wall) that complies with the requirements of Clause 3.1.8 NZTA F/2:2013,,,,,,,
label,Verifying Document - Confirmation from Stantec representative,,,,,,,
label,Frequency - Prior to works,,,,,,,
label,"Inspection Type (Visual, other) - Holdpoint",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.2 - Material Acceptance - Geotextile Cloth,,,,,,,
label,Inspection Point: Quality Control Activity - Approval of geotextile cloth,,,,,,,
label,"Acceptance Criteria - Geotextile complying with the requirements of NZTA F/7, Strength Class B, Filtration Class 1",,,,,,,
label,Verifying Document - Confirmation from Stantec representative,,,,,,,
label,Frequency - Prior to works,,,,,,,
label,"Inspection Type (Visual, other) - Holdpoint",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,SECTION 4 – IN-PROCESS INSPECTIONS,,,,,,,
checkpoint,4.1 - Trench Excavation,,,,,,,
label,Inspection Point: Quality Control Activity - Subsoil drain trench dimensions are to be checked against specifications,,,,,,,
label,Acceptance Criteria - Trench has been excavated to the following dimensions:,,,,,,,
label,"— Trench depth to ensure 600mm minimum below subgrade level, or 1200mm below finished level whichever is greater",,,,,,,
label,— Trench width to be 400mm.,,,,,,,
label,"Verifying Document - Visual inspection, site photos",,,,,,,
label,Frequency - Continuous,,,,,,,
label,"Inspection Type (Visual, other) - Witness point",,,,,,,
label,Inspection: Key - W,,,,,,,
label,Inspection: By (Role Key) - SE,,,,,,,
checkpoint,4.2 - Subsoil Drain Installation - bedding and geotextile material,,,,,,,
label,Inspection Point: Quality Control Activity - Inspection of bedding drainage chip and geotextile placement,,,,,,,
label,"Acceptance Criteria - Placement of bedding layer, and geotextile cloth must meet specifications outlined in Clause 16.3.27 of the Project Specification and be cosistent with the methodology statement. Minimum 75mm drainage chip bedding. Geotextile to be wrapped around 40/20 drainage chip.",,,,,,,
