Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Level 0 - Overall Progress,,,,,
,Scope,,,Site QA,Level 0
,Rows,,,,
,,Circulation,dynamic,Level 0,Circulation
,,Waiting/Reception,dynamic,Level 0,Waiting/Reception
,,Play Area,dynamic,Level 0,Play Area
,,Reception,dynamic,Level 0,Reception
,,Trly/WCH,dynamic,Level 0,Trly/WCH
,,INT,dynamic,Level 0,INT
,,Office Work Area,dynamic,Level 0,Office Work Area
,,Equip,dynamic,Level 0,Equip
,,Consult,dynamic,Level 0,Consult
,,PCPY,dynamic,Level 0,PCPY
,,Off- 1P,dynamic,Level 0,Off- 1P
,,Off-2P,dynamic,Level 0,Off-2P
,,Reporting,dynamic,Level 0,Reporting
,,Film/Study Area,dynamic,Level 0,Film/Study Area
,,WC ST,dynamic,Level 0,WC ST
,,STD Bay- Property Staff,dynamic,Level 0,STD Bay- Property Staff
,,STD Staff Room,dynamic,Level 0,STD Staff Room
,,Nurse Work Area,dynamic,Level 0,Nurse Work Area
,,WC ST,dynamic,Level 0,WC ST
,,Reporting Work Area,dynamic,Level 0,Reporting Work Area
,,View/Rep,dynamic,Level 0,View/Rep
,,Meeting,dynamic,Level 0,Meeting
,,Hold,dynamic,Level 0,Hold
,,STD Patient Bay- Holding,dynamic,Level 0,STD Patient Bay- Holding
,,STD WC PT,dynamic,Level 0,STD WC PT
,,Hold,dynamic,Level 0,Hold
,,Bay- Teapoint,dynamic,Level 0,Bay- Teapoint
,,Staff Station,dynamic,Level 0,Staff Station
,,Equip.,dynamic,Level 0,Equip.
,,Store-Equipment,dynamic,Level 0,Store-Equipment
,,WC PT,dynamic,Level 0,WC PT
,,Scrub,dynamic,Level 0,Scrub
,,Sterile/Set-Up,dynamic,Level 0,Sterile/Set-Up
,,Store,dynamic,Level 0,Store
,,Control/Report,dynamic,Level 0,Control/Report
,,Angio,dynamic,Level 0,Angio
,,Equipment,dynamic,Level 0,Equipment
,,Future Tech- Interventional UltraS Room,dynamic,Level 0,Future Tech- Interventional UltraS Room
,,WC/SHR ACC,dynamic,Level 0,WC/SHR ACC
,,WC ACC,dynamic,Level 0,WC ACC
,,CH ACC,dynamic,Level 0,CH ACC
,,Fluoroscopy Room,dynamic,Level 0,Fluoroscopy Room
,,Control,dynamic,Level 0,Control
,,Spect CT Control Room,dynamic,Level 0,Spect CT Control Room
,,Spect/CT Imaging Room,dynamic,Level 0,Spect/CT Imaging Room
,,Hot Lab,dynamic,Level 0,Hot Lab
,,Bay- Teapoint,dynamic,Level 0,Bay- Teapoint
,,CH ACC,dynamic,Level 0,CH ACC
,,Treatment Room,dynamic,Level 0,Treatment Room
,,WC ACC,dynamic,Level 0,WC ACC
,,Sub-Wait,dynamic,Level 0,Sub-Wait
,,WC PT,dynamic,Level 0,WC PT
,,Prep Room,dynamic,Level 0,Prep Room
,,US Procedure,dynamic,Level 0,US Procedure
,,Ultrasound Future Mannography Room,dynamic,Level 0,Ultrasound Future Mannography Room
,,WC PT,dynamic,Level 0,WC PT
,,Trophon,dynamic,Level 0,Trophon
,,U/Sound,dynamic,Level 0,U/Sound
,,WC PT,dynamic,Level 0,WC PT
,,Ultrasound Room,dynamic,Level 0,Ultrasound Room
,,WC PT,dynamic,Level 0,WC PT
,,Sonographer,dynamic,Level 0,Sonographer
,,U/Sound,dynamic,Level 0,U/Sound
,,WC PT,dynamic,Level 0,WC PT
,,U/Sound,dynamic,Level 0,U/Sound
,,WC PT,dynamic,Level 0,WC PT
