type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DTM-ITP-006- Unbound Flexible Pavement Construction,itp,,,,,DTM-ITP-006- Unbound Flexible Pavement Construction Rev0,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency - Prior to commencing any activity,,,,,,,
label,Acceptance Criteria - Ensure that all employees and subcontractors are:,,,,,,,
label,– using the correct and complete set of drawings,,,,,,,
label,– all drawings are the latest revision,,,,,,,
label,Reference Documents - IFC Drawings,,,,,,,
label,Inspection/Test Method - Visual inspection,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Material Mix Design,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Crushed rock mixes proposed for use on specified works shall be registered in accordance with VicRoads Code of Practice for Registration of Crushed Rock Mixes RC500.02 as listed in Section 175.,,,,,,,
label,"Reference Documents - 812.04, VicRoads RC500.02",,,,,,,
label,Inspection/Test Method - Document Review,,,,,,,
label,"Record of conformity - Crushed Rock Registration, This ITP signed",,,,,,,
label,HP,,,,,,,
label,Responsibility - Site Engineer / QAV,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Material Quality,,,,,,,
label,Frequency - Prior to commencing works,,,,,,,
label,Acceptance Criteria - Material complies with the Class 4 specification for crushed rock,,,,,,,
label,"Reference Documents - 812, Table 812.121",,,,,,,
label,Inspection/Test Method - Measure,,,,,,,
label,Record of conformity - Test Results,,,,,,,
label,IP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,2 - Placement,,,,,,,
checkpoint,2.1 - Layer Thickness,,,,,,,
label,Frequency - Each layer,,,,,,,
label,"Acceptance Criteria - In addition to complying with pavement layer surface tolerances specified in Clause 304.06(b), the following tolerances shall apply to the thickness of any pavement layer:",,,,,,,
label, (i) the subbase course shall be not less than the specified thickness by more than 15 mm;,,,,,,,
label," (ii) the base course shall be not less than the specified thickness by more than 10 mm and the average thickness of base over every 100 m section, over the full carriageway width, shall be not less than the specified thickness;",,,,,,,
label, (iii) the combined thickness of subbase and base courses shall be not less than the specified thickness by more than 15 mm.,,,,,,,
label,Reference Documents - Drawings and 304.06(c),,,,,,,
label,Inspection/Test Method - Visual and Measure,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,IP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Jointing,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - The layout of joints shall conform to the following requirements:,,,,,,,
label, (a) material shall be spread in such a manner as to minimize the number of joints;,,,,,,,
label," (b) for all pavement layers, transverse joints in adjoining paver runs shall be offset by not less than 2 m;",,,,,,,
label, (c) transverse joints shall be offset from one layer to the next by not less than 2 m;,,,,,,,
label, (d) longitudinal joints shall be offset from one layer to the next by not less than 150 mm;,,,,,,,
label, (e) longitudinal joints shall be located within 300 mm of the planned position of traffic lanes lines or within 300 mm of the centre of a traffic lane.,,,,,,,
label,Reference Documents - 304.07,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,IP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.3 - Test Rolling,,,,,,,
label,Frequency - Each lot,,,,,,,
label,"Acceptance Criteria - All pavement layers shall be compacted to withstand rolling and shall be test rolled in accordance with Section 173, prior to acceptance of the layer.The Contractor shall provide for the Superintendent to be present during all test rolling.",,,,,,,
label,Reference Documents - 304.08,,,,,,,
label,Inspection/Test Method - Test Roll,,,,,,,
label,Record of conformity - Witness Point,,,,,,,
label,HP,,,,,,,
label,Responsibility - Site Engineer / QAV,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3 - Testing and Conformance,,,,,,,
checkpoint,3.1 - Determine Testing Scale & Initial testing frequency,,,,,,,
label,Frequency - Prior to Testing,,,,,,,
label,"Acceptance Criteria - Scale B - The first lot of each material type shall be tested to demonstrate compliance with the material property requirements specified in Clause 204.04. Where the first lot of each material type satisfies the material property requirements in, no further testing will be required unless changes are observed or where directed by the Superintendent.",,,,,,,
label,Reference Documents - 204.161,,,,,,,
label, ○ 304.08 (a),,,,,,,
label, ○ 304.11 (b),,,,,,,
label, ○ 304.11 (c)(iii),,,,,,,
label, ○ Table 304.111,,,,,,,
label, ○ Table 304.121,,,,,,,
label,Inspection/Test Method - Document Review/ Site Inspection,,,,,,,
label,Record of conformity - Signed ITP,,,,,,,
label,AP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.2 - Compaction Testing,,,,,,,
label,"Frequency - Every Lot, Every second lot (reduced frequency)",,,,,,,
label,"Acceptance Criteria - Minimum Characteristic Density Ratio (CDR) of not less than 97% (subbase) for Scale B, using Modified compaction effort. Material during compaction shall have a moisture content of not less than 85% of optimum.",,,,,,,
label,"Reference Documents - 304.081, 304.11 (b), Table 304.111",,,,,,,
label,Inspection/Test Method - Test point,,,,,,,
label,Record of conformity - This ITP signed off; Test reports,,,,,,,
label,TP,,,,,,,
label,Responsibility - Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.5 - Completed Surface Level Compliance,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Layer to be finished to a smooth and uniform surface and after compaction shall conform within the following limits: ,,,,,,,
label,○ Shape: no point deviation > 8mm from 3m straight edge in any direction,,,,,,,
label,○ Surface level tolerances: As per table 304.062 below,,,,,,,
label," – 40 measurements per lot (Scale B - Davey Street, Macquarie Street, Southern Outlet)",,,,,,,
label,"Reference Documents - 304.06, IFC Drawings Table 304.062",,,,,,,
label,Inspection/Test Method - Survey,,,,,,,
label,Record of conformity - This ITP signed off; Survey Report,,,,,,,
