"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"612ebf96-b2b9-4e49-a615-8a1d4645b1bf/1","checklist","EFPQF03 - Wet Pipe Sprinkler Install","","EFPQF03 - Wet Pipe Sprinkler Install",39,"ea7db7f1-9c7c-46b3-bbee-a833cfa36c8f"
"c0826ba6-ffb7-4082-9204-682c72d5651e","section","Documentation",,,,
"c5be5a33-9beb-4032-afd3-c8b7a9a10282","checkpoint","Confirm correct construction drawings approved for use.",,,,
"3032fe9e-3e4f-4a31-a20e-073567ca1772","section","Incoming Inspection",,,,
"5ffbbb0d-c07e-4cdb-9327-07f4bf90204f","checkpoint","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below",,,,
"e36a8f12-9787-5ee7-a11d-bbbbfe843e01","tickbox","Fabricated pipework.",,,,
"b263ab8c-3e60-5022-ad5d-db5d6a2b46fa","tickbox","Fittings.",,,,
"061ff252-8eaf-58f8-b005-8d127132897e","tickbox","Hangers.",,,,
"28fc77fc-f0a9-5c1b-92ef-729cab22f4cf","tickbox","Sprinklers.",,,,
"5e96dd45-4831-568c-99ba-e2b667dc373c","tickbox","Valves.",,,,
"dc7e9f29-d897-4711-b0af-c9f1ea0cce07","section","Installation Rough In / Fit Off",,,,
"8ee915de-c5d0-4332-9b34-29e73565c077","checkpoint","Confirm hanger spacing.",,,,
"a2b8291d-8809-531d-878f-9f8b4964c56f","note","25mm - max 4m spacing.",,,,
"5e438ede-0789-56d3-a77f-71dcfe43ddd0","note","32 – 100mm - max 5m spacing.",,,,
"2c9fb0e3-f526-5cea-96ad-558de7bf3396","note","≥ 150mm - max 6m spacing.",,,,
"7866570c-f405-430d-9db7-e85687e726e8","checkpoint","Confirm support at change of direction at 1m max.",,,,
"ec89ec4f-d93b-4a21-9e59-bd30dd6b8495","checkpoint","Confirm support of pipework no more than 1m from end.",,,,
"7161fd6e-ddd6-4089-bfec-21d115ba59ea","checkpoint","Confirm support of armpiece exceeding 500mm.",,,,
"caa3aaea-ed20-44a9-924b-89b8424bcf5e","checkpoint","Confirm first support of range pipe within 2m of mains.",,,,
"ce9cc500-4a51-4fed-a40f-0f0bb897d1d9","checkpoint","Confirm pipework installed as per drawing.",,,,
"36ea3974-0028-4c09-9af2-90b682d2cacc","checkpoint","Confirm sprinklers installed/Fit Off",,,,
"db338dad-6b37-46a6-afdf-dbeb6856d1db","checkpoint","Confirm sprinkler guards installed.",,,,
"ffac3c8f-89c6-431b-8dd0-3600b3fdbb98","section","Pressure Testing",,,,
"62d2d1a3-b5c3-47e6-8ae7-51498648fdd4","checkpoint","Confirm all open ends plugged.",,,,
"752bf445-d3f6-446d-ade7-3525e7fbb95a","checkpoint","Confirm isolation and drain valves are closed.",,,,
"ffd8e062-157b-40c4-a3c9-d9ad379c75ad","checkpoint","Fill pipework with water to 1600kpa. Hold 2 hours. No pressure loss permitted.",,,,
"0aee12fc-553f-4dc7-8238-7f8270c8ae36","checkpoint","Record pressure test results on Pressure Test Form.",,,,
"b151fd97-076c-47e6-90b6-3e375717c619","section","Pressure Test Report Sheet",,,,
"bab64755-517e-49e5-aeb1-066e596392d6","checkpoint","Test Details & Results",,,,
"a9a67229-9154-5460-a46a-e56465b37fb8","textbox","Test number",,,,
"4aed9f64-000e-5576-8735-812df626a1b6","dropdown","Select relevant Test Criteria","HYDRANTS - HYDROSTATIC TEST – 1700kpa 2 HOURS - NO LOSS, WET FIRE SPRINKLERS - HYDROSTATIC TEST – 1600kpa 2 HOURS - NO LOSS, PRE-ACTION FIRE SPRINKLERS - HYDROSTATIC TEST – 1600kpa 2 HOURS - NO LOSS, PRE-ACTION FIRE SPRINKLERS - PNEUMATIC TEST – 300kpa 30 MINS - PERMITTED LOSS 10% (30kpa)",,,
"8476b282-ba65-58c4-b84d-29495e11915e","textbox","Start Date",,,,
"708cf71a-0dd3-5773-9172-29a1a0590ac7","textbox","Start Time",,,,
"acae8c76-b69b-5518-8c1f-243436218656","textbox","Start Pressure",,,,
"9fb4aedc-f173-58e2-9f20-b4188afe1a57","textbox","Finish Time",,,,
"b265e5fc-9b41-5296-9fa2-aa1f63d5b4c0","textbox","Finish Pressure",,,,
"b22612fb-ad91-5aa1-b67e-bebee49650b3","textbox","Gauge Reference",,,,
"42810cd8-6dbc-48aa-87e7-60e381cf7359","checkpoint","Test completed to specification/drawings & Area left clean/tidy",,,,
"281c82f9-a1cb-593e-b5f1-844ff54c2439","note","FINAL - Pass when happy to proceed with work(s) (Any issues please comment below)",,,,
"235745ed-5077-4c50-9e04-69eae6ff6102","checkpoint","Entire Fire Sign-Off (attach signature)",,,,

"ac9844bd-5054-4565-b432-48c14a90e16c/1","checklist","EFPQF04 - Wet Pipe Sprinkler Control Valve","","EFPQF04 - Wet Pipe Sprinkler Control Valve",39,"03153821-6510-41d4-a1f1-a1891dfbdc19"
"65852163-0b30-4880-ad45-f04952c45901","section","Documentation",,,,
"6ef35839-a19f-4345-8154-549cabdd6792","checkpoint","Confirm correct construction drawings approved for use.",,,,
"ceedd3c7-27d8-46d4-b0a6-9f5670be4a66","section","Incoming Inspection",,,,
"a8743cb0-212f-4524-8cc7-84c897242e6f","checkpoint","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below",,,,
"17ea7014-524d-51a4-95c5-9403653bf20e","tickbox","Isolation valves.",,,,
"7ec8be23-bdba-5e79-9cc4-7e3102695bc4","tickbox","Alarm valves.",,,,
"b6b6de42-4045-51b0-a972-13e68373fe9f","tickbox","Pressure switches.",,,,
"594b31bc-e6d6-54ed-b75d-a94cf31ce8fb","tickbox","Jacking pump",,,,
"fb416ea1-9e40-44a2-a825-ea7d6c5421b7","section","Installation",,,,
"82dec096-99f7-4dd7-a30f-3d0e3bcc51b3","checkpoint","Main stop valve installed",,,,
"fed7d342-53fd-4d1d-a900-dd58c4d0fa1e","checkpoint","Alarm valve installed",,,,
"17c9a524-1a5c-4ebd-b62a-a3e751835323","checkpoint","Drain valve installed",,,,
"11cb99a3-24d4-4e60-b71c-22db039b9563","checkpoint","Alarm pressure switches installed",,,,
"7f6a7003-e89f-41d4-a62e-8839a339023e","checkpoint","Water motor alarm installed",,,,
"16a3954a-d4f7-47a2-ad03-877078dfdec0","checkpoint","Pressure gauges installed",,,,
"9575f435-42fc-4121-aeeb-cecb18283f9f","checkpoint","Jacking pump installed",,,,
"05f44d31-5e07-4718-9473-8e630e03f12e","section","Sign-Off",,,,
"8d3aae1c-4822-4756-b90e-aa55195f7c91","checkpoint","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable",,,,

"d4419294-9398-49db-88f6-cc23f5d1e2a3/1","checklist","EFPQF05 - Pre Action - Sprinkler","","EFPQF05 - Pre Action - Sprinkler",39,"bb5a3013-6914-4967-b4a4-9df0492dbc06"
"3007b120-5684-4bbd-b122-f169b1a8d6b2","section","Documentation",,,,
"adbbc248-fd12-4ae4-967d-403d1ef09800","checkpoint","Confirm correct construction drawings approved for use.",,,,
"abd3c6ef-d551-44f1-9be2-60a83ce85aa5","section","Incoming Inspection",,,,
"2cf40c2e-2e82-4dd5-800b-7a7ce4c282f2","checkpoint","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below",,,,
"46bf603b-4c10-5542-aaf4-201d38319caf","tickbox","Fabricated pipework - All pipe galvanised.",,,,
"858961e9-42a3-559c-b9c8-9bc05ffec407","tickbox","Fittings - All fittings galvanised.",,,,
"522628e0-44ee-5b19-a883-1c059fef7bc2","tickbox","Hangers - All hangers galvanised.",,,,
"3b6bd716-54e4-5be1-a814-428b7500bbc5","tickbox","Sprinklers.",,,,
"4d7aec57-97a3-5968-bb7b-5f9de034490a","tickbox","Valves.",,,,
"690ab3a7-ea3c-4e09-aaa4-ce71e621b452","section","Installation Rough In / Fit Off",,,,
